clustername	contigname
20	k79_34378
20	k79_75312
20	k79_88825
20	k79_37378
20	k79_61042
20	k79_70339
20	k79_10357
20	k79_64381
20	k79_77316
20	k79_14116
20	k79_42149
20	k79_16599
20	k79_53686
20	k79_82019
20	k79_60739
20	k79_26801
20	k79_36251
20	k79_36468
20	k79_53297
20	k79_77476
20	k79_53819
20	k79_76176
20	k79_74632
20	k79_17081
20	k79_64451
20	k79_37183
20	k79_64727
20	k79_51757
20	k79_30171
20	k79_6701
20	k79_84608
20	k79_95583
20	k79_36015
20	k79_75342
20	k79_11014
20	k79_36229
20	k79_42634
20	k79_96898
20	k79_25583
20	k79_57481
20	k79_91441
20	k79_52212
20	k79_45427
20	k79_96671
20	k79_62771
20	k79_75140
20	k79_53014
20	k79_33749
20	k79_66270
20	k79_50164
20	k79_30570
20	k79_24864
20	k79_56023
20	k79_88952
20	k79_62937
20	k79_48692
20	k79_31331
20	k79_198
20	k79_89445
20	k79_38232
20	k79_25486
20	k79_17223
20	k79_70301
20	k79_40795
20	k79_11701
20	k79_40687
20	k79_59630
20	k79_45817
20	k79_58153
20	k79_77939
20	k79_91176
20	k79_85955
20	k79_60107
20	k79_54554
20	k79_46545
20	k79_54974
20	k79_58508
20	k79_96578
21	k79_50172
22	k79_94679
23	k79_19989
24	k79_22933
25	k79_83038
26	k79_42734
27	k79_58875
28	k79_93414
29	k79_51910
30	k79_6820
31	k79_30697
32	k79_27015
33	k79_60894
34	k79_55542
35	k79_35424
35	k79_50395
35	k79_65085
35	k79_16925
35	k79_23836
35	k79_31393
35	k79_91383
35	k79_79561
35	k79_4535
35	k79_5389
35	k79_26682
35	k79_44524
35	k79_11794
35	k79_53329
35	k79_15997
35	k79_67282
35	k79_73418
35	k79_76163
35	k79_6089
35	k79_95980
35	k79_84605
35	k79_5622
35	k79_89486
35	k79_83012
35	k79_78560
35	k79_5933
35	k79_68582
35	k79_86232
35	k79_28215
35	k79_80931
35	k79_60268
35	k79_43971
36	k79_35438
37	k79_46528
38	k79_55956
39	k79_79918
40	k79_89130
41	k79_37362
42	k79_94251
42	k79_59371
43	k79_51667
43	k79_57142
43	k79_12163
43	k79_28029
43	k79_24987
43	k79_30
43	k79_23606
43	k79_14225
43	k79_13122
43	k79_8700
43	k79_93342
43	k79_27797
43	k79_53486
43	k79_8132
43	k79_31541
43	k79_38001
43	k79_64733
43	k79_17788
43	k79_21893
43	k79_2640
43	k79_12385
43	k79_81801
43	k79_55173
43	k79_35374
43	k79_21942
43	k79_24250
43	k79_64232
43	k79_15007
43	k79_1024
43	k79_62306
43	k79_25822
43	k79_7827
43	k79_82268
43	k79_15081
43	k79_226
43	k79_3259
43	k79_63300
43	k79_89400
43	k79_51228
43	k79_85091
43	k79_9691
43	k79_54264
43	k79_26548
43	k79_27069
43	k79_92375
43	k79_27980
43	k79_84542
43	k79_2092
43	k79_68494
43	k79_28166
43	k79_25533
43	k79_4795
43	k79_19268
43	k79_31888
43	k79_5586
43	k79_38788
43	k79_41899
43	k79_89607
43	k79_32807
43	k79_20403
43	k79_69332
43	k79_3654
43	k79_72463
43	k79_5099
43	k79_4831
43	k79_204
43	k79_59664
43	k79_29933
43	k79_84966
43	k79_54784
43	k79_64826
43	k79_35373
43	k79_57664
43	k79_92501
43	k79_8316
43	k79_33175
43	k79_36833
43	k79_87721
43	k79_38682
43	k79_40876
43	k79_37973
43	k79_70674
43	k79_49951
43	k79_48988
43	k79_3803
43	k79_73458
43	k79_92869
43	k79_88420
43	k79_47204
43	k79_88099
43	k79_1765
43	k79_87345
43	k79_45948
43	k79_33144
43	k79_33704
43	k79_6754
43	k79_8777
43	k79_17740
43	k79_4341
43	k79_15458
43	k79_78619
43	k79_48324
43	k79_38102
43	k79_82123
43	k79_47830
43	k79_43602
43	k79_26853
43	k79_51599
43	k79_82408
43	k79_46728
43	k79_88530
43	k79_56750
43	k79_42196
43	k79_40477
43	k79_45826
43	k79_77979
43	k79_23617
43	k79_42108
43	k79_85239
43	k79_801
43	k79_15920
43	k79_71587
43	k79_81563
43	k79_78213
43	k79_4742
43	k79_45205
43	k79_86765
43	k79_7593
43	k79_17251
43	k79_62583
43	k79_85485
43	k79_91517
43	k79_91028
43	k79_11592
43	k79_31679
43	k79_41369
43	k79_23793
43	k79_52553
43	k79_7468
43	k79_70949
43	k79_85196
43	k79_65927
43	k79_74284
43	k79_28925
43	k79_85314
43	k79_13423
43	k79_65851
43	k79_72676
43	k79_84110
43	k79_71516
43	k79_88891
43	k79_63595
43	k79_7735
43	k79_7358
43	k79_69694
43	k79_11075
43	k79_92573
43	k79_2877
43	k79_57335
43	k79_47697
43	k79_1881
43	k79_60840
43	k79_18706
43	k79_33886
43	k79_9629
43	k79_10509
43	k79_1734
43	k79_27397
43	k79_9331
43	k79_53557
43	k79_69669
43	k79_1057
43	k79_45666
43	k79_38655
43	k79_14032
43	k79_95017
43	k79_29461
43	k79_51615
43	k79_67304
43	k79_25747
43	k79_25522
43	k79_40059
43	k79_5953
43	k79_71340
43	k79_92004
43	k79_1875
43	k79_52380
43	k79_5466
43	k79_82215
43	k79_9499
43	k79_78599
43	k79_51857
43	k79_13254
43	k79_91122
43	k79_42647
43	k79_8356
43	k79_70586
43	k79_90603
43	k79_38044
43	k79_92431
43	k79_1706
43	k79_64948
43	k79_52766
43	k79_87838
43	k79_42106
43	k79_6250
43	k79_33464
43	k79_24302
43	k79_4460
43	k79_46527
43	k79_12500
43	k79_77010
43	k79_39183
43	k79_51466
43	k79_64741
43	k79_85518
43	k79_3688
43	k79_6981
43	k79_34832
43	k79_79118
43	k79_34100
43	k79_17877
43	k79_5473
43	k79_58016
43	k79_3282
43	k79_41193
43	k79_38625
43	k79_37663
43	k79_16336
43	k79_49599
43	k79_60924
43	k79_34685
43	k79_87468
43	k79_25904
43	k79_25173
43	k79_24328
43	k79_77440
43	k79_65891
43	k79_80900
43	k79_50939
43	k79_1564
43	k79_29654
43	k79_141
43	k79_59793
43	k79_12053
43	k79_14473
43	k79_5526
43	k79_80314
43	k79_3485
43	k79_6580
43	k79_41073
43	k79_26492
43	k79_45119
43	k79_66698
43	k79_4297
43	k79_72302
43	k79_61251
43	k79_7004
43	k79_65387
43	k79_55145
43	k79_15071
43	k79_30986
43	k79_26368
43	k79_65912
43	k79_6211
43	k79_36139
43	k79_85818
43	k79_38778
43	k79_70225
43	k79_41011
43	k79_88831
43	k79_36541
43	k79_56360
43	k79_63004
43	k79_58595
43	k79_89478
43	k79_73953
43	k79_53638
43	k79_9530
43	k79_67497
43	k79_30267
43	k79_21792
43	k79_36283
43	k79_55818
43	k79_16005
43	k79_91915
43	k79_59083
43	k79_54888
43	k79_49604
43	k79_36324
43	k79_60448
43	k79_39980
43	k79_28617
43	k79_39289
43	k79_83489
43	k79_63431
43	k79_55376
43	k79_43427
43	k79_10384
43	k79_22440
43	k79_94998
43	k79_7791
43	k79_1561
43	k79_57787
43	k79_45563
43	k79_25924
43	k79_70034
43	k79_7703
43	k79_76827
43	k79_19394
43	k79_92607
43	k79_25572
43	k79_91564
43	k79_78990
43	k79_38136
43	k79_54598
43	k79_5571
43	k79_39392
43	k79_23071
43	k79_97231
43	k79_89609
43	k79_42700
43	k79_19005
43	k79_37871
43	k79_12896
43	k79_85229
43	k79_92154
43	k79_90988
43	k79_81236
43	k79_89227
43	k79_50644
43	k79_95121
43	k79_24950
43	k79_85975
43	k79_36440
43	k79_1505
43	k79_32434
43	k79_80082
43	k79_28367
43	k79_13983
43	k79_55340
43	k79_22918
43	k79_67356
43	k79_91346
43	k79_22174
43	k79_24221
43	k79_39301
43	k79_51293
43	k79_25596
43	k79_63904
43	k79_7141
43	k79_39887
43	k79_67957
43	k79_20423
43	k79_69401
43	k79_41093
43	k79_10115
43	k79_34635
43	k79_10698
43	k79_95465
43	k79_37914
43	k79_27115
43	k79_20821
43	k79_61698
43	k79_66783
43	k79_43167
43	k79_78768
43	k79_27642
43	k79_57087
43	k79_10849
43	k79_32650
43	k79_18882
43	k79_69074
43	k79_39941
43	k79_86299
43	k79_27625
43	k79_116
43	k79_84410
43	k79_77925
43	k79_45001
43	k79_6462
43	k79_66502
43	k79_93320
43	k79_40835
43	k79_69009
43	k79_87777
43	k79_80995
43	k79_35095
43	k79_89860
43	k79_94935
43	k79_9652
43	k79_4550
43	k79_47228
43	k79_22847
43	k79_41967
43	k79_63812
43	k79_32426
43	k79_62766
43	k79_71150
43	k79_52430
43	k79_33822
43	k79_52610
43	k79_1490
43	k79_13302
43	k79_62709
43	k79_102
43	k79_65579
43	k79_41897
43	k79_63948
43	k79_42158
43	k79_42610
43	k79_17437
43	k79_15626
43	k79_70283
43	k79_30999
43	k79_59303
43	k79_46920
43	k79_70710
43	k79_41199
43	k79_68868
43	k79_11600
43	k79_30516
43	k79_53233
43	k79_7030
43	k79_6741
43	k79_67189
43	k79_4876
43	k79_56659
43	k79_65081
43	k79_7570
43	k79_57166
43	k79_13210
43	k79_10194
43	k79_66553
43	k79_77572
43	k79_40254
43	k79_52245
43	k79_34703
43	k79_5147
43	k79_42788
43	k79_81886
43	k79_56620
43	k79_93412
43	k79_20324
43	k79_11837
43	k79_86060
43	k79_74413
43	k79_85802
43	k79_87629
43	k79_43029
43	k79_55250
43	k79_85919
43	k79_24340
43	k79_74738
43	k79_2906
43	k79_65566
43	k79_34118
44	k79_71693
45	k79_36610
45	k79_6558
45	k79_46975
45	k79_72021
45	k79_30184
45	k79_20746
45	k79_2735
45	k79_16495
45	k79_69389
45	k79_15408
45	k79_24601
45	k79_8877
45	k79_46900
45	k79_15724
45	k79_44381
45	k79_57279
45	k79_82114
45	k79_3816
45	k79_16669
45	k79_17662
45	k79_33189
45	k79_70054
45	k79_29863
45	k79_19198
45	k79_95319
45	k79_39503
45	k79_36714
45	k79_67883
45	k79_24823
45	k79_45672
45	k79_89862
45	k79_86231
45	k79_76764
45	k79_37367
45	k79_707
45	k79_82663
45	k79_33505
45	k79_24175
45	k79_46607
45	k79_23837
45	k79_73987
45	k79_75999
45	k79_37727
45	k79_48176
45	k79_62001
45	k79_66320
45	k79_74672
45	k79_67325
45	k79_66760
45	k79_70138
45	k79_70478
45	k79_33996
45	k79_28472
45	k79_94841
45	k79_5892
45	k79_41025
45	k79_40382
45	k79_18407
45	k79_37282
45	k79_1379
45	k79_28624
45	k79_11678
45	k79_2390
45	k79_63861
45	k79_36116
45	k79_8879
45	k79_57960
45	k79_23754
45	k79_94445
45	k79_84286
45	k79_72732
45	k79_71839
45	k79_55684
45	k79_22786
45	k79_40285
45	k79_22275
45	k79_94809
45	k79_80196
45	k79_7114
45	k79_64259
45	k79_41853
45	k79_50612
45	k79_37744
45	k79_31197
45	k79_11077
45	k79_25723
45	k79_63083
45	k79_25411
45	k79_11772
45	k79_18391
45	k79_87870
45	k79_42129
45	k79_27055
45	k79_3301
45	k79_23846
45	k79_92082
45	k79_90233
45	k79_91710
45	k79_27503
45	k79_56364
45	k79_52104
45	k79_37974
45	k79_92683
45	k79_41917
45	k79_48781
45	k79_70716
45	k79_70093
45	k79_3251
45	k79_26991
45	k79_24436
45	k79_48201
45	k79_19228
45	k79_70023
45	k79_7445
45	k79_21089
45	k79_44732
45	k79_77325
45	k79_51778
45	k79_86625
45	k79_29163
45	k79_81124
45	k79_92398
45	k79_20428
45	k79_56705
45	k79_65803
45	k79_39770
45	k79_63608
45	k79_36843
45	k79_64061
45	k79_25174
45	k79_8668
45	k79_63935
45	k79_81856
45	k79_36090
45	k79_20040
45	k79_9405
45	k79_72335
45	k79_64508
45	k79_48207
45	k79_57509
45	k79_42280
45	k79_68135
45	k79_5522
45	k79_64301
45	k79_5360
45	k79_83916
45	k79_29463
45	k79_11951
45	k79_73417
45	k79_36785
45	k79_80244
45	k79_73928
45	k79_17747
45	k79_7042
45	k79_97228
45	k79_34642
45	k79_62166
45	k79_19097
45	k79_65584
45	k79_76701
45	k79_86000
45	k79_36959
45	k79_96182
45	k79_42282
45	k79_86116
45	k79_10559
45	k79_68462
45	k79_32628
45	k79_78642
45	k79_11576
45	k79_50326
45	k79_96294
45	k79_44166
45	k79_29390
45	k79_3590
45	k79_69453
45	k79_61529
45	k79_24845
45	k79_3072
45	k79_68998
45	k79_93216
45	k79_6359
45	k79_83779
45	k79_69685
45	k79_84565
45	k79_33972
45	k79_95951
45	k79_95192
45	k79_35439
45	k79_21506
45	k79_67383
45	k79_23666
45	k79_78071
45	k79_46021
45	k79_69491
45	k79_1031
45	k79_52084
45	k79_88813
45	k79_87437
45	k79_43418
45	k79_83472
45	k79_68281
45	k79_52358
45	k79_69366
45	k79_89702
45	k79_72930
45	k79_71183
45	k79_9089
45	k79_8624
45	k79_19401
45	k79_20404
45	k79_47509
45	k79_51290
45	k79_58812
45	k79_43332
45	k79_61538
45	k79_49137
45	k79_72883
45	k79_73366
45	k79_81296
45	k79_27892
45	k79_4505
45	k79_85267
45	k79_94098
45	k79_88467
45	k79_92478
45	k79_46193
45	k79_85386
45	k79_76098
45	k79_75077
45	k79_52425
45	k79_78242
45	k79_44192
45	k79_18065
45	k79_21945
45	k79_90943
45	k79_10340
45	k79_72250
45	k79_82355
45	k79_4157
45	k79_28969
45	k79_91347
45	k79_77750
45	k79_90482
45	k79_47333
45	k79_413
45	k79_35520
45	k79_30421
45	k79_78758
45	k79_83205
45	k79_46696
45	k79_8862
45	k79_22673
45	k79_13808
45	k79_54003
45	k79_53730
45	k79_7751
45	k79_17304
45	k79_2874
45	k79_61920
45	k79_73181
45	k79_48499
45	k79_56921
45	k79_79794
45	k79_93215
45	k79_68584
45	k79_86714
45	k79_32682
45	k79_24846
45	k79_71213
45	k79_84271
45	k79_57666
45	k79_57959
45	k79_76185
45	k79_92085
45	k79_90808
45	k79_85883
45	k79_48292
45	k79_58827
45	k79_18474
45	k79_32252
45	k79_91099
45	k79_80046
45	k79_72507
45	k79_39793
45	k79_84288
45	k79_83118
45	k79_88332
45	k79_66972
45	k79_16319
45	k79_19512
45	k79_13467
45	k79_24581
45	k79_13649
45	k79_4628
45	k79_64397
45	k79_67511
45	k79_4881
45	k79_62028
45	k79_89420
45	k79_38984
45	k79_89488
45	k79_89103
45	k79_93584
45	k79_65801
45	k79_25256
45	k79_55053
45	k79_37303
45	k79_39030
45	k79_50643
45	k79_88063
45	k79_27666
45	k79_27901
45	k79_30558
45	k79_79146
45	k79_90540
45	k79_11618
45	k79_51046
45	k79_21744
45	k79_16111
45	k79_48425
45	k79_42866
45	k79_39765
45	k79_48369
45	k79_12880
45	k79_66968
45	k79_72314
45	k79_48343
45	k79_52323
45	k79_42791
45	k79_52477
45	k79_80601
45	k79_75197
45	k79_72244
45	k79_57813
45	k79_55400
45	k79_69752
45	k79_54150
45	k79_55480
45	k79_11372
45	k79_44615
45	k79_94799
45	k79_43970
45	k79_66630
45	k79_31324
45	k79_30003
45	k79_82155
45	k79_92696
45	k79_2090
45	k79_67156
45	k79_48013
45	k79_84144
45	k79_88750
45	k79_68490
45	k79_65655
45	k79_79075
45	k79_76062
45	k79_8525
45	k79_45490
45	k79_19619
45	k79_89017
45	k79_85313
45	k79_62763
45	k79_69970
45	k79_55986
45	k79_46759
45	k79_49846
45	k79_71633
46	k79_51073
46	k79_15427
46	k79_85362
46	k79_78297
46	k79_19170
46	k79_11519
46	k79_81928
46	k79_62868
46	k79_33417
46	k79_47602
46	k79_40168
46	k79_63297
46	k79_53629
46	k79_38155
46	k79_81730
46	k79_6531
46	k79_86591
47	k79_85061
48	k79_71478
49	k79_350
50	k79_74254
50	k79_78411
50	k79_18806
50	k79_60061
50	k79_50740
50	k79_4544
50	k79_81155
50	k79_60346
50	k79_81957
50	k79_65435
50	k79_46857
50	k79_40364
50	k79_90115
50	k79_80911
50	k79_44066
50	k79_95067
50	k79_43045
50	k79_52268
50	k79_44472
50	k79_1693
50	k79_32249
50	k79_60350
50	k79_65078
50	k79_13453
50	k79_36082
50	k79_49272
50	k79_276
50	k79_35997
50	k79_36464
50	k79_13867
50	k79_37116
50	k79_50478
50	k79_2723
50	k79_38323
50	k79_30268
50	k79_9250
50	k79_14776
50	k79_81184
50	k79_56778
50	k79_30583
50	k79_22274
50	k79_14889
50	k79_59625
50	k79_88064
50	k79_66496
50	k79_94938
50	k79_57504
50	k79_18874
50	k79_38575
50	k79_467
50	k79_58804
50	k79_62236
50	k79_78116
50	k79_69600
50	k79_80825
50	k79_45440
50	k79_79208
50	k79_46808
50	k79_85734
50	k79_91087
50	k79_66210
50	k79_68131
50	k79_24951
50	k79_46009
50	k79_34205
50	k79_47394
50	k79_30386
50	k79_87035
50	k79_58644
50	k79_95295
50	k79_47497
50	k79_57772
50	k79_19628
50	k79_34952
50	k79_35124
50	k79_24235
50	k79_20521
50	k79_25890
50	k79_31444
50	k79_18270
50	k79_79785
50	k79_70135
50	k79_94668
50	k79_26529
50	k79_57563
50	k79_42562
50	k79_75001
50	k79_66547
50	k79_34484
50	k79_89785
50	k79_57133
50	k79_27993
50	k79_47838
50	k79_31298
50	k79_73225
50	k79_90170
50	k79_96638
50	k79_29227
50	k79_92191
50	k79_92809
50	k79_83260
50	k79_89441
50	k79_22565
50	k79_38962
50	k79_88425
50	k79_19233
50	k79_47183
50	k79_43538
50	k79_37267
50	k79_58005
50	k79_85057
50	k79_27300
50	k79_51029
50	k79_3961
50	k79_90194
50	k79_67744
50	k79_16089
50	k79_68793
50	k79_85981
50	k79_8698
50	k79_55635
50	k79_23542
50	k79_19266
50	k79_53470
50	k79_86420
50	k79_62646
50	k79_18583
50	k79_33985
50	k79_46756
50	k79_69548
50	k79_16830
50	k79_70078
50	k79_47845
50	k79_12246
50	k79_92836
50	k79_47981
50	k79_95938
50	k79_79129
50	k79_73603
50	k79_51656
50	k79_95397
50	k79_92406
50	k79_27522
50	k79_67633
50	k79_95789
50	k79_24242
50	k79_72513
50	k79_24519
50	k79_73679
50	k79_24576
50	k79_49495
50	k79_1324
50	k79_64901
50	k79_83822
50	k79_54428
50	k79_95217
50	k79_91188
50	k79_49380
50	k79_50270
50	k79_33446
50	k79_5981
50	k79_6694
50	k79_42138
50	k79_8857
50	k79_64143
50	k79_52520
50	k79_85958
50	k79_81086
50	k79_10226
50	k79_69275
50	k79_64759
50	k79_57604
50	k79_96388
50	k79_10303
50	k79_27424
50	k79_34915
50	k79_32907
50	k79_78067
50	k79_5709
50	k79_97407
50	k79_86009
50	k79_19519
50	k79_31795
50	k79_82038
50	k79_9905
50	k79_16741
50	k79_37944
50	k79_24942
50	k79_74785
50	k79_77013
50	k79_70201
50	k79_41865
50	k79_55415
50	k79_54486
50	k79_1367
50	k79_62821
50	k79_42335
50	k79_7235
50	k79_64546
50	k79_89536
50	k79_66225
50	k79_4091
50	k79_17893
50	k79_8925
50	k79_16408
50	k79_34603
50	k79_37018
50	k79_43457
50	k79_41953
50	k79_90783
50	k79_20585
50	k79_55964
50	k79_39591
50	k79_97318
50	k79_66754
50	k79_87981
50	k79_38164
50	k79_80390
50	k79_24791
50	k79_316
50	k79_56787
50	k79_11053
50	k79_82367
51	k79_91427
51	k79_31835
51	k79_77846
51	k79_20436
51	k79_15954
51	k79_51536
51	k79_36591
51	k79_384
51	k79_14401
51	k79_17235
51	k79_53140
51	k79_87805
51	k79_24622
51	k79_37319
51	k79_39832
51	k79_14873
51	k79_52650
51	k79_65249
51	k79_42402
51	k79_79582
51	k79_11835
51	k79_96216
51	k79_26608
51	k79_77762
51	k79_56080
51	k79_74542
51	k79_35975
51	k79_39999
51	k79_21448
51	k79_26140
51	k79_14252
51	k79_65562
51	k79_32158
51	k79_10098
51	k79_71838
51	k79_21357
51	k79_21711
51	k79_9463
51	k79_5907
51	k79_10462
51	k79_5228
51	k79_80517
51	k79_82782
51	k79_64856
51	k79_55225
51	k79_72987
51	k79_43702
51	k79_10959
51	k79_35256
51	k79_48477
51	k79_44221
51	k79_33232
51	k79_58939
51	k79_6422
51	k79_85028
51	k79_50134
51	k79_39791
51	k79_47449
51	k79_90388
51	k79_60935
51	k79_12595
51	k79_77334
51	k79_32431
51	k79_32289
51	k79_83384
51	k79_36934
51	k79_31969
51	k79_33514
51	k79_11510
51	k79_7534
51	k79_90881
51	k79_39329
51	k79_60099
51	k79_60132
51	k79_35050
51	k79_3929
51	k79_36887
51	k79_2879
51	k79_28886
51	k79_39849
51	k79_25031
51	k79_82572
51	k79_39683
51	k79_80654
51	k79_48195
51	k79_63243
51	k79_13859
51	k79_7920
51	k79_50203
51	k79_28955
51	k79_70558
51	k79_31271
51	k79_36081
51	k79_10977
51	k79_18594
51	k79_31480
51	k79_7997
51	k79_47784
51	k79_32881
51	k79_9176
51	k79_60515
51	k79_23436
51	k79_42630
51	k79_94363
51	k79_35850
51	k79_9493
51	k79_14337
51	k79_15469
51	k79_21067
51	k79_25462
51	k79_88145
51	k79_64831
51	k79_33300
51	k79_29665
51	k79_44614
51	k79_63090
51	k79_85394
51	k79_7156
51	k79_77229
51	k79_40450
51	k79_35791
51	k79_39281
51	k79_71578
51	k79_32217
51	k79_43789
51	k79_75749
51	k79_283
51	k79_30674
51	k79_87206
51	k79_76484
51	k79_7775
51	k79_67981
51	k79_68617
51	k79_63253
51	k79_95230
51	k79_1007
51	k79_14340
51	k79_42759
51	k79_44421
51	k79_84855
51	k79_421
51	k79_34741
51	k79_52266
51	k79_7558
51	k79_32022
51	k79_75322
51	k79_58470
51	k79_21164
51	k79_41625
51	k79_8544
51	k79_499
51	k79_44570
51	k79_17368
51	k79_33761
51	k79_26189
51	k79_48067
51	k79_58516
51	k79_29956
51	k79_82593
51	k79_54303
51	k79_86166
51	k79_41266
51	k79_66510
51	k79_37383
51	k79_49264
51	k79_87543
51	k79_64987
51	k79_27792
51	k79_92369
51	k79_12302
51	k79_44520
51	k79_60128
51	k79_47059
51	k79_78235
51	k79_43169
51	k79_60496
51	k79_48833
51	k79_50096
51	k79_93789
51	k79_25237
51	k79_25346
51	k79_91118
51	k79_30133
51	k79_27843
51	k79_88256
51	k79_92452
51	k79_19335
51	k79_73545
51	k79_42575
51	k79_68340
51	k79_87157
51	k79_48231
51	k79_12219
51	k79_67455
51	k79_19243
51	k79_36018
51	k79_30892
51	k79_81081
51	k79_64340
51	k79_47374
51	k79_56240
51	k79_73981
51	k79_48818
51	k79_44490
51	k79_50384
51	k79_44899
51	k79_39967
51	k79_78040
51	k79_95030
51	k79_38371
51	k79_56976
51	k79_12083
51	k79_87262
51	k79_14559
51	k79_37343
51	k79_80294
51	k79_57810
51	k79_9488
51	k79_72219
51	k79_55080
51	k79_17306
51	k79_18990
51	k79_1871
51	k79_10011
51	k79_6008
51	k79_42088
51	k79_95880
51	k79_57662
51	k79_42707
51	k79_69962
51	k79_80531
51	k79_9886
51	k79_91392
51	k79_19311
51	k79_50546
51	k79_56625
51	k79_40668
51	k79_12002
51	k79_55288
51	k79_45431
51	k79_80587
51	k79_32296
51	k79_82363
51	k79_61460
51	k79_13106
51	k79_87431
51	k79_58323
51	k79_25734
51	k79_93318
51	k79_64957
51	k79_62188
51	k79_80848
51	k79_44029
51	k79_8339
52	k79_27665
52	k79_69712
52	k79_54767
52	k79_92835
52	k79_49817
52	k79_91204
52	k79_45603
52	k79_777
52	k79_41323
52	k79_17689
52	k79_39753
52	k79_48627
52	k79_69218
52	k79_84430
52	k79_85689
52	k79_52014
52	k79_61027
52	k79_85819
52	k79_92884
52	k79_57418
52	k79_26834
52	k79_96846
52	k79_25951
52	k79_96963
52	k79_19336
52	k79_57912
52	k79_85943
52	k79_26262
52	k79_86716
52	k79_10310
52	k79_49325
52	k79_82801
52	k79_157
52	k79_49937
52	k79_69392
52	k79_51862
52	k79_17195
52	k79_93675
52	k79_1970
52	k79_10997
52	k79_27623
52	k79_21925
52	k79_74648
52	k79_56719
52	k79_27339
52	k79_27788
52	k79_42067
52	k79_8536
52	k79_84946
52	k79_568
52	k79_1874
52	k79_17047
53	k79_91054
54	k79_50263
55	k79_34730
56	k79_14891
57	k79_3156
58	k79_27476
59	k79_37286
60	k79_55206
61	k79_9774
62	k79_76799
63	k79_71318
64	k79_8241
65	k79_49775
66	k79_90377
67	k79_70878
68	k79_44251
69	k79_63088
70	k79_18421
70	k79_50692
70	k79_83704
70	k79_26100
70	k79_7556
70	k79_22239
70	k79_1742
70	k79_65482
70	k79_12999
70	k79_40736
70	k79_13979
70	k79_75879
70	k79_56162
70	k79_65487
70	k79_2095
70	k79_54082
70	k79_86004
70	k79_32080
70	k79_74709
70	k79_31783
70	k79_95442
70	k79_80126
70	k79_33729
70	k79_64072
70	k79_26171
70	k79_39444
70	k79_16122
70	k79_19926
70	k79_19899
70	k79_24032
70	k79_72701
70	k79_73488
70	k79_6325
70	k79_88585
70	k79_44925
70	k79_77997
70	k79_44154
70	k79_1524
70	k79_30155
70	k79_793
70	k79_8847
70	k79_43094
70	k79_89109
70	k79_23841
70	k79_83297
70	k79_60534
70	k79_93979
70	k79_95396
70	k79_38959
70	k79_73781
70	k79_38915
70	k79_2697
70	k79_3284
70	k79_21866
70	k79_96137
70	k79_75873
70	k79_93628
70	k79_48607
70	k79_89280
70	k79_74660
70	k79_68505
70	k79_65907
70	k79_68159
70	k79_30281
70	k79_45552
70	k79_34244
70	k79_10704
70	k79_77934
70	k79_65600
70	k79_83186
70	k79_11140
70	k79_50388
70	k79_71114
70	k79_65653
70	k79_28756
70	k79_75519
70	k79_12773
70	k79_94676
70	k79_4897
70	k79_60541
70	k79_73331
70	k79_38179
70	k79_69019
70	k79_19693
70	k79_4371
70	k79_31821
70	k79_11830
70	k79_69859
70	k79_72522
70	k79_15832
70	k79_97053
70	k79_68464
70	k79_82624
70	k79_91513
70	k79_14648
70	k79_60800
70	k79_94719
70	k79_80409
70	k79_31004
70	k79_68792
70	k79_31182
70	k79_66816
70	k79_20658
70	k79_88438
70	k79_85663
70	k79_85964
70	k79_6050
70	k79_20811
70	k79_1527
70	k79_54914
70	k79_58444
70	k79_4051
70	k79_52912
70	k79_56358
70	k79_44560
70	k79_28444
70	k79_95677
70	k79_19123
70	k79_26486
70	k79_29801
70	k79_55765
70	k79_56185
70	k79_64600
70	k79_27468
70	k79_45412
70	k79_34165
70	k79_47243
70	k79_3198
70	k79_24080
70	k79_68250
70	k79_91196
70	k79_61276
70	k79_6995
70	k79_20462
70	k79_11653
70	k79_9284
70	k79_68663
70	k79_55247
70	k79_62603
70	k79_71528
70	k79_67925
70	k79_83380
70	k79_4043
70	k79_63511
70	k79_39464
70	k79_3869
70	k79_97145
70	k79_17650
70	k79_49960
70	k79_29003
70	k79_85424
70	k79_87324
70	k79_75397
70	k79_60991
70	k79_80074
70	k79_71265
71	k79_73286
72	k79_25881
73	k79_3200
73	k79_5012
74	k79_17409
75	k79_18855
75	k79_34771
75	k79_88818
75	k79_1274
76	k79_65243
76	k79_78326
76	k79_17824
76	k79_24858
76	k79_52379
76	k79_68615
76	k79_21431
76	k79_82781
76	k79_63802
76	k79_68153
76	k79_81535
76	k79_48699
76	k79_84967
76	k79_95837
76	k79_73302
76	k79_10368
76	k79_52259
76	k79_25537
76	k79_73204
76	k79_18198
76	k79_78602
76	k79_9223
76	k79_19804
76	k79_70976
76	k79_4952
76	k79_2116
76	k79_88948
76	k79_97043
76	k79_31644
76	k79_27414
76	k79_62032
76	k79_88804
76	k79_57773
76	k79_9069
76	k79_35941
76	k79_29678
76	k79_93516
76	k79_66311
76	k79_57718
76	k79_16487
76	k79_9816
76	k79_51277
76	k79_8080
76	k79_10777
76	k79_34460
76	k79_71272
76	k79_70603
76	k79_35723
76	k79_36545
76	k79_79213
76	k79_24509
76	k79_82056
76	k79_70518
76	k79_17900
76	k79_35031
76	k79_42286
76	k79_9388
76	k79_52858
76	k79_56195
76	k79_76260
76	k79_29091
76	k79_3134
