contigname	ERR011348_ERR011348
k79_28923	5.45358
k79_28924	3.30612
k79_77334	5.61894
k79_28925	4.43434
k79_77335	3.39175
k79_41315	16.802
k79_28926	3.10138
k79_28927	7.51818
k79_89302	4.96176
k79_28928	8.13904
k79_65079	10.9853
k79_28929	3.81148
k79_89303	5.05023
k79_65080	3.38971
k79_53289	8.75406
k79_89304	5.13861
k79_65081	3.52041
k79_28930	6.46452
k79_53290	5.83065
k79_4827	6.12523
k79_89305	2.16667
k79_28931	6.78106
k79_65082	6.47085
k79_4828	4.345
k79_28932	4.85577
k79_41316	5.65161
k79_53291	2.83929
k79_65084	3.36441
k79_16768	8.2378
k79_65085	4.9447
k79_16769	3.31875
k79_28933	5.73673
k79_65086	3.82014
k79_53293	4.03655
k79_65087	9.14286
k79_4829	10.0572
k79_53294	5.28671
k79_28934	4.85502
k79_53295	2.68182
k79_4830	2.02479
k79_28935	4.55639
k79_89306	11.391
k79_16770	4.29917
k79_28936	3.78571
k79_65088	4.42449
k79_4831	4.60125
k79_16771	4.00885
k79_41317	6.14075
k79_28937	3.5848
k79_53296	5.49558
k79_4832	4.13861
k79_16772	5.03968
k79_89307	4.45025
k79_53297	3.83019
k79_16773	4.80189
k79_65089	3.90838
k79_41318	3.85459
k79_89308	4.45333
k79_28938	5.45843
k79_53298	5.08282
k79_65090	2.69266
k79_89309	4.75248
k79_41319	2.93151
k79_28939	5.09615
k79_53299	3.98039
k79_65091	28.4079
k79_41320	3.64706
k79_65092	5.88379
k79_89310	10.3563
k79_41322	6.97154
k79_28940	4.6776
k79_89311	3.34028
k79_28941	3.31481
k79_41323	4.34553
k79_41324	2.98305
k79_89312	3.69723
k79_53300	7.27223
k79_53301	3.45299
k79_41325	4.865
k79_53302	2.7044
k79_28942	5.42178
k79_28943	6.32787
k79_41326	3.87879
k79_16774	6.64708
k79_41327	5.32231
k79_65093	5.93342
k79_89313	7.26473
k79_65094	4.1215
k79_89314	3.2381
k79_16775	4.91647
k79_89315	5.7706
k79_89316	7.34728
k79_16776	6.72864
k79_89317	2.32934
k79_16777	2.89844
k79_41328	10.7486
k79_53303	9.56017
k79_16778	5.47664
k79_89318	3.65873
k79_41329	11.2212
k79_41330	3.48305
k79_41331	8.04196
k79_16779	11.919
k79_41332	6.24812
k79_41333	2.87917
k79_65095	6.82278
k79_16780	3.61087
k79_28944	9.1637
k79_65096	3.19565
k79_16781	5.16788
k79_28945	3.93269
k79_53304	6.6284
k79_41334	5.7
k79_65097	5.59649
k79_28946	3.06564
k79_16782	5.67033
k79_65098	6.95425
k79_28947	4.11429
k79_65099	5.73579
k79_28948	4.51493
k79_28949	4.10274
k79_65100	4.60825
k79_65101	3.65421
k79_16783	7.77246
k79_16784	3.67188
k79_28950	6.03377
k79_53305	7.74467
k79_28951	5.09649
k79_28952	3.10286
k79_89319	10.5176
k79_16785	2.8319
k79_41335	7.05262
k79_89320	4.74384
k79_41336	7.82734
k79_65102	9.01475
k79_41337	3.78218
k79_16786	5.58206
k79_65103	5.45082
k79_16787	8.35922
k79_41338	2.112
k79_41339	3.31356
k79_53306	6.56091
k79_89321	4.34125
k79_41340	2.72414
k79_65104	4.82152
k79_89322	9.61053
k79_53307	4.42069
k79_41341	4.41667
k79_65105	4.45833
k79_89323	4.9717
k79_16788	5.75745
k79_65106	3.55263
k79_89324	4.34091
k79_65107	3.91176
k79_16789	5.47059
k79_89325	3.55556
k79_4833	15.0669
k79_53308	11.6567
k79_89326	2.1875
k79_4834	3.6
k79_53309	5.01481
k79_89327	2.15385
k79_4835	7.67
k79_41342	8.13776
k79_53310	5.49823
k79_41343	6.39683
k79_16790	6.6894
k79_4836	7.12216
k79_53311	3.23148
k79_89328	2.95433
k79_41344	5.12069
k79_4837	3.53271
k79_53312	3.2
k79_16791	2.34483
k79_16792	7.3625
k79_16793	12.3516
k79_16794	4.1068
k79_4838	8.67905
k79_16795	4.94737
k79_4839	3.37278
k79_41345	4.70543
k79_4840	6.61413
k79_16796	7.00431
k79_41346	4.06926
k79_4841	3.78747
k79_89329	6.43761
k79_16797	6.32
k79_53313	8.2087
k79_4842	5.8629
k79_89330	9.81897
k79_89331	6.29204
k79_4843	2.40299
k79_4844	2.86486
k79_53314	7.57527
k79_4845	2.12019
k79_16798	5.89339
k79_53315	1.85981
k79_28953	19.7207
k79_16799	4.57391
k79_53316	3.66667
k79_28954	4.54276
k79_77336	14.3701
k79_28955	3.74167
k79_65108	8.93042
k79_77337	11.0909
k79_41347	7.41547
k79_28956	1.65741
k79_53317	4.75
k79_77338	5.90566
k79_4846	5.78564
k79_4847	2.35238
k79_65109	4.21382
k79_16800	6.63356
k79_41348	3.11089
k79_53318	4.40166
k79_28957	4.53551
k79_16801	5.01449
k79_41349	3.26852
k79_77339	5.09924
k79_65110	2.71053
k79_77340	2.58333
k79_28958	4.3101
k79_77341	2.77551
k79_16802	4.15864
k79_41350	6.22697
k79_4848	4.88442
k79_77342	4.23881
k79_4849	5.54902
k79_77343	2.59155
k79_16803	7.84598
k79_89332	7.776
k79_4850	4.5
k79_65111	5.2908
k79_77344	3.51639
k79_41351	6.18919
k79_89333	3.22943
k79_65112	6.76471
k79_65113	4.18421
k79_77345	2.55769
k79_16804	6.74837
k79_89334	4.05714
k79_53319	10.7918
k79_41352	2.84964
k79_89335	4.75893
k79_4851	7.59657
k79_16805	5.39726
k79_53320	7.39496
k79_89336	4.13131
k79_41353	2.83737
k79_89337	3.97561
k79_16806	7.85519
k79_89338	3.41667
k79_77346	12.9434
k79_16807	2.28125
k79_4852	5.25052
k79_41354	3.47018
k79_89339	3.71111
k79_16808	7.5
k79_4853	4.88356
k79_41355	4.43651
k79_53321	6.76737
k79_4854	4.04098
k79_89341	5.85903
k79_4855	4.68182
k79_41356	4.1717
k79_4856	3.4127
k79_53322	3.57663
k79_89342	2.82533
k79_41357	7.55152
k79_65114	5.83296
k79_89343	3.24359
k79_65115	3.72277
k79_16809	5.62916
k79_4857	4.50832
k79_53323	4.78611
k79_89344	3.74648
k79_89345	4.15126
k79_16810	3.06704
k79_53324	6.70244
k79_65116	6.08795
k79_53325	4.21472
k79_4858	4.59665
k79_41358	12.885
k79_65117	9.096
k79_16811	3.04011
k79_89346	4.47682
k79_4859	3.77861
k79_89347	7.08163
k79_77347	4.82956
k79_41359	11.4317
k79_89348	3.98214
k79_77348	4.18812
k79_28959	11.8506
k79_77349	4.92308
k79_53326	5.44614
k79_28960	3.54468
k79_41360	4.61404
k79_77350	6.29365
k79_53327	5.76316
k79_28961	3.39623
k79_41361	8.1814
k79_77351	6.93243
k79_28962	4.75532
k79_41362	15.5801
k79_65118	6.48345
k79_89349	4.6753
k79_28963	3.80714
k79_89350	3.80233
k79_28964	2.88158
k79_65119	5.33333
k79_16812	4.97645
k79_89351	3.03448
k79_89352	4.8785
k79_89353	2.47222
k79_53328	9.74005
k79_41363	6.22262
k79_77352	9.12253
k79_41364	5.39232
k79_89354	6.2632
k79_77353	3.03346
k79_53329	6.60083
k79_16813	8.08739
k79_16814	2.728
k79_89355	5.40133
k79_41365	5.00529
k79_4860	10.2503
k79_77354	7.63138
k79_89356	3.75
k79_41366	6.86957
k79_4861	4.15132
k79_41367	6.37963
k79_65120	6.78312
k79_77355	3.60815
k79_16815	4.46242
k79_65121	5.93636
k79_4862	5.16989
k79_41368	3.0
k79_28965	8.29301
k79_65122	4.02439
k79_28966	5.55963
k79_28967	7.925
k79_16816	3.16559
k79_28968	2.82609
k79_4863	17.1523
k79_65123	3.58605
k79_41369	7.36597
k79_28969	8.39889
k79_89357	5.3723
k79_77356	7.86544
k79_41370	4.07113
k79_89358	2.22321
k79_77357	3.38739
k79_65124	4.42141
k79_4865	6.09137
k79_41371	6.0082
k79_16817	4.90329
k79_77358	3.9
k79_65125	4.85039
k79_28970	7.49915
k79_41372	6.53909
k79_65126	7.0
k79_16818	3.49007
k79_4866	5.80878
k79_41373	4.48148
k79_41374	5.23333
k79_89359	6.30227
k79_77359	5.49023
k79_65127	14.1498
k79_89360	5.02797
k79_16819	7.31389
k79_89361	3.82178
k79_41375	4.72638
k79_28971	9.00605
k79_41376	5.46078
k79_4867	6.59375
k79_65128	4.3279
k79_77360	5.14094
k79_4868	3.14
k79_65129	1.76214
k79_89362	6.75276
k79_4869	10.1963
k79_28972	4.14692
k79_89363	9.85714
k79_4870	3.27103
k79_4871	2.89796
k79_28973	3.26446
k79_28974	2.30597
k79_41377	5.48829
k79_16820	4.83992
k79_41378	3.96
k79_28975	4.58042
k79_53330	8.87403
k79_77361	9.79678
k79_4872	4.49034
k79_41379	6.04225
k79_53331	3.21725
k79_41380	8.1913
k79_77362	3.71667
k79_4873	3.75214
k79_65130	6.93883
k79_4874	5.12
k79_89364	4.68182
k79_77363	4.48174
k79_89365	8.9779
k79_53332	4.28302
k79_89366	4.26531
k79_41381	4.19509
k79_65131	7.97901
k79_28976	8.99604
k79_4875	3.85031
k79_41382	4.6
k79_41383	4.97436
k79_4876	2.38288
k79_53333	7.62351
k79_89367	3.96034
k79_28977	3.14778
k79_41384	5.04478
k79_4877	4.6087
k79_53334	6.04762
k79_65132	4.47756
k79_28978	5.62097
k79_41385	9.53378
k79_53335	2.76289
k79_89368	5.21695
k79_28979	4.46721
k79_53336	3.47107
k79_41386	5.04762
k79_53337	4.24211
k79_89369	3.34316
k79_41387	9.30909
k79_53338	4.25073
k79_4878	7.81107
k79_77364	8.12051
k79_77365	3.42739
k79_4879	3.9587
k79_41388	6.16183
k79_4880	3.40385
k79_89370	9.94787
k79_89371	4.22807
k79_41389	4.42947
k79_77366	2.92906
k79_89372	2.19388
k79_77367	8.17188
k79_89373	2.58491
k79_77368	1.50467
k79_28980	7.1041
k79_89374	3.91636
k79_41390	4.93772
k79_41391	11.9178
k79_4881	5.49
k79_89375	6.48244
k79_4882	4.70238
k79_77369	7.03492
k79_89376	4.13169
k79_77370	11.1438
k79_41392	3.91284
k79_28982	6.79063
k79_77371	3.16216
k79_28983	4.77477
k79_89377	3.56319
k79_65133	8.29127
k79_89378	5.11458
k79_41393	5.91533
k79_77372	4.09836
k79_89379	5.26667
k79_53339	8.49867
k79_16821	7.82213
k79_65134	4.23339
k79_53340	5.82029
k79_89380	4.01381
k79_28984	8.47772
k79_4883	14.3199
k79_41396	3.50932
k79_89381	5.05882
k79_4884	3.87963
k79_16822	4.35928
k79_77373	5.90235
k79_89382	4.13011
k79_65135	6.50312
k79_77374	2.58586
k79_41397	4.87474
k79_4885	3.36882
k79_65136	3.39806
k79_65137	3.42
k79_53341	5.64423
k79_53342	3.41964
k79_53343	2.60526
k79_4886	21.5223
k79_77375	7.17163
k79_53344	3.17526
k79_28985	9.50065
k79_41398	12.4897
k79_53345	5.20833
k79_4887	3.91549
k79_77376	3.99123
k79_41399	4.86869
k79_65138	4.45349
k79_89383	7.18098
k79_4888	4.27083
k79_77377	2.16256
k79_89384	4.61202
k79_89385	6.57647
k79_89386	10.2703
k79_41400	5.43517
k79_4889	4.68608
k79_16823	5.68888
k79_77378	4.17519
k79_89387	8.22388
k79_4890	4.46392
k79_77379	7.0
k79_41401	4.25758
k79_4891	3.24038
k79_77380	6.61616
k79_16824	4.32782
k79_41402	4.80132
k79_89388	2.57215
k79_41403	1.66942
k79_41404	2.71687
k79_65139	5.19284
k79_28986	5.44429
k79_16825	6.8056
k79_77381	5.74219
k79_16826	2.77679
k79_41405	4.00984
k79_16827	3.70161
k79_77382	7.04592
k79_65140	5.03218
k79_77383	4.65942
k79_65141	4.05405
k79_28987	39.2303
k79_4892	9.82051
k79_41406	3.71218
k79_77384	3.06478
k79_65142	4.20332
k79_89389	5.88186
k79_28988	4.77848
k79_41407	7.45263
k79_89390	3.11765
k79_77385	5.88211
k79_89391	3.63359
k79_16828	5.49784
k79_65143	6.1735
k79_4893	3.3102
k79_89392	5.17857
k79_65144	3.07812
k79_4894	4.75912
k79_89393	16.0991
k79_4895	4.76761
k79_41408	7.48595
k79_28989	6.81809
k79_16829	5.73298
k79_89394	3.58824
k79_41409	3.15929
k79_4896	4.89324
k79_28990	5.08696
k79_16830	4.72321
k79_89395	4.05941
k79_41411	3.13592
k79_28991	4.14533
k79_4897	4.57061
k79_89396	37.9306
k79_65145	8.19334
k79_4898	4.87903
k79_41412	4.88026
k79_89397	7.41905
k79_89398	4.56552
k79_77386	7.10838
k79_41413	4.49721
k79_53346	8.45343
k79_65146	4.01296
k79_77387	5.13889
k79_41414	1.70526
k79_65147	6.27184
k79_77388	3.86538
k79_28992	7.04923
k79_41415	3.51667
k79_89399	5.31944
k79_65148	2.13605
k79_41416	2.17816
k79_89400	6.04
k79_53347	3.78545
k79_77389	27.9121
k79_53348	4.44
k79_89401	4.79039
k79_4899	5.56876
k79_53349	6.79358
k79_77390	3.64822
k79_65149	7.22691
k79_4900	2.47368
k79_89402	2.59701
k79_77391	2.15625
k79_53350	7.41176
k79_65150	6.45226
k79_4901	6.21818
k79_53351	5.14286
k79_89403	3.70526
k79_16831	8.19663
k79_53352	2.03365
k79_89404	4.6087
k79_53353	8.97638
k79_16832	6.13531
k79_77392	4.65556
k79_53354	4.85417
k79_77393	4.97279
k79_65151	6.38608
k79_77394	3.18662
k79_65152	3.93617
k79_28993	6.70985
k79_4902	8.20221
k79_53355	3.29918
k79_28994	6.05263
k79_89405	6.81098
k79_4903	5.21495
k79_28995	6.39
k79_16833	9.20324
k79_77395	5.69492
k79_4904	5.02548
k79_65153	6.97151
k79_16834	4.20792
k79_28996	2.90777
k79_4905	3.44444
k79_16835	4.45033
k79_28997	4.56489
k79_77396	4.74252
k79_16836	6.59259
k79_53356	7.41152
k79_65154	7.9542
k79_28998	3.91045
k79_77397	1.73846
k79_16837	6.04237
k79_65155	3.41606
k79_28999	5.58333
k79_4906	7.92931
k79_65156	7.95798
k79_53357	5.29888
k79_53358	8.49074
k79_65157	3.5736
k79_53359	5.73913
k79_65158	37.6972
k79_29000	9.4319
k79_89406	6.7585
k79_4907	4.52931
k79_65159	3.11475
k79_4908	3.80543
k79_77398	6.21661
k79_89407	4.30159
k79_65160	7.91968
k79_53360	7.054
k79_16838	10.4982
k79_4909	6.94064
k79_4910	2.24272
k79_65161	3.68094
k79_89408	5.56977
k79_4911	3.60169
k79_65162	7.9708
k79_16839	4.0915
k79_29001	7.45357
k79_65163	7.75
k79_16840	4.36719
k79_16841	3.92086
k79_65164	5.53922
k79_16842	4.36555
k79_16843	3.68868
k79_65165	2.95721
k79_29002	6.61102
k79_29003	5.02362
k79_16844	6.85906
k79_65166	7.55579
k79_77399	7.9717
k79_16845	4.35593
k79_65167	3.89344
k79_41417	13.8071
k79_16846	5.23077
k79_53361	9.58263
k79_77400	6.58525
k79_65169	8.27027
k79_41418	9.81416
k79_29004	5.38847
k79_65170	5.25893
k79_41419	3.06731
k79_29005	6.74227
k79_77401	3.79412
k79_53362	5.19688
k79_16847	5.37736
k79_41420	6.4527
k79_4912	8.0577
k79_53363	5.40984
k79_41421	1.9703
k79_16848	81.0394
k79_53364	1.94898
k79_16849	5.13725
k79_53365	5.12821
k79_29006	5.8695
k79_16850	6.3931
k79_16851	8.58823
k79_65171	6.50634
k79_53366	3.15302
k79_16852	8.60331
k79_41422	10.3911
k79_89409	7.82217
k79_65172	2.78788
k79_29007	5.06022
k79_77402	12.0334
k79_53367	3.06604
k79_89410	2.62887
k79_29008	3.35789
k79_65173	8.85
k79_77403	4.95588
k79_4913	6.9956
k79_89411	2.6568
k79_4914	6.31429
k79_89412	4.85039
k79_65175	4.79111
k79_53368	4.14898
k79_4915	11.3692
k79_41423	5.15617
k79_16853	5.34086
k79_29009	3.69231
k79_77404	4.46037
k79_41424	3.04808
k79_53371	3.93
k79_16854	4.12319
k79_29010	3.70536
k79_4916	4.25526
k79_77405	13.5934
k79_16855	9.34884
k79_29011	3.20492
k79_4917	3.40234
k79_77406	5.9537
k79_16856	3.54676
k79_65176	6.03855
k79_77407	13.8115
k79_16857	4.22705
k79_77408	5.57364
k79_4918	5.79723
k79_77409	4.07229
k79_89413	6.80147
k79_29012	5.36806
k79_41425	6.47114
k79_29013	4.08661
k79_53372	5.54635
k79_41426	3.42609
k79_77410	6.40385
k79_16858	5.99081
k79_53373	4.65049
k79_29014	14.4049
k79_4919	7.84622
k79_77411	3.70103
k79_89414	5.82282
k79_29015	3.98678
k79_41427	3.95592
k79_16859	4.32798
k79_4920	5.17204
k79_89415	5.96962
k79_53374	5.34593
k79_65177	4.611
k79_4921	4.51678
k79_29016	4.54321
k79_41428	3.50622
k79_53375	3.52381
k79_41429	3.0084
k79_4922	3.54971
k79_29017	3.95484
k79_41430	2.80909
k79_89416	11.5238
k79_89417	2.9
k79_4923	4.85088
k79_16860	7.39565
k79_53376	3.84
k79_16861	5.9375
k79_89418	4.66525
k79_53377	3.63559
k79_89419	6.73529
k79_41431	17.1704
k79_53379	4.87234
k79_41432	7.94949
k79_89420	6.56778
k79_41434	4.89109
k79_53380	3.76471
k79_53381	2.8227
k79_4924	11.531
k79_53382	6.3697
k79_4925	7.86765
k79_65178	9.35653
k79_29018	6.1975
k79_41435	6.28436
k79_53383	9.11161
k79_29019	5.76549
k79_53384	5.24107
k79_41436	2.46154
k79_65179	4.6457
k79_29020	3.97959
k79_53385	7.18881
k79_65180	2.47475
k79_65181	2.47222
k79_53386	4.6126
k79_65182	3.91209
k79_53387	3.39823
k79_89421	7.02204
k79_65183	4.41071
k79_53388	3.47619
k79_4926	6.3284
k79_89422	2.98374
k79_4927	3.02804
k79_53389	7.87293
k79_89423	4.45517
k79_89424	8.6
k79_4928	3.44158
k79_41437	8.0457
k79_29021	7.89568
k79_89425	5.01073
k79_41438	3.66086
k79_41439	7.58209
k79_4930	6.15159
k79_29022	5.46996
k79_41440	3.07317
k79_4931	4.97938
k79_65184	7.79898
k79_29023	3.67257
k79_65185	3.71875
k79_4932	62.2184
k79_65186	3.47581
k79_41441	3.95806
k79_4933	3.79381
k79_4934	2.57895
k79_41442	3.60248
k79_4935	2.92
k79_4936	2.96
k79_4937	2.10769
k79_77412	9.49825
k79_4938	2.80952
k79_77413	4.13208
k79_53390	6.63556
k79_4939	4.24215
k79_4940	6.55502
k79_53391	3.30935
k79_4941	7.2377
k79_53392	6.44872
k79_89426	7.13152
k79_4942	6.57
k79_77414	8.7416
k79_29024	6.26467
k79_53393	4.11182
k79_4943	14.0063
k79_29025	5.95146
k79_41443	7.67126
k79_29026	1.80172
k79_4944	2.5
k79_29027	6.9375
k79_41444	7.91463
k79_53394	5.88493
k79_4945	7.21667
k79_41445	10.6716
k79_53395	5.58491
k79_89427	6.47393
k79_41446	2.14286
k79_29028	5.35581
k79_89428	4.76292
k79_53396	5.20545
k79_89429	4.38989
k79_53397	2.53162
k79_29029	3.19205
k79_89430	5.39916
k79_29030	4.65185
k79_65187	6.39044
k79_89431	1.93939
k79_4946	7.75
k79_65188	3.63971
k79_29031	5.07
k79_77415	6.45679
k79_65189	3.65347
k79_77416	4.2069
k79_65190	5.56272
k79_53398	6.06682
k79_77417	3.76662
k79_53399	4.93284
k79_4947	8.56088
k79_77418	6.09259
k79_77419	3.52273
k79_4948	2.37179
k79_4949	4.46809
k79_4950	6.7362
k79_41447	8.27706
k79_29032	8.69579
k79_4951	3.75789
k79_4952	2.85714
k79_65191	8.32505
k79_65192	9.73786
k79_4953	3.73663
k79_29033	4.44128
k79_41448	6.18106
k79_4954	2.91697
k79_65193	11.8208
k79_41449	3.60339
k79_4955	6.52905
k79_29034	5.02765
k79_4956	3.61538
k79_29035	5.1131
k79_29036	4.08772
k79_41450	4.63146
k79_53400	10.2832
k79_41451	3.93636
k79_53401	3.69388
k79_4957	4.57823
k79_4958	3.07143
k79_16862	14.9607
k79_4959	6.57377
k79_29037	6.27529
k79_29038	3.73832
k79_53402	3.74937
k79_41452	4.97159
k79_65194	5.87443
k79_29039	3.77433
k79_41453	6.16035
k79_65195	7.45
k79_53403	3.90173
k79_53404	4.56364
k79_41454	3.84548
k79_4960	9.29858
k79_53405	3.11792
k79_65196	7.57
k79_41455	3.72807
k79_16863	6.44254
k79_29040	5.25113
k79_16864	5.63918
k79_29041	6.272
k79_4961	6.44281
k79_89432	7.69214
k79_65197	8.6824
k79_29042	4.40235
k79_65198	3.18976
k79_16865	16.4508
k79_16866	4.89423
k79_29043	7.37419
k79_77420	14.5422
k79_4962	6.23096
k79_16867	5.43868
k79_29044	5.25581
k79_4963	6.125
k79_89433	7.09766
k79_41456	8.52652
k79_29045	3.47584
k79_41457	3.58772
k79_89434	4.17109
k79_77421	8.209
k79_65199	5.07598
k79_4964	5.57509
k79_4965	13.8796
k79_53406	11.5235
k79_16868	5.45188
k79_29046	5.42313
k79_65200	3.85315
k79_29047	7.20896
k79_53407	8.0559
k79_53408	5.91057
k79_89435	7.52311
k79_77422	6.34896
k79_4966	5.0151
k79_53409	5.4955
k79_89436	5.23223
k79_4967	4.11454
k79_29048	5.68623
k79_53410	2.65152
k79_77423	4.09295
k79_4968	2.07368
k79_89437	2.29936
k79_29049	3.59804
k79_53411	3.92664
k79_89438	5.45902
k79_16869	6.92224
k79_77424	6.95485
k79_4969	4.22071
k79_29050	3.86263
k79_4970	5.0
k79_89439	3.6717
k79_41458	7.95575
k79_77425	3.92913
k79_77426	2.19708
k79_4971	6.94303
k79_53412	5.87003
k79_16870	3.64077
k79_53413	6.70833
k79_77427	3.33989
k79_53414	3.17699
k79_89440	7.13276
k79_77428	3.96364
k79_4972	4.11136
k79_53415	4.23301
k79_4973	3.08911
k79_77429	4.77508
k79_4974	3.8097
k79_41459	5.90874
k79_53417	7.15193
k79_89441	4.76948
k79_77430	57.6707
k79_4975	2.8835
k79_29051	11.0337
k79_53418	5.85124
k79_77431	5.0
k79_4976	4.32061
k79_29052	3.25328
k79_29053	2.2549
k79_4977	6.8098
k79_89442	5.06547
k79_77432	7.69311
k79_16871	5.31499
k79_53419	4.47013
k79_89443	4.23134
k79_4978	4.14286
k79_89444	4.7551
k79_53420	8.68
k79_53421	4.81053
k79_16872	6.05104
k79_53422	3.77165
k79_89445	4.59302
k79_41460	7.40746
k79_77433	9.26571
k79_89446	5.42737
k79_77434	4.1788
k79_77435	3.73759
k79_29054	6.72459
k79_65201	10.2767
k79_4979	13.9142
k79_77436	7.51351
k79_65202	4.51282
k79_4980	5.78704
k79_16873	6.61515
k79_65203	1.24658
k79_77437	3.67247
k79_29055	4.64037
k79_4981	3.65217
k79_77438	2.53922
k79_29056	3.88636
k79_4982	5.03205
k79_4983	3.65657
k79_65204	6.38448
k79_89447	7.50512
k79_53423	6.70419
k79_16874	6.59428
k79_29057	4.88718
k79_53424	2.91262
k79_77439	4.71593
k79_4984	46.1402
k79_41461	9.88072
k79_65205	3.67268
k79_16875	3.9065
k79_53425	5.34839
k79_4985	13.9115
k79_41462	3.3038
k79_4986	6.44526
k79_16876	14.7766
k79_41463	9.5
k79_65206	5.2183
k79_29058	5.46194
k79_53426	4.03636
k79_29059	4.59459
k79_4987	4.8413
k79_53427	5.90164
k79_41464	6.62706
k79_16877	5.92773
k79_65207	3.67889
k79_41466	6.37069
k79_41467	3.61622
k79_65208	3.5099
k79_77440	7.93579
k79_65209	6.28125
k79_16878	4.48861
k79_77441	4.88722
k79_4988	7.63418
k79_77442	2.68687
k79_53428	5.42002
k79_89448	8.89574
k79_77443	2.6028
k79_77444	4.55882
k79_41468	3.82474
k79_77445	8.06818
k79_16879	21.6284
k79_41469	4.40123
k79_65210	6.04135
k79_77446	3.03268
k79_53429	5.82635
k79_4989	4.36179
k79_41470	3.75862
k79_89449	6.24509
k79_77447	3.87243
k79_41471	3.01739
k79_53430	5.91386
k79_29060	8.45136
k79_77448	1.95333
k79_41472	3.28571
k79_4990	2.5142
k79_89450	4.125
k79_65211	6.24666
k79_77449	21.5833
k79_29061	3.52137
k79_4991	2.41346
k79_65212	2.7069
k79_29062	2.41284
k79_16880	6.41567
k79_65213	5.1157
k79_41473	4.32576
k79_89451	3.52532
k79_65214	3.31068
k79_29063	9.95154
k79_16881	4.37751
k79_53431	5.48353
k79_65215	3.6278
k79_89452	3.39754
k79_77450	9.58433
k79_89453	4.71717
k79_41474	5.92112
k79_77451	4.53125
k79_53432	2.87153
k79_65216	3.02341
k79_41475	9.82397
k79_53433	6.41667
k79_41476	6.90654
k79_77452	3.87688
k79_29064	9.53437
k79_89454	5.15549
k79_65217	8.90147
k79_53434	6.51619
k79_65218	6.21739
k79_89456	6.05357
k79_53435	4.75789
k79_65219	2.85
k79_53436	2.89655
k79_41477	7.47639
k79_77453	4.42274
k79_89457	6.42161
k79_65220	4.71037
k79_41478	5.28893
k79_53437	3.98753
k79_65221	3.71154
k79_16882	8.06696
k79_53438	6.99042
k79_53439	7.09901
k79_65222	3.70825
k79_41479	4.9789
k79_65223	9.86875
k79_53440	3.78017
k79_89458	10.7933
k79_4992	21.9161
k79_53441	5.21774
k79_41480	6.11351
k79_89459	3.52252
k79_53442	6.73832
k79_41481	3.47518
k79_65224	4.77291
k79_53443	3.30769
k79_41482	3.92593
k79_16883	7.94955
k79_65225	4.51515
k79_41484	5.74336
k79_16884	5.26357
k79_89460	13.579
k79_41485	2.97414
k79_4993	7.0062
k79_65226	6.66225
k79_41486	2.58937
k79_65227	12.0119
k79_53444	4.10995
k79_89461	3.21311
k79_41487	3.70103
k79_16885	21.8038
k79_53445	8.19149
k79_89462	5.08904
k79_4994	4.60967
k79_16886	5.35115
k79_65228	7.29787
k79_16887	4.27103
k79_89463	2.67279
k79_4995	2.78632
k79_41488	4.76268
k79_16888	4.58389
k79_89464	6.30303
k79_4996	2.48148
k79_16889	8.9404
k79_89465	6.41667
k79_16890	2.71512
k79_41489	4.26037
k79_65229	7.07213
k79_4997	6.9391
k79_29065	11.1316
k79_4998	4.26923
k79_29066	7.14783
k79_41490	7.97034
k79_41491	4.23574
k79_89467	6.20194
k79_89468	2.4702
k79_65230	11.5637
k79_53446	7.01124
k79_89469	4.12162
k79_4999	4.91424
k79_53447	5.0099
k79_65231	2.74725
k79_89470	4.43537
k79_5000	2.31928
k79_5001	4.59048
k79_5002	10.313
k79_65232	5.48326
k79_41492	4.09984
k79_5003	3.91081
k79_41493	2.35294
k79_5004	3.07018
k79_29067	7.39376
k79_41494	5.15665
k79_41495	3.55615
k79_65233	7.80942
k79_41496	6.225
k79_29068	14.6125
k79_89471	9.00716
k79_29069	5.79167
k79_65235	4.33962
k79_53448	6.40837
k79_29070	5.66327
k79_29071	3.42593
k79_53449	3.12264
k79_65236	13.2354
k79_41497	6.55701
k79_5005	8.44212
k79_53450	2.20408
k79_65237	4.35593
k79_41498	17.2797
k79_41499	7.79866
k79_29072	3.4188
k79_65238	2.98859
k79_41500	3.66667
k79_77454	10.8494
k79_29073	4.11852
k79_65239	6.47368
k79_53451	7.85666
k79_77455	3.39269
k79_65240	3.03012
k79_89472	6.81013
k79_77456	5.00952
k79_41501	4.75744
k79_29074	5.40796
k79_5006	4.12023
k79_65242	2.12207
k79_29075	2.83243
k79_77457	2.65339
k79_65243	5.14563
k79_89473	4.89095
k79_41502	4.63601
k79_89474	4.57576
k79_41503	5.04959
k79_89475	4.35644
k79_5007	6.21552
k79_41504	3.36842
k79_65244	7.22182
k79_41505	4.12887
k79_29076	6.63037
k79_41506	3.36957
k79_29077	4.75486
k79_65245	5.17925
k79_5008	7.4502
k79_29078	4.82456
k79_65246	6.01626
k79_29079	6.36
k79_41507	9.00728
k79_5009	4.06751
k79_41508	7.02691
k79_29080	5.34215
k79_65247	4.1717
k79_77458	9.26895
k79_29081	4.38217
k79_65248	4.30653
k79_29082	3.88889
k79_5010	7.86462
k79_29083	7.03
k79_41509	4.69087
k79_65249	2.95298
k79_29084	4.36813
k79_65250	4.52047
k79_77459	7.20739
k79_5011	5.04921
