clustername	contigname
63	k79_24671
63	k79_42190
63	k79_8777
63	k79_81710
63	k79_90750
64	k79_4181
64	k79_94379
64	k79_61963
64	k79_70165
64	k79_65576
64	k79_49905
64	k79_12675
64	k79_71184
64	k79_32251
64	k79_16449
64	k79_115
64	k79_65455
64	k79_16606
64	k79_88043
64	k79_36584
65	k79_86676
65	k79_61840
65	k79_49413
65	k79_63670
65	k79_50544
65	k79_64047
65	k79_32670
65	k79_61450
65	k79_45092
65	k79_88458
65	k79_9796
65	k79_67045
65	k79_47798
65	k79_47165
65	k79_65640
65	k79_71544
65	k79_4402
65	k79_26352
65	k79_44327
65	k79_45738
65	k79_28201
65	k79_2367
66	k79_58634
67	k79_69321
67	k79_92952
68	k79_34699
69	k79_90930
69	k79_12755
69	k79_33395
69	k79_80926
69	k79_15964
69	k79_47845
69	k79_54000
69	k79_89370
69	k79_86206
69	k79_65016
69	k79_44297
69	k79_62541
69	k79_34106
69	k79_57027
69	k79_43632
69	k79_71492
69	k79_85749
69	k79_32291
69	k79_44786
69	k79_47348
69	k79_25500
69	k79_72617
69	k79_75376
69	k79_2277
69	k79_96352
69	k79_90168
69	k79_77414
69	k79_48869
69	k79_79862
69	k79_48383
69	k79_56730
69	k79_2068
69	k79_22146
69	k79_78568
69	k79_79366
69	k79_95366
69	k79_75836
69	k79_12341
70	k79_73883
71	k79_88765
72	k79_82317
72	k79_48594
72	k79_86059
72	k79_41906
72	k79_18806
72	k79_10867
72	k79_82242
72	k79_52824
72	k79_61304
72	k79_47497
72	k79_80199
72	k79_70610
72	k79_13259
72	k79_63493
72	k79_72534
72	k79_6797
72	k79_82026
72	k79_2647
72	k79_2070
72	k79_42967
72	k79_91596
72	k79_51364
72	k79_79824
72	k79_70198
72	k79_94827
72	k79_42436
72	k79_39439
72	k79_17863
72	k79_71600
72	k79_96376
72	k79_11600
72	k79_53814
72	k79_87680
72	k79_84950
72	k79_53398
72	k79_23599
72	k79_41974
72	k79_81348
72	k79_53173
72	k79_27703
72	k79_8677
72	k79_74676
72	k79_74501
72	k79_30511
72	k79_81171
72	k79_4417
72	k79_47014
72	k79_37099
72	k79_67997
72	k79_6396
72	k79_83972
72	k79_71230
72	k79_60056
72	k79_48090
72	k79_28349
72	k79_22701
72	k79_63432
72	k79_93241
72	k79_21686
72	k79_45010
72	k79_50826
72	k79_36327
72	k79_4682
72	k79_55220
72	k79_25939
72	k79_80699
72	k79_30032
72	k79_43447
72	k79_93177
72	k79_75419
72	k79_95510
72	k79_3491
72	k79_45005
72	k79_27318
72	k79_69738
72	k79_74027
72	k79_63012
72	k79_33142
72	k79_76678
72	k79_16741
72	k79_8918
72	k79_71905
72	k79_5216
72	k79_28189
72	k79_18701
72	k79_62189
72	k79_50135
72	k79_85272
72	k79_44227
72	k79_33985
72	k79_40497
72	k79_74059
72	k79_29012
72	k79_44702
72	k79_28716
72	k79_52322
72	k79_86202
72	k79_55246
72	k79_86704
72	k79_81380
72	k79_80184
72	k79_67976
72	k79_88963
72	k79_30199
72	k79_73461
72	k79_77453
72	k79_90272
72	k79_22996
72	k79_53487
72	k79_10833
72	k79_21480
72	k79_50576
72	k79_57797
72	k79_49247
72	k79_8560
72	k79_66208
72	k79_86169
72	k79_39691
72	k79_2034
72	k79_78210
72	k79_9675
72	k79_18301
72	k79_20295
72	k79_90398
72	k79_18667
72	k79_13550
72	k79_51599
72	k79_44132
72	k79_52385
72	k79_22481
72	k79_34669
72	k79_39148
72	k79_43226
72	k79_2242
72	k79_85316
72	k79_63448
72	k79_91512
72	k79_94621
72	k79_24307
72	k79_44698
72	k79_32975
72	k79_45481
72	k79_91976
72	k79_94808
72	k79_6746
72	k79_61522
72	k79_86946
72	k79_82181
72	k79_88588
72	k79_64741
72	k79_57688
72	k79_1081
72	k79_54977
72	k79_58898
72	k79_85152
72	k79_65457
72	k79_60794
72	k79_21027
72	k79_94098
72	k79_76945
72	k79_87392
72	k79_53908
72	k79_32806
72	k79_44643
72	k79_34291
72	k79_61110
72	k79_9128
72	k79_1780
72	k79_46396
72	k79_24961
72	k79_64468
72	k79_74102
72	k79_63298
72	k79_30795
72	k79_66874
72	k79_69871
72	k79_90128
72	k79_82640
72	k79_91246
72	k79_30305
72	k79_90864
72	k79_73340
72	k79_31448
72	k79_19104
72	k79_58657
72	k79_51826
72	k79_52639
72	k79_673
72	k79_15323
72	k79_89867
72	k79_75723
72	k79_59626
72	k79_70299
72	k79_60148
72	k79_23030
72	k79_67425
72	k79_3702
72	k79_39770
72	k79_80125
72	k79_87889
72	k79_78750
72	k79_44218
72	k79_94609
72	k79_64354
72	k79_7315
72	k79_38736
72	k79_56177
72	k79_71071
72	k79_72844
72	k79_37411
72	k79_75888
72	k79_16790
72	k79_33501
72	k79_14035
72	k79_1247
72	k79_38430
72	k79_25775
72	k79_39035
72	k79_65541
72	k79_94851
72	k79_36804
72	k79_50861
72	k79_75991
72	k79_52994
72	k79_47876
72	k79_11378
72	k79_83538
72	k79_54333
72	k79_58418
72	k79_70285
72	k79_42237
72	k79_80011
72	k79_27652
72	k79_15736
72	k79_24206
72	k79_30334
72	k79_52214
72	k79_30981
72	k79_85886
72	k79_61360
72	k79_2126
72	k79_35964
72	k79_89267
72	k79_90814
72	k79_49426
72	k79_13088
72	k79_61872
72	k79_83397
72	k79_46815
72	k79_52843
72	k79_1034
72	k79_67184
72	k79_24048
72	k79_29018
72	k79_82103
72	k79_75026
72	k79_37505
72	k79_21946
72	k79_73600
72	k79_48651
72	k79_95604
72	k79_11946
72	k79_5466
72	k79_25443
72	k79_13165
72	k79_5356
72	k79_61365
72	k79_74988
72	k79_38159
72	k79_28223
72	k79_6318
72	k79_78949
72	k79_70355
72	k79_75995
72	k79_50367
72	k79_23589
72	k79_18962
72	k79_66900
72	k79_64655
72	k79_22661
72	k79_73074
72	k79_21003
72	k79_83750
72	k79_71070
72	k79_60067
72	k79_50363
72	k79_92961
72	k79_56853
72	k79_12577
72	k79_72701
72	k79_62543
72	k79_83932
72	k79_15660
72	k79_17252
72	k79_85050
72	k79_52720
72	k79_78300
72	k79_69062
72	k79_12347
72	k79_73879
72	k79_33590
72	k79_83263
72	k79_90497
72	k79_19202
72	k79_88599
72	k79_33688
72	k79_62109
72	k79_51082
72	k79_27116
72	k79_16343
72	k79_73574
72	k79_57169
72	k79_92722
72	k79_81327
72	k79_46203
72	k79_10045
72	k79_5970
72	k79_61918
72	k79_59848
72	k79_87717
72	k79_41820
72	k79_55197
72	k79_85988
72	k79_39271
72	k79_76865
72	k79_44092
72	k79_60406
72	k79_36407
72	k79_27483
72	k79_36375
72	k79_72592
72	k79_81922
72	k79_56872
72	k79_95870
72	k79_26542
72	k79_4593
72	k79_52156
72	k79_81239
72	k79_3863
72	k79_58816
72	k79_96284
72	k79_67088
72	k79_5104
72	k79_13972
72	k79_51713
72	k79_75272
72	k79_5326
72	k79_83186
72	k79_9983
72	k79_89789
72	k79_29805
72	k79_83188
72	k79_73521
72	k79_56876
72	k79_17477
72	k79_16783
72	k79_51189
72	k79_11127
72	k79_11545
72	k79_51525
72	k79_42748
72	k79_30862
72	k79_57706
72	k79_67246
72	k79_41948
72	k79_23950
72	k79_33012
72	k79_67282
72	k79_8969
72	k79_85745
72	k79_38124
72	k79_45198
72	k79_41096
72	k79_62617
72	k79_25432
72	k79_60698
72	k79_27825
72	k79_3511
72	k79_1058
72	k79_69127
72	k79_28836
72	k79_3529
72	k79_60767
72	k79_44435
72	k79_9761
72	k79_50849
72	k79_31126
72	k79_69765
72	k79_61579
72	k79_6043
72	k79_78981
72	k79_39742
72	k79_93901
72	k79_91993
72	k79_52484
72	k79_30223
72	k79_61538
72	k79_12069
72	k79_52461
72	k79_14633
72	k79_71469
72	k79_1044
72	k79_75592
72	k79_49953
72	k79_66461
72	k79_61956
72	k79_28003
72	k79_91601
72	k79_18335
72	k79_53140
72	k79_70302
72	k79_39448
72	k79_53279
72	k79_88370
72	k79_49170
72	k79_51880
72	k79_63801
72	k79_42577
72	k79_84012
72	k79_46236
72	k79_47468
72	k79_65008
72	k79_85590
72	k79_58397
72	k79_69363
72	k79_82266
72	k79_40962
72	k79_89354
72	k79_876
72	k79_17004
72	k79_57912
72	k79_82240
72	k79_33636
72	k79_12436
72	k79_61613
72	k79_21430
72	k79_49672
72	k79_67729
72	k79_59546
72	k79_73428
72	k79_1917
72	k79_42036
72	k79_57938
72	k79_96133
72	k79_69758
72	k79_52527
72	k79_78514
72	k79_79634
72	k79_21854
72	k79_31702
72	k79_25786
72	k79_57665
72	k79_23476
72	k79_3896
72	k79_57423
72	k79_5056
72	k79_35128
72	k79_32598
72	k79_70279
72	k79_20803
72	k79_53101
72	k79_29929
72	k79_5568
72	k79_2590
72	k79_67890
72	k79_49626
72	k79_80864
72	k79_70845
72	k79_95466
72	k79_15519
72	k79_55129
72	k79_40425
72	k79_8720
72	k79_69931
72	k79_50211
72	k79_75124
72	k79_75766
72	k79_88743
72	k79_8289
72	k79_49071
72	k79_14846
72	k79_18061
72	k79_80075
72	k79_91431
72	k79_69043
72	k79_29492
72	k79_81311
72	k79_20166
72	k79_40735
72	k79_88854
72	k79_42770
72	k79_71735
72	k79_91399
72	k79_32519
72	k79_11515
72	k79_27925
72	k79_12931
72	k79_21687
72	k79_81245
72	k79_61160
72	k79_7830
72	k79_88670
72	k79_51156
72	k79_68726
72	k79_38126
72	k79_96320
72	k79_55429
72	k79_48410
72	k79_31799
72	k79_2331
72	k79_63362
72	k79_53687
72	k79_73198
72	k79_5819
72	k79_43763
72	k79_86314
72	k79_8767
72	k79_62030
72	k79_30102
72	k79_28018
72	k79_4238
72	k79_63045
72	k79_5961
72	k79_25213
72	k79_89722
72	k79_30515
72	k79_89776
72	k79_83638
72	k79_13002
72	k79_50428
72	k79_23534
72	k79_14246
72	k79_5461
72	k79_77398
72	k79_62845
72	k79_90603
72	k79_11751
72	k79_1383
72	k79_4380
72	k79_20558
72	k79_75235
72	k79_86586
72	k79_76291
72	k79_77919
72	k79_75767
72	k79_77039
72	k79_4846
72	k79_76619
72	k79_87428
72	k79_66642
72	k79_68645
72	k79_8454
72	k79_81707
72	k79_70723
72	k79_29153
72	k79_83834
72	k79_9365
72	k79_35453
72	k79_3482
72	k79_6456
72	k79_86780
72	k79_85155
72	k79_69915
72	k79_10322
72	k79_24078
72	k79_37016
72	k79_9290
72	k79_48962
72	k79_85576
72	k79_75011
72	k79_63605
72	k79_72362
72	k79_35290
72	k79_2748
72	k79_19450
72	k79_15301
72	k79_27989
72	k79_1237
72	k79_78432
72	k79_55959
72	k79_65292
72	k79_32210
72	k79_74820
72	k79_36061
72	k79_86164
72	k79_81183
72	k79_21939
72	k79_85684
72	k79_72987
72	k79_43904
72	k79_96036
72	k79_31731
72	k79_18016
72	k79_41591
72	k79_3191
72	k79_88283
72	k79_75352
72	k79_4576
72	k79_2710
72	k79_27585
72	k79_21394
72	k79_21302
72	k79_10772
72	k79_59861
72	k79_93234
72	k79_68758
72	k79_35258
72	k79_45153
72	k79_61378
72	k79_42069
72	k79_61946
72	k79_51969
72	k79_56971
72	k79_68810
72	k79_4611
72	k79_932
72	k79_56260
72	k79_92731
72	k79_88400
72	k79_69962
72	k79_83131
72	k79_79620
72	k79_78294
72	k79_1683
72	k79_19803
72	k79_44744
72	k79_37087
72	k79_58636
72	k79_52108
72	k79_29303
72	k79_55088
72	k79_67046
72	k79_87278
72	k79_66051
72	k79_39599
72	k79_41941
72	k79_46437
72	k79_70586
72	k79_42347
72	k79_42692
72	k79_25131
72	k79_20540
72	k79_85413
72	k79_60891
72	k79_61629
72	k79_35163
72	k79_60465
72	k79_85967
72	k79_82784
72	k79_78623
72	k79_64946
72	k79_64597
72	k79_32355
72	k79_38108
72	k79_15304
72	k79_89231
72	k79_17017
72	k79_82725
72	k79_10918
72	k79_56799
72	k79_71798
72	k79_68332
72	k79_37414
72	k79_4519
72	k79_7086
72	k79_57349
72	k79_27829
72	k79_57133
72	k79_21644
72	k79_12725
72	k79_93186
72	k79_93309
72	k79_44821
72	k79_43973
72	k79_48457
72	k79_93806
72	k79_22905
72	k79_15506
72	k79_69889
72	k79_93243
72	k79_3053
72	k79_94255
72	k79_28923
72	k79_33276
72	k79_9237
72	k79_27791
72	k79_87982
72	k79_5357
72	k79_10840
72	k79_87352
72	k79_38734
72	k79_78539
72	k79_26945
72	k79_85775
72	k79_75821
72	k79_75846
72	k79_59351
72	k79_50550
72	k79_61471
72	k79_4791
72	k79_26745
72	k79_62960
72	k79_18262
72	k79_66404
72	k79_20441
72	k79_33613
72	k79_93645
72	k79_94311
72	k79_83207
72	k79_78348
72	k79_43012
72	k79_64415
72	k79_41490
72	k79_41207
72	k79_1008
72	k79_74627
72	k79_88547
72	k79_2611
72	k79_87756
72	k79_39950
72	k79_50709
72	k79_89435
72	k79_20089
72	k79_42734
72	k79_69903
72	k79_1628
72	k79_42205
72	k79_93636
72	k79_74352
72	k79_82529
72	k79_90465
72	k79_85559
72	k79_42481
72	k79_48877
72	k79_19458
72	k79_6227
72	k79_62711
72	k79_29272
72	k79_87595
72	k79_26906
72	k79_70795
72	k79_43023
72	k79_67937
72	k79_46228
72	k79_15629
72	k79_53448
72	k79_134
72	k79_28773
72	k79_87530
72	k79_68774
72	k79_13161
72	k79_48939
72	k79_88869
72	k79_43481
72	k79_10240
72	k79_1632
72	k79_28103
72	k79_16601
72	k79_36940
72	k79_89594
72	k79_56578
72	k79_71625
72	k79_64215
72	k79_86831
72	k79_50981
72	k79_70237
72	k79_2545
72	k79_33167
72	k79_8173
72	k79_32877
72	k79_61092
72	k79_39761
72	k79_19865
72	k79_92663
72	k79_30937
72	k79_69879
72	k79_10754
72	k79_72064
72	k79_9342
72	k79_68042
72	k79_53169
72	k79_53732
72	k79_85535
72	k79_80977
72	k79_63733
72	k79_34901
72	k79_77476
72	k79_50673
72	k79_17365
72	k79_59743
72	k79_11413
72	k79_78736
72	k79_64090
72	k79_54255
72	k79_43569
72	k79_64557
72	k79_24933
72	k79_70767
72	k79_67964
72	k79_70434
72	k79_6538
72	k79_45493
72	k79_76067
72	k79_32310
72	k79_86354
72	k79_25916
72	k79_35742
72	k79_18101
72	k79_38800
72	k79_59655
72	k79_61353
72	k79_89898
72	k79_93774
72	k79_24310
72	k79_9286
72	k79_13126
72	k79_73435
72	k79_93741
72	k79_45268
72	k79_83555
72	k79_17341
72	k79_48828
72	k79_1995
72	k79_5212
72	k79_44550
72	k79_655
72	k79_53115
72	k79_68898
72	k79_81469
72	k79_45471
72	k79_22051
72	k79_43948
72	k79_22985
72	k79_56060
72	k79_27724
72	k79_21600
72	k79_37365
72	k79_54167
72	k79_90204
72	k79_43302
72	k79_23294
72	k79_87466
72	k79_86391
72	k79_57309
72	k79_7973
72	k79_20138
72	k79_53330
72	k79_85841
72	k79_36167
72	k79_25818
72	k79_1943
72	k79_84849
72	k79_56554
72	k79_92734
72	k79_22248
72	k79_50189
72	k79_15388
72	k79_64681
72	k79_34181
72	k79_60838
72	k79_9245
72	k79_66974
72	k79_20282
72	k79_58501
72	k79_79763
72	k79_15891
72	k79_75484
72	k79_66008
72	k79_68503
72	k79_11936
72	k79_3363
72	k79_38686
72	k79_75930
72	k79_21194
72	k79_89679
72	k79_82844
72	k79_7941
72	k79_24780
72	k79_11536
72	k79_33764
72	k79_94783
72	k79_56534
72	k79_58355
72	k79_33338
72	k79_25052
72	k79_85624
72	k79_44754
72	k79_45569
72	k79_33552
72	k79_71793
72	k79_43983
72	k79_49707
72	k79_64979
72	k79_1364
72	k79_2110
72	k79_32618
72	k79_36125
72	k79_45683
72	k79_90657
72	k79_1013
72	k79_75963
72	k79_56254
72	k79_57961
72	k79_94843
72	k79_3686
72	k79_71783
72	k79_53791
72	k79_20900
72	k79_81350
72	k79_94148
72	k79_78433
72	k79_91496
72	k79_46247
72	k79_89389
72	k79_84469
72	k79_92733
72	k79_28965
72	k79_74883
72	k79_48592
72	k79_49083
72	k79_47665
72	k79_2531
72	k79_42324
72	k79_31452
72	k79_73197
72	k79_22555
72	k79_689
72	k79_56583
72	k79_23226
72	k79_60791
72	k79_73679
72	k79_84579
72	k79_982
72	k79_32787
72	k79_61451
72	k79_54537
72	k79_34055
72	k79_19793
72	k79_68773
72	k79_74919
72	k79_73610
72	k79_94315
72	k79_71376
72	k79_85024
72	k79_85529
72	k79_63996
72	k79_93753
72	k79_26297
72	k79_76410
72	k79_50398
72	k79_41655
72	k79_52323
72	k79_41450
72	k79_19622
72	k79_12983
72	k79_9274
72	k79_80261
72	k79_5377
72	k79_22028
72	k79_62044
72	k79_23657
72	k79_15729
72	k79_83338
72	k79_87101
72	k79_18843
72	k79_54971
72	k79_10369
72	k79_46244
72	k79_50605
72	k79_22584
72	k79_73031
72	k79_73337
72	k79_88393
72	k79_4558
72	k79_95091
72	k79_66314
72	k79_59668
72	k79_85548
72	k79_65363
72	k79_9643
72	k79_47639
72	k79_12399
72	k79_41042
72	k79_63182
72	k79_72458
72	k79_21904
72	k79_80129
72	k79_578
72	k79_31576
72	k79_59458
72	k79_34063
72	k79_622
72	k79_28971
72	k79_48609
72	k79_1975
72	k79_50712
72	k79_75237
72	k79_88017
72	k79_4656
72	k79_31219
72	k79_92451
72	k79_40200
72	k79_34532
72	k79_11514
72	k79_2430
72	k79_40973
72	k79_6474
72	k79_37640
72	k79_3630
72	k79_24104
72	k79_50838
72	k79_69536
72	k79_38947
72	k79_76796
72	k79_42831
72	k79_93400
72	k79_49863
72	k79_20157
72	k79_85196
72	k79_6514
72	k79_11775
72	k79_34136
72	k79_53782
72	k79_19049
72	k79_94981
72	k79_73565
72	k79_37880
72	k79_41492
72	k79_76677
72	k79_19741
72	k79_20978
72	k79_35958
72	k79_71633
72	k79_90100
72	k79_9682
72	k79_91569
72	k79_76316
72	k79_39699
72	k79_59335
72	k79_3454
72	k79_33182
72	k79_39195
72	k79_51505
72	k79_66993
72	k79_54974
72	k79_16130
72	k79_34828
72	k79_68772
72	k79_89189
72	k79_50237
72	k79_46494
72	k79_30482
72	k79_13696
72	k79_58749
72	k79_12152
72	k79_2062
72	k79_81293
72	k79_82935
72	k79_10265
72	k79_49172
72	k79_22605
72	k79_31200
72	k79_58086
72	k79_87071
72	k79_73320
72	k79_68067
72	k79_45301
72	k79_40395
72	k79_83634
72	k79_26203
72	k79_96213
72	k79_71597
72	k79_11264
72	k79_64947
72	k79_65616
72	k79_87236
72	k79_24081
72	k79_42178
72	k79_48083
72	k79_90001
73	k79_80131
74	k79_15403
74	k79_90526
74	k79_35978
74	k79_52326
74	k79_53797
74	k79_81067
74	k79_65750
74	k79_67764
74	k79_6609
74	k79_11365
74	k79_25050
74	k79_30894
74	k79_43398
74	k79_73739
74	k79_66971
74	k79_46710
74	k79_16467
74	k79_43317
74	k79_60122
74	k79_72163
74	k79_8584
74	k79_44368
74	k79_48477
74	k79_65077
74	k79_50197
74	k79_65337
74	k79_30080
74	k79_48339
74	k79_84250
74	k79_18137
74	k79_44885
74	k79_73705
74	k79_60147
74	k79_7413
74	k79_37213
74	k79_42405
74	k79_7241
74	k79_15317
74	k79_21900
74	k79_85639
74	k79_59282
74	k79_63369
74	k79_27242
74	k79_5661
74	k79_77797
74	k79_64879
74	k79_90751
74	k79_94935
74	k79_27721
74	k79_48600
74	k79_35353
74	k79_24606
74	k79_74053
74	k79_90771
74	k79_29457
74	k79_14934
74	k79_50913
74	k79_62226
74	k79_32050
74	k79_17196
74	k79_84931
74	k79_5068
74	k79_14911
74	k79_56998
74	k79_57944
74	k79_52852
74	k79_42715
74	k79_46508
74	k79_70667
74	k79_94531
74	k79_14274
74	k79_44212
74	k79_68814
74	k79_36589
74	k79_27285
74	k79_93471
74	k79_12810
74	k79_45784
74	k79_78681
74	k79_18265
74	k79_16250
74	k79_72864
74	k79_27780
74	k79_14949
74	k79_34003
74	k79_27662
74	k79_31292
74	k79_30629
74	k79_84083
74	k79_12422
74	k79_42334
74	k79_90080
74	k79_18447
74	k79_9407
74	k79_24669
74	k79_37327
74	k79_64378
74	k79_91815
74	k79_87461
74	k79_28829
74	k79_16112
74	k79_12915
74	k79_1304
74	k79_30302
74	k79_43201
74	k79_8211
74	k79_23277
74	k79_28879
74	k79_27408
74	k79_8890
74	k79_13117
74	k79_44836
74	k79_65505
74	k79_19560
74	k79_36623
74	k79_42590
74	k79_14410
74	k79_41914
74	k79_80272
74	k79_53339
74	k79_42400
74	k79_44819
74	k79_41111
74	k79_28839
74	k79_7006
74	k79_44764
74	k79_71424
74	k79_3091
74	k79_59821
74	k79_73417
74	k79_74916
74	k79_8725
74	k79_37976
74	k79_62471
74	k79_12469
74	k79_43363
74	k79_6377
74	k79_55408
74	k79_57374
74	k79_83105
74	k79_53039
74	k79_60425
74	k79_96012
74	k79_63645
74	k79_8796
74	k79_75284
74	k79_77753
74	k79_34367
74	k79_17848
74	k79_48507
74	k79_81432
74	k79_95412
74	k79_48733
74	k79_92511
74	k79_48429
74	k79_6989
74	k79_54910
74	k79_55145
74	k79_91852
74	k79_45313
74	k79_82107
74	k79_12935
74	k79_64570
74	k79_70482
74	k79_81690
74	k79_4223
74	k79_55562
74	k79_41103
74	k79_39326
74	k79_9362
74	k79_78744
74	k79_21961
74	k79_90285
74	k79_21642
74	k79_5810
74	k79_39809
74	k79_1679
74	k79_62373
74	k79_34383
74	k79_96011
74	k79_54271
74	k79_88428
74	k79_11711
74	k79_82165
74	k79_40768
74	k79_7044
74	k79_8202
74	k79_70433
74	k79_10458
74	k79_62421
74	k79_38967
74	k79_94813
74	k79_84337
74	k79_61501
74	k79_13609
74	k79_17820
74	k79_68301
74	k79_2127
74	k79_89447
74	k79_9101
74	k79_46190
74	k79_65716
74	k79_79892
74	k79_34095
74	k79_40440
74	k79_94258
74	k79_41363
74	k79_91255
74	k79_78105
74	k79_66469
74	k79_59076
74	k79_50261
74	k79_44841
74	k79_24339
74	k79_37149
74	k79_29406
74	k79_90799
74	k79_26998
74	k79_40376
74	k79_27143
74	k79_54850
74	k79_43969
74	k79_45056
74	k79_93298
74	k79_78169
74	k79_47422
74	k79_1829
74	k79_63510
74	k79_10409
74	k79_33075
74	k79_82576
74	k79_85412
74	k79_23009
74	k79_93293
74	k79_90922
74	k79_90641
74	k79_59109
74	k79_40185
74	k79_34111
74	k79_90746
74	k79_64505
74	k79_50742
74	k79_8569
74	k79_62049
74	k79_88766
74	k79_94882
74	k79_46828
74	k79_1759
74	k79_71302
74	k79_44817
74	k79_60464
74	k79_28744
74	k79_31758
74	k79_34262
74	k79_47647
74	k79_15104
74	k79_27444
74	k79_7572
74	k79_38297
74	k79_5868
74	k79_36937
74	k79_26408
74	k79_45161
74	k79_21846
74	k79_14629
74	k79_69980
74	k79_82680
74	k79_37001
74	k79_75912
74	k79_44525
74	k79_53282
74	k79_32979
74	k79_72926
74	k79_91019
74	k79_60477
74	k79_72085
74	k79_92921
74	k79_85732
74	k79_27676
74	k79_94467
74	k79_7636
74	k79_49459
74	k79_90913
74	k79_15788
74	k79_82846
74	k79_67813
74	k79_9769
74	k79_77548
74	k79_94927
74	k79_445
74	k79_45381
74	k79_26035
74	k79_54240
74	k79_40917
74	k79_25329
74	k79_92968
74	k79_37276
74	k79_63401
74	k79_29324
74	k79_40769
74	k79_65365
74	k79_44608
74	k79_85588
74	k79_91626
74	k79_70368
74	k79_95089
74	k79_18691
74	k79_43859
74	k79_9652
74	k79_22129
74	k79_10304
74	k79_16715
74	k79_20134
74	k79_5550
74	k79_81933
74	k79_67174
74	k79_29439
74	k79_61176
74	k79_93033
74	k79_89696
74	k79_57539
74	k79_59925
74	k79_72453
74	k79_17624
74	k79_30060
74	k79_6144
74	k79_68412
74	k79_94123
74	k79_34914
74	k79_52741
74	k79_41021
74	k79_96029
74	k79_35410
74	k79_87302
74	k79_22178
74	k79_84817
74	k79_9490
74	k79_30202
74	k79_49981
74	k79_6158
74	k79_84439
74	k79_21874
74	k79_1218
74	k79_59553
74	k79_73099
74	k79_54162
74	k79_48575
74	k79_40329
74	k79_91352
74	k79_19238
74	k79_67819
74	k79_92597
74	k79_22055
74	k79_16800
74	k79_34156
74	k79_35653
74	k79_38937
74	k79_29179
74	k79_16500
74	k79_92556
74	k79_16858
74	k79_19804
74	k79_58184
74	k79_67722
74	k79_59268
74	k79_14117
74	k79_47296
74	k79_94216
74	k79_27627
74	k79_88969
74	k79_49613
74	k79_73319
74	k79_37932
74	k79_31704
74	k79_73335
74	k79_58520
74	k79_33
74	k79_27454
74	k79_16379
74	k79_84571
74	k79_77158
74	k79_29816
74	k79_73805
74	k79_29503
74	k79_45279
74	k79_66295
74	k79_85852
74	k79_5787
74	k79_65776
74	k79_90142
74	k79_79424
74	k79_72729
74	k79_82779
74	k79_29186
74	k79_1831
74	k79_6826
74	k79_63468
74	k79_29152
74	k79_65340
74	k79_31037
74	k79_80529
74	k79_65346
74	k79_30738
74	k79_40531
74	k79_75289
74	k79_69583
74	k79_22105
74	k79_83806
74	k79_6402
74	k79_84522
74	k79_49772
74	k79_32549
74	k79_42387
74	k79_14703
74	k79_9269
74	k79_22261
74	k79_33770
74	k79_90152
74	k79_90282
74	k79_17621
74	k79_2512
74	k79_17674
74	k79_75189
74	k79_23082
74	k79_27605
74	k79_23282
74	k79_71026
74	k79_75023
74	k79_60811
74	k79_51747
74	k79_50539
74	k79_88517
74	k79_94638
74	k79_41523
74	k79_88938
74	k79_15817
74	k79_27232
74	k79_19808
74	k79_43509
74	k79_27351
74	k79_30483
74	k79_95117
74	k79_54225
74	k79_78671
74	k79_84183
74	k79_35018
74	k79_6594
74	k79_47930
74	k79_76654
74	k79_76462
74	k79_57561
74	k79_15607
74	k79_24287
74	k79_68631
74	k79_36479
74	k79_46360
74	k79_28710
74	k79_39355
74	k79_6811
74	k79_22473
74	k79_14901
74	k79_46741
74	k79_20280
74	k79_81012
74	k79_77979
74	k79_16853
74	k79_62038
74	k79_25848
74	k79_38087
74	k79_40935
74	k79_29797
74	k79_59237
74	k79_17264
74	k79_19190
74	k79_14265
74	k79_53843
74	k79_95953
74	k79_23221
74	k79_36358
74	k79_1101
74	k79_11535
74	k79_16203
74	k79_33732
74	k79_62223
74	k79_75947
74	k79_4627
74	k79_51866
74	k79_66777
74	k79_58448
74	k79_24072
74	k79_9790
74	k79_80955
74	k79_76167
74	k79_62846
74	k79_53196
74	k79_82318
74	k79_2880
74	k79_79121
74	k79_70624
74	k79_83438
74	k79_12876
74	k79_34942
74	k79_4709
74	k79_58217
74	k79_81743
74	k79_63761
74	k79_3489
74	k79_67814
74	k79_31827
74	k79_4293
74	k79_72047
74	k79_57928
74	k79_12603
74	k79_57535
74	k79_14690
74	k79_12264
74	k79_84270
74	k79_61533
74	k79_9570
74	k79_85446
74	k79_33887
74	k79_56015
74	k79_45012
74	k79_88627
74	k79_17557
74	k79_80551
74	k79_93366
74	k79_23249
74	k79_48360
74	k79_69340
74	k79_67486
74	k79_41963
74	k79_70126
74	k79_92323
74	k79_65187
74	k79_64625
74	k79_54123
74	k79_93682
74	k79_63319
74	k79_22867
74	k79_58472
74	k79_55396
74	k79_94304
74	k79_52661
74	k79_15983
74	k79_73513
74	k79_57757
74	k79_23191
74	k79_29586
74	k79_74673
74	k79_18571
74	k79_2529
74	k79_72687
74	k79_12405
74	k79_10796
74	k79_59799
74	k79_76294
74	k79_28406
74	k79_2239
74	k79_64141
74	k79_92015
74	k79_39438
74	k79_21370
74	k79_29477
74	k79_17283
74	k79_18840
74	k79_32432
74	k79_86541
74	k79_9150
74	k79_49072
74	k79_63875
74	k79_73828
74	k79_30005
74	k79_73514
74	k79_19988
74	k79_70209
74	k79_25860
74	k79_94527
74	k79_71705
74	k79_86669
74	k79_29932
74	k79_24047
74	k79_36637
