#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_401	1598	2002	-	DNJDLL_01238	14.7	6.7		RefSeq:WP_215490034.1, SO:0001217, UniParc:UPI001BFFD6AF, UniRef:UniRef100_UPI001BFFD6AF, UniRef:UniRef50_B2UQJ9, UniRef:UniRef90_B2UQJ9
contig_401	2956	3189	-	DNJDLL_01239	9.0	9.7		
contig_403	2	370	+	DNJDLL_01241	14.7	7.1	PF07221.17|GlcNAc_2-epim	PFAM:PF07221.17
contig_404	14	520	+	DNJDLL_01244	18.2	5.0	PF00294.29|PfkB	PFAM:PF00294.29
contig_404	517	708	-	DNJDLL_01245	6.9	6.2		SO:0001217, UniRef:UniRef50_A0AAP8T8L1, UniRef:UniRef90_A0AAP8T8L1
contig_406	22	216	+	DNJDLL_01249	7.0	11.6		
contig_406	415	1263	-	DNJDLL_01250	32.2	9.4	PF13632.12|Glyco_trans_2_3	PFAM:PF13632.12
contig_407	274	1044	+	DNJDLL_01251	28.6	11.6		
contig_408	131	742	+	DNJDLL_01252	22.1	8.8		
contig_409	184	357	+	DNJDLL_01254	6.4	4.5		
contig_409	1925	2215	-	DNJDLL_01257	10.8	4.8		
contig_410	85	756	+	DNJDLL_01258	25.4	6.9	PF00472.26|RF-1, PF03462.23|PCRF	PFAM:PF00472.26, PFAM:PF03462.23
contig_410	1825	2562	-	DNJDLL_01261	27.4	10.8		SO:0001217, UniRef:UniRef50_UPI00211DAA09, UniRef:UniRef90_UPI00261E7B26
contig_410	2683	2958	-	DNJDLL_01262	10.0	11.4		
contig_411	10	1911	+	DNJDLL_01263	69.0	9.7		
contig_412	505	687	+	DNJDLL_01265	6.3	10.4		
contig_413	53	343	+	DNJDLL_01267	10.8	6.4		
contig_414	2078	2362	-	DNJDLL_01273	10.2	4.8		
contig_414	2519	3202	-	DNJDLL_01274	24.8	4.7		
contig_414	3247	3450	-	DNJDLL_01275	7.5	11.7		
contig_415	388	519	+	DNJDLL_01276	4.6	5.4		
contig_416	60	800	+	DNJDLL_01277	27.6	5.5		SO:0001217, UniRef:UniRef50_B2UMY5, UniRef:UniRef90_B2UMY5
contig_416	871	1092	-	DNJDLL_01278	8.6	5.8		
contig_417	4670	5113	-	DNJDLL_01284	16.1	11.6		
contig_418	1968	2324	-	DNJDLL_01287	13.3	6.5		RefSeq:WP_046435953.1, SO:0001217, UniParc:UPI0006237C46, UniRef:UniRef100_UPI0006237C46, UniRef:UniRef50_A0AAE2WM45, UniRef:UniRef90_B2ULT8
contig_419	456	641	+	DNJDLL_01290	7.3	8.9		
contig_419	3853	4119	+	DNJDLL_01295	9.7	8.7		SO:0001217, UniRef:UniRef50_B2ULA4, UniRef:UniRef90_B2ULA4
contig_419	4315	4470	-	DNJDLL_01296	5.8	10.5		
contig_419	4667	4831	-	DNJDLL_01297	6.1	5.3		
contig_420	10	270	+	DNJDLL_01298	9.6	4.5		
contig_422	43	696	-	DNJDLL_01302	23.9	6.4		
contig_422	715	1392	-	DNJDLL_01303	24.2	6.2		
contig_423	122	601	+	DNJDLL_01304	16.5	5.7		
contig_425	3119	3634	-	DNJDLL_01312	18.7	10.2		
contig_426	225	1034	+	DNJDLL_01313	29.2	8.3	PF00551.24|Formyl_trans_N	PFAM:PF00551.24
contig_427	191	397	-	DNJDLL_01315	7.4	6.5		
contig_428	66	530	+	DNJDLL_01316	17.2	5.3		
contig_428	568	789	+	DNJDLL_01317	8.2	6.0		
contig_431	52	465	+	DNJDLL_01321	15.9	8.9	PF01510.30|Amidase_2	PFAM:PF01510.30
contig_431	2041	2859	-	DNJDLL_01324	29.9	9.6		SO:0001217, UniRef:UniRef50_UPI001C060578
contig_432	164	769	+	DNJDLL_01325	22.8	10.9		
contig_432	1252	2292	-	DNJDLL_01327	39.0	5.2	PF00575.29|S1, PF13509.12|S1_2, PF21710.3|Spt6_S1, PF23459.1|S1_RRP5	PFAM:PF00575.29, PFAM:PF13509.12, PFAM:PF21710.3, PFAM:PF23459.1
contig_434	80	628	+	DNJDLL_01329	21.2	6.7		
contig_434	5387	6022	-	DNJDLL_01335	22.9	8.1	PF00899.27|ThiF	PFAM:PF00899.27
contig_436	78	410	+	DNJDLL_01337	11.4	11.2		
contig_437	79	606	+	DNJDLL_01339	18.7	6.6		
contig_437	1126	1413	+	DNJDLL_01340	10.7	9.7		
contig_437	1618	2403	-	DNJDLL_01341	28.7	11.9		
contig_438	722	1165	-	DNJDLL_01343	16.5	9.6		SO:0001217, UniRef:UniRef50_UPI0011AF744D, UniRef:UniRef90_UPI0011AF744D
contig_439	122	478	-	DNJDLL_01346	14.4	6.4		RefSeq:WP_022198588.1, SO:0001217, UniParc:UPI0003395373, UniRef:UniRef100_A0AAP8NMC7, UniRef:UniRef50_B2UPD0, UniRef:UniRef90_B2UPD0
contig_440	574	711	-	DNJDLL_01350	5.4	11.6		SO:0001217, UniRef:UniRef50_A0A139TUZ1
contig_441	74	367	+	DNJDLL_01353	11.0	10.1	PF08238.18|Sel1	PFAM:PF08238.18
contig_442	155	676	+	DNJDLL_01356	19.1	4.9		
contig_442	533	1051	-	DNJDLL_01357	19.0	6.3	PF00149.33|Metallophos	PFAM:PF00149.33
contig_443	694	1707	+	DNJDLL_01359	38.8	8.9		RefSeq:WP_128153882.1, SO:0001217, UniParc:UPI000FE42825, UniRef:UniRef100_UPI0020A27957, UniRef:UniRef50_A0A2N8HD47, UniRef:UniRef90_B2UL04
contig_444	561	1598	-	DNJDLL_01360	37.2	9.9		
contig_445	1316	2152	-	DNJDLL_01362	30.6	11.3		
contig_446	847	1113	-	DNJDLL_01363	10.1	7.8		
contig_446	1138	1410	-	DNJDLL_01364	9.7	4.6		
contig_448	5774	6037	-	DNJDLL_01370	10.0	11.0		
contig_450	378	1091	-	DNJDLL_01376	25.8	9.4	PF13342.12|Toprim_Crpt	PFAM:PF13342.12
contig_451	478	993	+	DNJDLL_01377	19.3	10.2		
contig_452	13	1677	+	DNJDLL_01378	60.0	9.3	PF02687.27|FtsX	PFAM:PF02687.27
contig_452	3562	4218	-	DNJDLL_01381	24.8	10.1	PF00009.33|GTP_EFTU, PF14714.11|KH_dom-like	PFAM:PF00009.33, PFAM:PF14714.11
contig_453	41	1576	+	DNJDLL_01382	59.9	5.2	PF07510.16|GmrSD_C	PFAM:PF07510.16
contig_454	90	185	+	DNJDLL_01384	3.4	6.0		
contig_454	383	1000	-	DNJDLL_01385	22.6	7.8		
contig_455	14	166	+	DNJDLL_01386	5.6	7.8		
contig_456	335	1636	-	DNJDLL_01390	44.3	9.0		
contig_457	400	606	+	DNJDLL_01391	7.5	12.0		
contig_458	1097	1513	-	DNJDLL_01394	15.2	6.1		
contig_460	287	550	+	DNJDLL_01397	9.1	9.7		
contig_461	42	407	+	DNJDLL_01400	13.2	9.9		
contig_461	692	1165	-	DNJDLL_01401	16.9	10.2		
contig_461	1117	1257	-	DNJDLL_01402	5.2	11.4		
contig_462	199	723	+	DNJDLL_01403	20.3	5.5	PF07510.16|GmrSD_C	PFAM:PF07510.16
contig_462	720	908	-	DNJDLL_01404	6.7	11.0		
contig_462	1292	2260	+	DNJDLL_01406	36.9	9.3		RefSeq:WP_313753556.1, SO:0001217, UniParc:UPI0028A56268, UniRef:UniRef100_UPI0028A56268, UniRef:UniRef50_A0AAP8T9M0, UniRef:UniRef90_UPI0024A35925
contig_462	2262	2630	+	DNJDLL_01407	14.5	9.7		RefSeq:WP_313753557.1, SO:0001217, UniParc:UPI0028A4051A, UniRef:UniRef100_UPI0028A4051A, UniRef:UniRef50_A0AAP8T9L1, UniRef:UniRef90_A0AAP8T9L1
contig_463	918	1157	-	DNJDLL_01409	8.4	11.6		
contig_464	142	1032	-	DNJDLL_01410	31.8	9.9		
contig_465	3628	3765	-	DNJDLL_01416	4.9	10.3		
contig_468	261	500	+	DNJDLL_01419	9.7	11.7		
contig_468	585	1511	-	DNJDLL_01420	35.2	9.6	PF13090.12|PP_kinase_C, PF13091.12|PLDc_2, PF17941.7|PP_kinase_C_1	PFAM:PF13090.12, PFAM:PF13091.12, PFAM:PF17941.7
contig_469	105	1001	+	DNJDLL_01421	33.3	11.4		
contig_469	1140	1886	+	DNJDLL_01422	28.4	11.0		
contig_469	3631	3762	-	DNJDLL_01424	5.0	9.8	PF01424.28|R3H	PFAM:PF01424.28
contig_470	81	548	+	DNJDLL_01425	17.5	5.3		
contig_470	2493	2735	-	DNJDLL_01429	8.8	9.9		
contig_472	79	465	+	DNJDLL_01431	13.8	6.3		
contig_472	5349	5477	-	DNJDLL_01437	4.3	4.7		
contig_475	59	661	+	DNJDLL_01441	21.7	7.7	PF02012.26|BNR, PF13088.12|BNR_2	PFAM:PF02012.26, PFAM:PF13088.12
contig_475	1549	1986	+	DNJDLL_01443	16.0	10.6		
contig_477	1484	2158	-	DNJDLL_01448	24.8	11.7		
contig_478	65	769	+	DNJDLL_01449	25.3	9.8		
contig_479	349	990	+	DNJDLL_01451	23.4	4.9		
contig_480	62	658	+	DNJDLL_01453	22.2	5.1	PF21478.3|GcvP2_C	PFAM:PF21478.3
contig_481	462	1178	-	DNJDLL_01458	26.0	9.6	PF00578.27|AhpC-TSA	PFAM:PF00578.27
contig_482	960	1262	-	DNJDLL_01460	11.4	9.5		SO:0001217, UniRef:UniRef50_UPI00260B4995
contig_483	104	865	+	DNJDLL_01461	27.3	5.5		
contig_484	109	627	+	DNJDLL_01463	18.8	4.7	PF02254.24|TrkA_N	PFAM:PF02254.24
contig_485	33	596	+	DNJDLL_01465	20.2	5.6	PF01061.29|ABC2_membrane, PF12679.13|ABC2_membrane_2	PFAM:PF01061.29, PFAM:PF12679.13
contig_485	3588	4373	-	DNJDLL_01469	29.9	6.0		SO:0001217, UniRef:UniRef50_B2UKS7, UniRef:UniRef90_UPI0027D23772
contig_485	4672	4914	-	DNJDLL_01471	9.2	6.7		RefSeq:WP_012420413.1, SO:0001217, UniParc:UPI0001740418, UniRef:UniRef100_B2UKS5, UniRef:UniRef50_B2UKS5, UniRef:UniRef90_B2UKS5
contig_485	5147	5836	-	DNJDLL_01473	24.7	7.7		SO:0001217, UniRef:UniRef50_B2UKS3, UniRef:UniRef90_B2UKS3
contig_485	5917	6177	-	DNJDLL_01474	9.9	4.7		SO:0001217, UniParc:UPI0001640861, UniRef:UniRef100_B2UKS2, UniRef:UniRef50_B2UKS2, UniRef:UniRef90_B2UKS2
contig_485	6553	6990	-	DNJDLL_01476	16.4	9.4		SO:0001217, UniRef:UniRef50_B2UKS0, UniRef:UniRef90_B2UKS0
contig_485	7058	7258	-	DNJDLL_01477	7.4	10.6		
contig_485	7324	7638	+	DNJDLL_01478	11.7	6.3		RefSeq:WP_022198311.1, SO:0001217, UniParc:UPI00033C2DA8, UniRef:UniRef100_UPI00033C2DA8, UniRef:UniRef50_UPI00033C2DA8, UniRef:UniRef90_UPI00033C2DA8
contig_485	7640	7825	-	DNJDLL_01479	6.9	10.4		RefSeq:WP_215489964.1, SO:0001217, UniParc:UPI001BFFD837, UniRef:UniRef100_UPI001BFFD837, UniRef:UniRef50_UPI001C0129C5, UniRef:UniRef50_UPI0020A3ECFD, UniRef:UniRef90_UPI001BFFD837, UniRef:UniRef90_UPI0020A3ECFD
contig_486	212	454	+	DNJDLL_01480	9.2	9.9		
contig_486	509	619	+	DNJDLL_01481	3.8	7.8		
contig_488	429	635	+	DNJDLL_01485	7.2	10.0		
contig_490	1	408	+	DNJDLL_01490	14.7	5.4		
contig_490	462	971	-	DNJDLL_01491	18.9	7.9		SO:0001217, UniRef:UniRef50_R7CHA7, UniRef:UniRef90_R7CHA7
contig_493	4795	5127	-	DNJDLL_01497	11.9	5.1		
contig_494	14	241	+	DNJDLL_01498	8.5	10.5		
contig_494	3327	4139	-	DNJDLL_01503	29.8	7.1	PF13439.12|Glyco_transf_4, PF13692.12|Glyco_trans_1_4	PFAM:PF13439.12, PFAM:PF13692.12
contig_495	5	277	+	DNJDLL_01504	9.8	4.6		
contig_495	3688	4368	-	DNJDLL_01509	25.7	10.9		
contig_496	255	1070	-	DNJDLL_01510	30.4	8.6	PF02683.22|DsbD_TM, PF13899.12|Thioredoxin_7	PFAM:PF02683.22, PFAM:PF13899.12
contig_498	20	763	+	DNJDLL_01514	26.4	5.0		
contig_500	395	1291	-	DNJDLL_01517	32.2	6.6		
contig_502	1187	2314	-	DNJDLL_01520	41.7	10.0		
contig_503	1032	1343	+	DNJDLL_01522	11.6	10.1		
contig_504	227	1453	-	DNJDLL_01525	44.9	5.8	PF02355.23|SecD_SecF_C	PFAM:PF02355.23
contig_505	2	883	+	DNJDLL_01526	32.8	11.4		
contig_506	72	422	+	DNJDLL_01529	13.0	5.4	PF00702.32|Hydrolase	PFAM:PF00702.32
contig_506	4599	5732	-	DNJDLL_01533	41.8	5.4	PF00679.30|EFG_C, PF03144.31|GTP_EFTU_D2, PF21018.2|BipA_C	PFAM:PF00679.30, PFAM:PF03144.31, PFAM:PF21018.2
contig_507	561	674	+	DNJDLL_01534	4.1	10.7		
contig_508	38	553	+	DNJDLL_01535	19.3	11.2		
contig_508	3862	4032	-	DNJDLL_01540	6.1	9.5		
contig_508	4078	4491	-	DNJDLL_01541	14.7	5.3		
contig_511	343	804	-	DNJDLL_01551	17.1	4.5		RefSeq:WP_022198017.1, SO:0001217, UniParc:UPI00033A8F75, UniRef:UniRef100_UPI00033A8F75, UniRef:UniRef50_B2UR68, UniRef:UniRef90_A0AAP8NJB6
contig_512	65	337	+	DNJDLL_01554	9.6	4.7		
contig_513	1312	1839	+	DNJDLL_01559	18.4	11.4		
contig_513	1814	2668	-	DNJDLL_01560	31.7	10.0		
contig_514	1792	2001	+	DNJDLL_01562	8.6	10.3		
contig_514	1960	2181	-	DNJDLL_01563	8.1	10.0	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_515	63	650	+	DNJDLL_01564	21.1	5.8		
contig_515	692	1318	-	DNJDLL_01565	23.8	5.0		
contig_516	1466	1624	-	DNJDLL_01568	6.1	10.1		
contig_516	1636	1848	-	DNJDLL_01569	7.7	10.0		
contig_517	281	844	+	DNJDLL_01570	20.8	10.2		
contig_517	697	1392	-	DNJDLL_01571	25.2	6.0	PF08241.18|Methyltransf_11, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF08241.18, PFAM:PF13649.12, PFAM:PF13847.12
contig_519	99	974	+	DNJDLL_01574	32.0	9.5		
contig_520	2086	2415	-	DNJDLL_01579	12.6	10.7		
contig_521	141	899	+	DNJDLL_01580	27.8	5.9		
contig_521	1130	1837	-	DNJDLL_01581	25.0	9.2		
contig_523	598	1392	-	DNJDLL_01583	27.9	10.1		
contig_523	1612	1941	-	DNJDLL_01584	11.3	9.2		
contig_524	39	398	+	DNJDLL_01585	13.2	4.8	PF00582.32|Usp	PFAM:PF00582.32
contig_524	245	637	-	DNJDLL_01586	14.4	5.6		
contig_524	788	973	-	DNJDLL_01587	7.1	6.3		
contig_525	920	1069	-	DNJDLL_01589	5.6	9.1		
contig_526	113	223	+	DNJDLL_01590	4.0	8.2		
contig_527	533	802	+	DNJDLL_01592	10.3	9.6		
contig_529	6227	6742	-	DNJDLL_01602	18.8	10.4		
contig_531	1125	1265	+	DNJDLL_01603	5.0	6.0		SO:0001217, UniRef:UniRef50_B2UM90, UniRef:UniRef90_B2UM90
contig_532	458	1141	-	DNJDLL_01606	25.3	4.4	PF01434.24|Peptidase_M41	PFAM:PF01434.24
contig_533	402	1250	+	DNJDLL_01607	30.2	11.2		
contig_533	1332	1421	+	DNJDLL_01608	3.1	10.9		
contig_534	1195	1464	-	DNJDLL_01611	10.1	9.8		RefSeq:WP_102738259.1, SO:0001217, UniParc:UPI000C9B3BB5, UniRef:UniRef100_UPI000C9B3BB5, UniRef:UniRef50_UPI000C9B3BB5, UniRef:UniRef90_UPI000C9B3BB5
contig_534	1461	1937	-	DNJDLL_01612	17.5	4.8	PF05193.26|Peptidase_M16_C	PFAM:PF05193.26
contig_535	6	362	+	DNJDLL_01613	13.6	6.8		
contig_535	421	1341	-	DNJDLL_01614	35.0	9.1		RefSeq:WP_313753564.1, SO:0001217, UniParc:UPI0028A49D2B, UniRef:UniRef100_UPI0028A49D2B, UniRef:UniRef50_B2UNY6, UniRef:UniRef90_B2UNY6
contig_535	1382	1531	-	DNJDLL_01615	5.4	9.5		
contig_537	212	421	+	DNJDLL_01617	7.3	8.0		
contig_537	509	907	+	DNJDLL_01618	14.4	4.9		
contig_538	37	300	+	DNJDLL_01619	9.3	9.2	PF02075.23|RuvC	PFAM:PF02075.23
contig_538	3425	3526	-	DNJDLL_01623	3.6	5.2		
contig_540	39	989	+	DNJDLL_01626	34.7	5.4	PF03144.31|GTP_EFTU_D2, PF11987.13|IF-2, PF22042.2|EF-G_D2	PFAM:PF03144.31, PFAM:PF11987.13, PFAM:PF22042.2
contig_541	41	532	+	DNJDLL_01629	17.9	5.2		SO:0001217, UniRef:UniRef50_UPI0028696100
contig_541	1924	2124	-	DNJDLL_01631	7.0	11.1		
contig_543	65	904	+	DNJDLL_01633	30.9	9.1		
contig_543	1077	1856	-	DNJDLL_01634	28.8	4.7		RefSeq:WP_094139246.1, SO:0001217, UniParc:UPI000B8E8DC0, UniRef:UniRef100_UPI000B8E8DC0, UniRef:UniRef50_B2UP04, UniRef:UniRef90_UPI0027D308BE
contig_543	2064	2231	-	DNJDLL_01636	6.0	5.1		
contig_544	3	494	+	DNJDLL_01637	18.4	11.8		
contig_544	498	815	+	DNJDLL_01638	11.8	11.3		
contig_544	988	1692	-	DNJDLL_01639	26.6	6.1		
contig_547	696	1136	-	DNJDLL_01643	15.9	11.8		
contig_549	234	644	+	DNJDLL_01646	15.0	6.6		
contig_549	1722	1883	-	DNJDLL_01648	5.6	9.9		
contig_551	62	1048	+	DNJDLL_01656	35.4	9.9		
contig_551	1159	1311	-	DNJDLL_01657	6.0	9.9		RefSeq:WP_180971958.1, SO:0001217, UniParc:UPI0015E0A37D, UniRef:UniRef100_UPI0015E0A37D, UniRef:UniRef50_UPI0015E0A37D, UniRef:UniRef90_UPI0015E0A37D
contig_552	1205	1723	-	DNJDLL_01660	18.7	6.6		
contig_555	42	395	+	DNJDLL_01667	13.0	5.2		
contig_555	6637	7134	+	DNJDLL_01673	18.1	7.6		RefSeq:WP_128153502.1, SO:0001217, UniParc:UPI000FE156C7, UniRef:UniRef100_UPI000FE156C7, UniRef:UniRef50_UPI001C91283A, UniRef:UniRef90_UPI000A8040FA
contig_555	10574	10729	-	DNJDLL_01676	5.7	6.0		
contig_556	109	456	-	DNJDLL_01677	12.3	9.0		
contig_557	107	469	+	DNJDLL_01679	13.9	7.8		
contig_557	466	738	+	DNJDLL_01680	9.9	6.2		
contig_557	1568	2071	+	DNJDLL_01682	18.9	8.8		RefSeq:WP_046436550.1, SO:0001217, UniParc:UPI00062392E9, UniRef:UniRef100_UPI00062392E9, UniRef:UniRef50_B2UQ01, UniRef:UniRef90_B2UQ01
contig_558	1220	1492	-	DNJDLL_01687	10.6	7.8		
contig_559	2	1117	+	DNJDLL_01688	40.6	9.6		
contig_559	1691	2377	-	DNJDLL_01690	25.3	10.0		
contig_560	64	1296	+	DNJDLL_01691	43.1	5.9		
contig_560	1336	1983	-	DNJDLL_01692	23.6	5.4		
contig_561	26	379	+	DNJDLL_01693	12.8	9.7		SO:0001217, UniRef:UniRef50_UPI001C05FF5D, UniRef:UniRef90_UPI001C062670
contig_561	3824	4366	-	DNJDLL_01697	19.8	5.8		
contig_562	154	948	-	DNJDLL_01698	29.9	9.5		RefSeq:WP_012420533.1, SO:0001217, UniParc:UPI00017402F8, UniRef:UniRef100_B2UL45, UniRef:UniRef50_B2UL45, UniRef:UniRef90_B2UL45
contig_564	2568	3260	-	DNJDLL_01702	24.2	10.6		
contig_566	10	408	+	DNJDLL_01704	14.7	5.3	PF00156.33|Pribosyltran	PFAM:PF00156.33
contig_566	592	735	-	DNJDLL_01705	5.1	5.1		
contig_567	373	1224	-	DNJDLL_01706	31.3	6.4		
contig_570	360	554	+	DNJDLL_01708	6.9	8.8		
contig_570	739	1134	-	DNJDLL_01709	14.5	6.5		
contig_571	5	658	+	DNJDLL_01710	23.4	6.2	PF00571.33|CBS	PFAM:PF00571.33
contig_571	1091	1456	-	DNJDLL_01711	12.7	9.7		
contig_572	6142	6570	-	DNJDLL_01718	15.0	4.3		
contig_572	6596	6898	-	DNJDLL_01719	11.6	10.2		
contig_572	6895	7266	-	DNJDLL_01720	13.6	9.7		
contig_573	32	511	-	DNJDLL_01721	18.9	8.7		RefSeq:WP_102738658.1, SO:0001217, UniParc:UPI000C99A1CD, UniRef:UniRef100_UPI000C99A1CD, UniRef:UniRef50_UPI000C9C2849, UniRef:UniRef90_UPI000C9C2849
contig_573	638	1108	-	DNJDLL_01722	17.7	8.9		RefSeq:WP_102759658.1, SO:0001217, UniParc:UPI000C9AEBA1, UniRef:UniRef100_UPI000C9AEBA1, UniRef:UniRef50_UPI000C9B1D0B, UniRef:UniRef90_UPI000C9B1D0B
contig_574	1484	1663	+	DNJDLL_01727	7.0	7.8		
contig_575	510	1286	+	DNJDLL_01733	28.7	5.0		RefSeq:WP_155844487.1, SO:0001217, UniParc:UPI0012BB3828, UniRef:UniRef100_UPI0012BB3828, UniRef:UniRef50_A0AAX0WLG0, UniRef:UniRef90_A0AAX0WLG0
contig_576	31	444	+	DNJDLL_01734	14.9	4.9		
contig_577	508	1335	-	DNJDLL_01736	29.0	8.9		
contig_578	121	852	+	DNJDLL_01737	26.1	5.9		
contig_578	882	2003	-	DNJDLL_01738	42.8	5.4		RefSeq:WP_046437733.1, SO:0001217, UniParc:UPI0006233B72, UniRef:UniRef100_UPI0006233B72, UniRef:UniRef50_B2UPX0, UniRef:UniRef90_B2UPX0
contig_578	2675	2947	-	DNJDLL_01740	9.7	6.2		
contig_579	1530	1838	-	DNJDLL_01742	11.8	10.2		
contig_581	145	429	-	DNJDLL_01745	9.8	5.1		RefSeq:WP_146018656.1, SO:0001217, UniParc:UPI000CB33701, UniRef:UniRef100_UPI0025529529, UniRef:UniRef50_A0A2N8HCF0, UniRef:UniRef90_B2UM48
contig_582	59	232	+	DNJDLL_01746	6.0	8.0		
contig_582	721	921	-	DNJDLL_01748	7.7	11.5		
contig_583	3	443	+	DNJDLL_01749	16.2	5.4	PF00271.37|Helicase_C, PF19833.4|RecG_dom3_C	PFAM:PF00271.37, PFAM:PF19833.4
contig_583	581	1024	+	DNJDLL_01750	16.1	4.5		RefSeq:WP_022197033.1, SO:0001217, UniParc:UPI00033E2884, UniRef:UniRef100_UPI00033E2884, UniRef:UniRef50_B2URF3, UniRef:UniRef90_B2URF3
contig_583	1132	1293	-	DNJDLL_01751	5.6	9.2		
contig_585	41	379	+	DNJDLL_01753	11.5	4.1		SO:0001217, UniParc:UPI000174032B, UniRef:UniRef100_B2UPZ4, UniRef:UniRef50_B2UPZ4, UniRef:UniRef90_B2UPZ4
contig_585	1078	1275	-	DNJDLL_01755	7.2	8.2		
contig_587	1488	1748	-	DNJDLL_01757	9.6	7.8		
contig_588	52	390	+	DNJDLL_01758	11.8	8.6		
contig_588	5598	5996	-	DNJDLL_01764	15.0	9.4		
contig_589	73	543	+	DNJDLL_01765	16.5	6.6		
contig_591	1313	1480	-	DNJDLL_01768	5.8	8.9		
contig_592	209	343	+	DNJDLL_01769	5.1	10.3		
contig_592	389	592	+	DNJDLL_01770	7.8	12.0		
contig_593	3	944	+	DNJDLL_01772	34.2	6.1	PF00595.29|PDZ, PF17820.7|PDZ_6	PFAM:PF00595.29, PFAM:PF17820.7
contig_593	1123	1377	-	DNJDLL_01773	9.2	10.6		
contig_593	1408	1575	-	DNJDLL_01774	6.3	10.4		
contig_594	12473	12973	-	DNJDLL_01783	18.9	5.0		RefSeq:WP_102737717.1, SO:0001217, UniParc:UPI000966A490, UniRef:UniRef100_UPI000966A490, UniRef:UniRef50_UPI000C9B4B19, UniRef:UniRef90_UPI000C9B4B19
contig_594	14788	15294	-	DNJDLL_01785	19.5	9.5		RefSeq:WP_046437182.1, SO:0001217, UniParc:UPI000623565E, UniRef:UniRef100_UPI000623565E, UniRef:UniRef50_UPI000C9A7B62, UniRef:UniRef90_UPI000C9A7B62
contig_594	17235	17768	-	DNJDLL_01789	19.9	6.5		RefSeq:WP_128804825.1, SO:0001217, UniParc:UPI000FFE9B84, UniRef:UniRef100_UPI000FFE9B84, UniRef:UniRef50_A0A139TR19, UniRef:UniRef90_UPI00319E6DC2
contig_594	18464	18586	-	DNJDLL_01791	4.2	4.1		
contig_595	12	1373	+	DNJDLL_01792	50.3	9.2		
contig_596	21	377	+	DNJDLL_01795	12.4	11.5		
contig_596	5303	5542	-	DNJDLL_01800	8.8	10.4		
contig_597	1734	2246	-	DNJDLL_01803	18.8	9.6	PF03968.19|LptD_N	PFAM:PF03968.19
contig_599	98	313	+	DNJDLL_01805	7.9	10.4		
contig_599	1480	2022	-	DNJDLL_01807	20.0	12.0		
contig_600	187	1737	-	DNJDLL_01808	57.3	8.1		SO:0001217, UniRef:UniRef50_A0AAP8NKZ7, UniRef:UniRef90_A0AAP8NKZ7
contig_600	1799	2626	-	DNJDLL_01809	31.7	10.2		RefSeq:WP_102735771.1, SO:0001217, UniParc:UPI000C9A16F9, UniRef:UniRef100_A0AAP8NLX0, UniRef:UniRef50_A0AAP8NLX0, UniRef:UniRef90_A0AAP8NLX0
contig_601	1195	1620	-	DNJDLL_01811	15.6	5.6	PF02219.23|MTHFR	PFAM:PF02219.23
contig_602	105	443	+	DNJDLL_01812	12.3	10.1		
contig_602	4926	5447	+	DNJDLL_01817	19.7	5.0		RefSeq:WP_022198480.1, SO:0001217, UniParc:UPI0003352F6C, UniRef:UniRef100_UPI0003352F6C, UniRef:UniRef50_B2UNI6, UniRef:UniRef90_B2UNI6
contig_603	2621	2887	-	DNJDLL_01824	9.6	11.2		
contig_603	2982	3695	-	DNJDLL_01825	25.5	4.8		
contig_605	1381	1566	-	DNJDLL_01829	6.4	5.5		
contig_605	1578	1805	-	DNJDLL_01830	8.4	10.2		
contig_606	81	566	+	DNJDLL_01831	18.4	8.5		RefSeq:WP_094139198.1, SO:0001217, UniParc:UPI000B8E435C, UniRef:UniRef100_UPI000B8E435C, UniRef:UniRef50_UPI000B8E435C, UniRef:UniRef90_UPI000B8E435C
contig_606	580	987	+	DNJDLL_01832	16.2	10.1		RefSeq:WP_102738282.1, SO:0001217, UniParc:UPI000C9C2C8F, UniRef:UniRef100_UPI000C9C2C8F, UniRef:UniRef50_UPI000C9C2C8F, UniRef:UniRef90_UPI000C9C2C8F
contig_606	1002	2516	+	DNJDLL_01833	57.8	8.9		RefSeq:WP_215711990.1, SO:0001217, UniParc:UPI001C024C84, UniRef:UniRef100_UPI001C024C84, UniRef:UniRef50_UPI000C9CCD90, UniRef:UniRef90_UPI001C024C84
contig_606	2553	3188	+	DNJDLL_01834	23.0	4.9		RefSeq:WP_094139195.1, SO:0001217, UniParc:UPI000B8E92AA, UniRef:UniRef100_UPI000B8E92AA, UniRef:UniRef50_B2UPG1, UniRef:UniRef90_UPI001C06337E
contig_606	5412	5687	+	DNJDLL_01837	10.7	5.3		RefSeq:WP_215711989.1, SO:0001217, UniParc:UPI001C0152B6, UniRef:UniRef100_UPI001C0152B6, UniRef:UniRef50_UPI001C0152B6, UniRef:UniRef90_UPI001C0152B6
