contigName	contigLen	totalAvgDepth	ERR011349_ERR011349.sorted.bam	ERR011349_ERR011349.sorted.bam-var
k79_16654	507	8.4429	8.4429	4.85637
k79_21287	1065	5.5867	5.5867	3.15323
k79_25822	245	5.87629	5.87629	1.00537
k79_16655	280	5.14394	5.14394	4.78065
k79_25823	249	4.87129	4.87129	2.45327
k79_21288	317	3.11243	3.11243	0.612285
k79_16656	246	5.89796	5.89796	1.26783
k79_21289	240	7.13043	7.13043	1.43335
k79_25824	463	8.13968	8.13968	17.1014
k79_16657	459	7.21222	7.21222	4.32257
k79_21290	460	6.16026	6.16026	4.45011
k79_16658	277	3.94574	3.94574	9.1611
k79_21291	300	7.13816	7.13816	3.04701
k79_16659	286	3.61594	3.61594	1.82952
k79_25825	600	4.50664	4.50664	3.33697
k79_16660	245	5.85567	5.85567	0.749785
k79_16661	247	5.10101	5.10101	1.66316
k79_25826	386	4.90756	4.90756	3.37539
k79_25827	240	4.68478	4.68478	1.05339
k79_21292	774	6.23802	6.23802	1.78806
k79_2940	268	2.775	2.775	0.713656
k79_21293	240	5.25	5.25	0.717033
k79_16662	616	7.28846	7.28846	5.16075
k79_12214	569	16.8741	16.8741	47.096
k79_2941	323	3.65714	3.65714	1.60591
k79_21294	272	4.8629	4.8629	2.41195
k79_12215	269	41.8512	41.8512	33.511
k79_25828	690	9.14391	9.14391	21.7389
k79_21295	318	4.08824	4.08824	1.47737
k79_16663	479	5.38066	5.38066	6.40618
k79_12216	294	2.60274	2.60274	0.889371
k79_25829	266	6.79661	6.79661	4.16341
k79_21296	273	2.68	2.68	0.670968
k79_2942	567	6.358	6.358	10.661
k79_25830	250	2.61765	2.61765	0.238497
k79_12217	280	1.43939	1.43939	0.263475
k79_21297	306	2.89873	2.89873	0.6521
k79_25831	238	6.43333	6.43333	1.03483
k79_12218	281	3.27068	3.27068	0.804967
k79_16664	603	8.23297	8.23297	4.59319
k79_21298	323	7.45714	7.45714	3.41051
k79_16665	308	2.96875	2.96875	1.79147
k79_2943	653	5.83366	5.83366	7.36116
k79_25832	459	3.82315	3.82315	2.54603
k79_21299	415	5.36704	5.36704	1.64673
k79_2944	241	11.1183	11.1183	14.2141
k79_16666	322	3.79885	3.79885	3.04023
k79_12219	576	10.1472	10.1472	11.915
k79_16667	241	2.98925	2.98925	0.293362
k79_21300	270	6.94262	6.94262	3.72395
k79_2945	306	4.75316	4.75316	1.21894
k79_12220	325	6.0904	6.0904	2.38951
k79_25833	514	3.01913	3.01913	1.75579
k79_16668	342	5.44845	5.44845	1.24344
k79_7521	314	7.55422	7.55422	3.83643
k79_25834	242	3.11702	3.11702	2.57755
k79_12221	319	11.2515	11.2515	3.6011
k79_12222	273	3.36	3.36	0.522581
k79_7522	307	8.02516	8.02516	1.20189
k79_21301	607	5.4793	5.4793	4.34182
k79_25835	359	5.36493	5.36493	4.11858
k79_16669	497	6.4212	6.4212	3.50886
k79_25836	251	2.82524	2.82524	1.3025
k79_7523	331	4.87978	4.87978	1.68877
k79_12223	441	3.94198	3.94198	3.38361
k79_2946	951	12.0237	12.0237	12.1852
k79_25837	261	2.68142	2.68142	0.665454
k79_16670	406	10.093	10.093	21.6879
k79_12224	279	2.18321	2.18321	0.412331
k79_25838	245	2.7732	2.7732	0.385524
k79_21302	683	6.0785	6.0785	3.44325
k79_7524	403	3.52941	3.52941	2.2265
k79_16671	321	3.26012	3.26012	0.995899
k79_2947	413	3.36604	3.36604	1.75566
k79_25839	249	5.53465	5.53465	1.17129
k79_21303	269	3.52893	3.52893	0.734573
k79_7525	276	3.07812	3.07812	0.54503
k79_16672	291	4.32867	4.32867	0.588398
k79_7526	237	3.70787	3.70787	0.618233
k79_2948	333	6.83784	6.83784	7.4953
k79_25840	321	5.73988	5.73988	2.51915
k79_16673	239	2.52747	2.52747	0.80757
k79_12225	620	4.37712	4.37712	3.26299
k79_21304	459	6.33119	6.33119	6.98994
k79_16674	307	3.95597	3.95597	1.18159
k79_12226	289	8.3617	8.3617	7.5468
k79_21305	297	5.02685	5.02685	5.37765
k79_12227	237	5.08989	5.08989	2.53728
k79_16675	341	17.057	17.057	48.4811
k79_2949	635	11.6407	11.6407	24.2389
k79_12228	277	4.13953	4.13953	1.32413
k79_16676	302	6.45455	6.45455	6.27569
k79_7527	962	10.3047	10.3047	24.7878
k79_21306	577	4.10023	4.10023	1.45021
k79_16677	248	3.17	3.17	0.768788
k79_2950	406	5.1938	5.1938	4.67047
k79_21307	241	9.70968	9.70968	2.59958
k79_12229	385	4.02532	4.02532	3.39766
k79_12230	263	3.0087	3.0087	1.35957
k79_16678	439	8.8488	8.8488	16.384
k79_7528	522	7.04545	7.04545	1.7486
k79_2951	589	6.01587	6.01587	4.47929
k79_16679	271	4.52033	4.52033	1.0713
k79_21308	534	7.36528	7.36528	3.68181
k79_12231	387	4.90795	4.90795	5.85704
k79_7529	404	7.14062	7.14062	4.44289
k79_16680	263	14.1304	14.1304	17.6758
k79_12232	294	3.5	3.5	2.21034
k79_7530	285	4.16788	4.16788	1.53778
k79_16681	314	4.54819	4.54819	1.84918
k79_2952	517	5.54201	5.54201	2.75978
k79_21309	641	4.3286	4.3286	1.50562
k79_2953	280	2.38636	2.38636	0.43737
k79_16682	364	3.57407	3.57407	0.747975
k79_21310	347	11.397	11.397	10.4123
k79_2954	330	6.0989	6.0989	11.0509
k79_16683	394	35.8333	35.8333	76.6292
k79_12233	782	19.5931	19.5931	164.311
k79_21311	381	2.40343	2.40343	0.362401
k79_2955	450	8.84768	8.84768	8.06975
k79_30235	336	3.55319	3.55319	2.35545
k79_12234	467	5.01567	5.01567	1.66327
k79_21312	349	2.72637	2.72637	0.759751
k79_30236	259	51.1441	51.1441	87.0699
k79_2956	260	3.44643	3.44643	1.43855
k79_21313	360	4.44811	4.44811	1.30061
k79_30237	413	5.41887	5.41887	1.01707
k79_2957	564	6.41106	6.41106	3.22581
k79_30238	294	7.69178	7.69178	3.92503
k79_21314	507	4.97493	4.97493	4.08596
k79_30239	257	5.86239	5.86239	4.76793
k79_2958	341	2.23316	2.23316	0.450562
k79_25841	3922	44.0374	44.0374	1574.66
k79_30240	367	3.9726	3.9726	3.19191
k79_25842	237	2.16854	2.16854	0.346272
k79_21315	351	4.24631	4.24631	1.35487
k79_30241	281	2.2406	2.2406	0.426521
k79_25843	383	7.2	7.2	17.2034
k79_30242	254	4.61321	4.61321	1.76325
k79_21316	468	6.09375	6.09375	11.5962
k79_30243	241	4.12903	4.12903	0.98317
k79_21317	321	5.26012	5.26012	0.914504
k79_12235	2121	6.36239	6.36239	7.42889
k79_35417	11880	42.8672	42.8672	706.901
k79_16684	378	8.31739	8.31739	39.1258
k79_30244	622	6.90928	6.90928	3.90929
k79_21318	450	5.04967	5.04967	1.12377
k79_12236	392	5.77459	5.77459	2.75968
k79_25844	1054	9.64238	9.64238	34.9569
k79_21319	264	2.74138	2.74138	0.854273
k79_12237	260	3.0625	3.0625	0.599662
k79_35418	409	6.74713	6.74713	5.01274
k79_25845	293	2.85517	2.85517	0.444157
k79_21320	260	6.07143	6.07143	2.12098
k79_30245	547	17.2732	17.2732	74.3297
k79_35419	237	8.95506	8.95506	1.79341
k79_12238	277	2.51163	2.51163	0.939318
k79_21321	289	5.07801	5.07801	4.97245
k79_30246	237	3.95506	3.95506	2.67978
k79_30247	260	13.4196	13.4196	6.22771
k79_21322	399	5.6255	5.6255	1.55519
k79_30248	317	8.67456	8.67456	13.7327
k79_35420	766	4.911	4.911	3.54313
k79_25846	937	6.57921	6.57921	4.84301
k79_21323	421	9.53114	9.53114	5.42643
k79_35421	320	8.36628	8.36628	6.50248
k79_30249	440	14.8425	14.8425	119.693
k79_21324	315	4.47904	4.47904	1.44384
k79_25847	431	19.6113	19.6113	31.8697
k79_30250	262	8.57018	8.57018	3.55698
k79_25848	267	3.19328	3.19328	1.15724
k79_21325	291	4.74825	4.74825	1.59815
k79_30251	262	6.80702	6.80702	1.07747
k79_35422	522	5.81818	5.81818	6.24567
k79_25849	307	2.96855	2.96855	1.28382
k79_35423	291	4.67133	4.67133	1.65882
k79_25850	282	2.93284	2.93284	2.22854
k79_21326	667	3.40655	3.40655	1.68575
k79_25851	411	5.18251	5.18251	2.63069
k79_12239	310	3.01235	3.01235	0.546431
k79_21327	340	5.82812	5.82812	3.49386
k79_21328	239	3.84615	3.84615	0.576069
k79_25852	467	6.90282	6.90282	6.35216
k79_30252	1164	9.62402	9.62402	16.2587
k79_12240	522	7.95989	7.95989	6.43538
k79_30253	330	11.7912	11.7912	20.8512
k79_12241	256	5.32407	5.32407	2.85661
k79_25853	472	4.01543	4.01543	2.76448
k79_30254	316	4.95238	4.95238	2.85999
k79_25854	265	4.01709	4.01709	1.9135
k79_12242	448	3.76667	3.76667	0.948718
k79_25855	328	4.01667	4.01667	0.776256
k79_12243	394	6.75203	6.75203	3.21581
k79_30255	577	6.32634	6.32634	1.92129
k79_21329	1230	10.5397	10.5397	26.1599
k79_25856	392	6.80328	6.80328	15.8788
k79_30256	311	9.43558	9.43558	8.16095
k79_25857	290	5.42254	5.42254	4.61452
k79_21330	408	4.63077	4.63077	2.26468
k79_25858	306	6.67089	6.67089	3.45787
k79_21331	265	8.7265	8.7265	22.6314
k79_30257	733	6.67692	6.67692	3.9862
k79_12244	1082	5.20021	5.20021	2.63617
k79_25859	412	16.3447	16.3447	31.9225
k79_21332	482	3.42515	3.42515	1.63252
k79_30258	430	2.97518	2.97518	0.800093
k79_21333	346	3.76768	3.76768	0.575192
k79_12245	492	4.11919	4.11919	3.67963
k79_25860	544	3.80556	3.80556	7.11399
k79_30259	237	7	7	10.6136
k79_25861	264	4.59483	4.59483	1.72136
k79_21334	369	9.34389	9.34389	7.87211
k79_25862	375	8.5859	8.5859	34.7127
k79_21335	373	8.62222	8.62222	2.5129
k79_30260	636	5.86885	5.86885	3.99509
k79_25863	245	12.4742	12.4742	2.8561
k79_21336	245	12.3814	12.3814	3.88423
k79_30261	251	5.52427	5.52427	5.91852
k79_12246	973	9.77091	9.77091	66.5701
k79_21337	359	4.8436	4.8436	1.91352
k79_30262	361	7.40376	7.40376	5.15697
k79_12247	321	5.46821	5.46821	0.366716
k79_12248	383	15.3149	15.3149	14.815
k79_21338	611	5.83585	5.83585	5.5877
k79_30263	543	5.13165	5.13165	0.936941
k79_25864	967	17.0891	17.0891	39.6632
k79_30264	366	3.40367	3.40367	0.416945
k79_25865	513	18.1973	18.1973	41.8072
k79_30265	262	11.0526	11.0526	3.71402
k79_25866	240	2.26087	2.26087	0.26087
k79_25867	306	4.56329	4.56329	4.00552
k79_12249	1162	26.0138	26.0138	193.51
k79_21339	1239	8.75069	8.75069	15.402
k79_16685	507	31.727	31.727	286.417
k79_21340	287	3.92806	3.92806	2.18319
k79_16686	246	11.1735	11.1735	5.67063
k79_21341	313	7.10909	7.10909	22.7197
k79_16687	404	3.66016	3.66016	0.47621
k79_12250	874	15.5	15.5	146.601
k79_25868	1055	3.79272	3.79272	1.84883
k79_21342	590	6.65611	6.65611	16.4574
k79_12251	477	4.36474	4.36474	0.7629
k79_16688	557	6.7066	6.7066	5.59998
k79_16689	270	12.082	12.082	15.3486
k79_25869	609	13.2777	13.2777	38.6662
k79_21343	456	4.56169	4.56169	1.04178
k79_12252	440	8.62671	8.62671	14.9495
k79_16690	289	2.60284	2.60284	1.08399
k79_21344	325	3.68362	3.68362	0.70615
k79_25870	386	6.39496	6.39496	9.2442
k79_12253	332	4.44565	4.44565	2.96971
k79_16691	251	2.67961	2.67961	1.2787
k79_21345	269	5.27273	5.27273	0.699999
k79_25871	441	6.65188	6.65188	4.59071
k79_21346	298	6.56	6.56	4.23463
k79_16692	413	9.61132	9.61132	3.42032
k79_35424	336	4.73936	4.73936	5.70176
k79_25872	327	4.71508	4.71508	2.35095
k79_16693	286	4.88406	4.88406	6.32223
k79_35425	291	6.88811	6.88811	7.43809
k79_21347	350	6.63366	6.63366	4.92981
k79_16694	300	2.01316	2.01316	0.383931
k79_35426	334	5.19355	5.19355	0.838013
k79_21348	333	7.28108	7.28108	4.20317
k79_25873	439	4.00344	4.00344	1.94826
k79_16695	277	5.30233	5.30233	2.1032
k79_21349	421	9.54945	9.54945	12.2191
k79_35427	509	9.72576	9.72576	15.4329
k79_16696	387	4.03766	4.03766	2.98597
k79_21350	462	7.15287	7.15287	9.0117
k79_35428	391	6.09877	6.09877	6.33731
k79_25874	948	5.6225	5.6225	6.61075
k79_21351	340	2.64583	2.64583	1.1514
k79_16697	692	7.71875	7.71875	11.8195
k79_25875	291	3.57343	3.57343	1.44351
k79_35429	445	4.85522	4.85522	1.7864
k79_16698	538	5.44872	5.44872	2.15032
k79_25876	540	4.1352	4.1352	0.889603
k79_35430	536	6.33247	6.33247	8.35688
k79_16699	264	5.67241	5.67241	1.97871
k79_25877	354	7.30583	7.30583	6.26212
k79_2959	407	4.62548	4.62548	1.7623
k79_21352	999	11.8026	11.8026	17.4104
k79_35431	542	6.09391	6.09391	1.9021
k79_21353	349	5.0398	5.0398	1.24841
k79_16700	467	3.72414	3.72414	1.24442
k79_35432	289	7.21277	7.21277	7.99727
k79_2960	487	4.17699	4.17699	7.41828
k79_16701	311	9.43558	9.43558	6.25972
k79_21354	342	10.8866	10.8866	4.98189
k79_2961	296	5.53378	5.53378	3.1349
k79_16702	328	4.56667	4.56667	1.25251
k79_35433	438	40.4345	40.4345	53.0978
k79_21355	457	4.40453	4.40453	3.46895
k79_2962	330	4.58791	4.58791	1.59168
k79_16703	314	2.71084	2.71084	1.73407
k79_2963	260	4.25	4.25	0.657658
k79_35434	494	5.18497	5.18497	4.42945
k79_16704	384	6.16949	6.16949	4.4052
k79_21356	463	3.40635	3.40635	1.31843
k79_16705	241	3.31183	3.31183	0.738663
k79_35435	364	3.98148	3.98148	0.548492
k79_2964	430	10.9078	10.9078	7.52884
k79_21357	365	3.37327	3.37327	0.985025
k79_2965	315	9.43114	9.43114	10.2467
k79_35436	351	15.3645	15.3645	26.5397
k79_25878	2037	5.6199	5.6199	7.12561
k79_16706	485	6.97033	6.97033	14.767
k79_21358	437	4.17301	4.17301	3.64358
k79_16707	367	3.84018	3.84018	1.85049
k79_21359	299	5.69536	5.69536	5.47991
k79_35437	545	10.0126	10.0126	59.8306
k79_35438	284	5.18382	5.18382	3.32151
k79_30266	549	3.38404	3.38404	1.10215
k79_21360	416	6.52985	6.52985	17.6508
k79_25879	905	14.6816	14.6816	62.5825
k79_35439	303	5.14194	5.14194	0.95375
k79_21361	319	3.52047	3.52047	1.69811
k79_30267	480	14.503	14.503	20.8067
k79_35440	352	2.57843	2.57843	0.540616
k79_25880	504	15.6124	15.6124	69.4493
k79_21362	296	5.70946	5.70946	1.66331
k79_35441	284	4.68382	4.68382	1.69929
k79_25881	285	5.67883	5.67883	2.52845
k79_30268	492	6.07558	6.07558	3.17212
k79_21363	303	5.76129	5.76129	1.36473
k79_25882	266	2.9322	2.9322	0.935535
k79_30269	315	3.4491	3.4491	0.538056
k79_21364	322	6.40805	6.40805	4.46259
k79_35442	447	6.04013	6.04013	6.42791
k79_21365	260	7.05357	7.05357	1.24035
k79_25883	337	2.71958	2.71958	0.436902
k79_30270	388	9.7625	9.7625	5.80527
k79_35443	363	3.43256	3.43256	1.04099
k79_25884	246	9.76531	9.76531	6.18147
k79_21366	260	3.32143	3.32143	1.91377
k79_35444	292	2.71528	2.71528	0.582702
k79_25885	244	7.25	7.25	4.4
k79_21367	278	2.07692	2.07692	0.242099
k79_30271	364	5.28704	5.28704	6.18699
k79_2966	2458	13.8524	13.8524	57.4588
k79_25886	252	5.14423	5.14423	4.51297
k79_21368	323	2.57714	2.57714	0.26844
k79_30272	348	3.6	3.6	1.90955
k79_35445	479	4.54079	4.54079	0.794543
k79_2967	398	10.28	10.28	16.8209
k79_35446	275	6.58268	6.58268	2.22922
k79_7531	11704	44.3816	44.3816	898.166
k79_2968	330	6.64835	6.64835	4.89223
k79_35447	374	12.6903	12.6903	25.557
k79_21369	777	4.24165	4.24165	1.99566
k79_30273	761	6.98206	6.98206	12.7399
k79_7532	362	4.06075	4.06075	2.48925
k79_21370	391	4.12757	4.12757	3.07043
k79_30274	514	4.51093	4.51093	8.14646
k79_21371	302	5.41558	5.41558	2.9242
k79_35448	690	4.72325	4.72325	4.17834
k79_21372	243	9.38947	9.38947	2.60201
k79_21373	271	3.85366	3.85366	0.732507
k79_35449	586	4.13014	4.13014	5.52307
k79_21374	309	3.21739	3.21739	0.733695
k79_12254	611	10.2657	10.2657	26.6847
k79_35450	414	7.73684	7.73684	5.34935
k79_12255	405	6.50973	6.50973	7.39151
k79_21375	626	43.5607	43.5607	496.133
k79_12256	269	4.46281	4.46281	1.71736
k79_35451	512	5.97527	5.97527	5.44016
k79_21376	264	6.22414	6.22414	0.627586
k79_35452	323	3.59429	3.59429	0.725255
k79_21377	310	4.27778	4.27778	3.85404
k79_35453	239	5.2967	5.2967	1.29988
k79_21378	326	3.25843	3.25843	0.825495
k79_30275	1987	41.5019	41.5019	769.694
k79_35454	343	4.5641	4.5641	0.958499
k79_21379	430	3.32979	3.32979	1.28943
k79_12257	1051	10.8726	10.8726	23.4039
k79_30276	607	6.99564	6.99564	10.7904
k79_35455	511	3.51791	3.51791	1.7034
k79_30277	246	3.17347	3.17347	0.412897
k79_12258	394	5.29675	5.29675	2.38913
k79_30278	586	4.94521	4.94521	2.53704
k79_25887	655	8.52465	8.52465	6.57793
k79_12259	601	5.78808	5.78808	3.78685
k79_2969	3925	17.2454	17.2454	63.8966
k79_25888	291	5.0979	5.0979	4.42696
k79_12260	360	2.4717	2.4717	0.39256
k79_35456	1258	6.08288	6.08288	7.92279
k79_30279	682	3.90637	3.90637	1.45838
k79_12261	387	3.159	3.159	1.10067
k79_25889	423	4.80727	4.80727	2.6817
k79_35457	259	3.18018	3.18018	0.894512
k79_2970	761	7.28059	7.28059	5.53879
k79_16708	392	5.72541	5.72541	2.52923
k79_2971	316	2.90476	2.90476	0.398061
k79_12262	535	8.39018	8.39018	7.0883
k79_16709	433	3.57544	3.57544	0.357846
k79_2972	265	5.91453	5.91453	4.37194
k79_25890	718	9.40702	9.40702	8.17148
k79_12263	353	3.40488	3.40488	1.06566
k79_25891	369	4.61538	4.61538	3.16504
k79_12264	341	4.2487	4.2487	0.937824
k79_35458	1013	8.60578	8.60578	9.01918
k79_16710	600	5.48009	5.48009	7.58941
k79_35459	340	2.17188	2.17188	0.624755
k79_12265	487	4.65192	4.65192	6.37555
k79_25892	561	4.64891	4.64891	9.28664
k79_16711	636	23.0553	23.0553	116.89
k79_12266	309	3.31677	3.31677	1.15528
k79_16712	260	2.42857	2.42857	0.319176
k79_2973	1274	7.24334	7.24334	10.1061
k79_12267	262	4.26316	4.26316	1.93013
k79_35460	562	6.7029	6.7029	6.54347
k79_25893	516	5.17391	5.17391	1.07594
k79_12268	294	5.80137	5.80137	3.512
k79_16713	370	3.58108	3.58108	0.941361
k79_25894	357	2.66507	2.66507	0.7719
k79_21380	3990	58.252	58.252	1204.99
k79_12269	287	5.20863	5.20863	3.09383
k79_16714	323	3.58286	3.58286	3.19855
k79_25895	295	2.28571	2.28571	0.315069
k79_35461	682	4.52809	4.52809	2.66995
k79_12270	382	5.32051	5.32051	2.33031
k79_25896	440	3.84589	3.84589	2.28201
k79_16715	480	5.25	5.25	4.22432
k79_21381	626	54.8347	54.8347	603.954
k79_12271	290	23.3099	23.3099	48.9955
k79_35462	464	10.7215	10.7215	40.5317
k79_25897	287	23.1727	23.1727	11.4917
k79_21382	285	3.40876	3.40876	0.3611
k79_12272	275	6.38583	6.38583	3.09599
k79_35463	355	3.02899	3.02899	1.07683
k79_16716	650	7.57968	7.57968	13.9887
k79_25898	469	10.6698	10.6698	47.3219
k79_12273	425	5.19134	5.19134	5.61181
k79_35464	276	2.74219	2.74219	0.696789
k79_21383	509	2.93629	2.93629	1.09315
k79_16717	266	2.09322	2.09322	0.136535
k79_35465	241	12.9462	12.9462	9.8123
k79_21384	307	4.11321	4.11321	0.784572
k79_16718	257	1.54128	1.54128	0.250595
k79_25899	480	4.03313	4.03313	3.01099
k79_12274	520	4.95699	4.95699	2.33238
k79_25900	241	2.64516	2.64516	0.557503
k79_16719	286	5.2971	5.2971	5.23226
k79_21385	327	6.86034	6.86034	6.5141
k79_16720	255	7.2243	7.2243	0.779403
k79_12275	497	8.0086	8.0086	4.00279
k79_25901	461	6.15974	6.15974	2.03209
k79_16721	284	5.49265	5.49265	6.79994
k79_16722	246	2.90816	2.90816	0.496634
k79_21386	660	4.32812	4.32812	1.45768
k79_25902	484	7.6875	7.6875	17.1707
k79_12276	499	33.7635	33.7635	247.358
k79_35466	1398	54.2072	54.2072	528.638
k79_16723	454	5.83007	5.83007	4.47595
k79_21387	518	10.1405	10.1405	37.5521
k79_25903	350	7.50495	7.50495	0.868134
k79_35467	239	6.40659	6.40659	2.97729
k79_12277	423	4.00727	4.00727	2.16053
k79_35468	295	5.12925	5.12925	0.962631
k79_16724	487	3.75811	3.75811	2.69871
k79_21388	553	5.67901	5.67901	2.49572
k79_16725	341	6.69948	6.69948	4.9613
k79_25904	731	4.36021	4.36021	2.93533
k79_21389	297	3.16107	3.16107	1.70361
k79_12278	621	6.56871	6.56871	11.0424
k79_35469	544	6.67172	6.67172	15.5578
k79_21390	241	2.78495	2.78495	0.801076
k79_16726	313	6.14545	6.14545	1.0031
k79_25905	373	3.56889	3.56889	0.835635
k79_21391	282	3.32836	3.32836	0.808664
k79_16727	319	5.33918	5.33918	2.9431
k79_25906	443	6.62712	6.62712	1.86729
k79_16728	250	4.70588	4.70588	0.783926
k79_35470	601	6.2053	6.2053	11.1724
k79_25907	241	3.73118	3.73118	0.372604
k79_16729	306	6.27215	6.27215	1.38406
k79_12279	1076	5.70905	5.70905	7.88938
k79_25908	303	4.47742	4.47742	1.2641
k79_35471	456	3.5	3.5	0.843648
k79_16730	384	4.92797	4.92797	4.2799
k79_25909	319	5.52632	5.52632	3.6743
k79_35472	266	5.44915	5.44915	4.69398
k79_16731	412	10.9356	10.9356	5.48253
k79_12280	663	19.4583	19.4583	32.4668
k79_25910	417	3.87732	3.87732	0.794597
k79_35473	417	3.81041	3.81041	1.40795
k79_12281	265	6.08547	6.08547	1.68229
k79_25911	260	2.60714	2.60714	0.817246
k79_35474	261	13.7345	13.7345	5.75032
k79_12282	295	6.10204	6.10204	0.914174
k79_35475	353	5.07317	5.07317	0.862268
k79_12283	287	14.2806	14.2806	50.4787
k79_25912	609	4.44469	4.44469	5.49965
k79_16732	928	6.77564	6.77564	10.8854
k79_30280	443	4.4	4.4	3.49932
k79_25913	311	3.84049	3.84049	0.702795
k79_16733	282	5.73881	5.73881	1.57788
k79_30281	312	13.0915	13.0915	14.194
k79_25914	285	11.3212	11.3212	11.2784
k79_21392	2479	40.5916	40.5916	726.009
k79_35476	785	11.7268	11.7268	40.0762
k79_30282	315	7.51497	7.51497	1.50429
k79_21393	276	3.26562	3.26562	4.6533
k79_16734	573	5.24941	5.24941	2.96595
k79_25915	385	3.99156	3.99156	1.6101
k79_30283	333	4.56757	4.56757	3.01851
k79_16735	319	83.3216	83.3216	735.114
k79_30284	303	6.08387	6.08387	1.55785
k79_12284	1301	8.42151	8.42151	10.7058
k79_25916	531	10.9504	10.9504	27.8903
k79_35477	784	11.5393	11.5393	19.6914
k79_16736	376	10.9079	10.9079	9.57299
k79_12285	245	4.61856	4.61856	1.34257
k79_25917	247	2.14141	2.14141	0.285921
k79_12286	481	4.54955	4.54955	1.04347
k79_16737	561	5.85956	5.85956	4.01421
k79_25918	448	4.69	4.69	5.33835
k79_35478	645	10.1972	10.1972	15.5941
k79_30285	879	6.84952	6.84952	5.85679
k79_16738	347	4.9397	4.9397	4.45089
k79_25919	385	7.1097	7.1097	4.17436
k79_35479	317	8.10059	8.10059	4.24577
k79_30286	434	4.0979	4.0979	2.53073
k79_16739	350	3.81683	3.81683	1.03594
k79_25920	354	5.05825	5.05825	1.87951
k79_35480	368	10.35	10.35	14.5938
k79_16740	267	2.34454	2.34454	0.244694
k79_30287	369	6.67873	6.67873	18.0645
k79_25921	419	3.89299	3.89299	2.36258
k79_16741	346	4.07576	4.07576	4.33433
k79_25922	357	3.81818	3.81818	2.12063
k79_30288	647	5.07014	5.07014	1.39467
k79_25923	246	4.28571	4.28571	2.14433
k79_16742	446	6.21477	6.21477	4.85608
k79_16743	315	4.53293	4.53293	3.28655
k79_25924	491	4.54227	4.54227	2.26063
k79_30289	595	5.94407	5.94407	7.99462
k79_25925	242	6.73404	6.73404	2.75646
k79_16744	451	8.76898	8.76898	23.9464
k79_35481	1488	12.0478	12.0478	24.8222
k79_25926	314	4.26506	4.26506	3.31113
k79_30290	592	7.22973	7.22973	7.85228
k79_25927	241	3.04301	3.04301	0.715521
k79_16745	561	9.16949	9.16949	23.6751
k79_35482	562	5.1715	5.1715	7.92933
k79_30291	333	6.54595	6.54595	11.9123
k79_25928	250	1.65686	1.65686	0.227625
k79_16746	301	11.1307	11.1307	4.71964
k79_35483	258	12.1	12.1	5.33853
k79_30292	291	3.36364	3.36364	1.41613
k79_30293	240	3.78261	3.78261	0.391782
k79_16747	350	5.17327	5.17327	4.86038
k79_25929	424	4.84783	4.84783	4.58765
k79_21394	1882	7.69839	7.69839	15.6949
k79_30294	311	3.90184	3.90184	2.37302
k79_16748	308	3.8625	3.8625	0.798584
k79_30295	273	9.448	9.448	7.78155
k79_21395	403	3.47451	3.47451	1.29758
k79_25930	536	6.98196	6.98196	11.4958
k79_16749	354	5.04369	5.04369	0.539544
k79_21396	309	6.22981	6.22981	3.97811
k79_30296	410	5.49237	5.49237	7.20108
k79_21397	271	4.14634	4.14634	3.0112
k79_12287	4008	25.3925	25.3925	162.704
k79_16750	483	13.209	13.209	44.6029
k79_30297	318	3.55882	3.55882	0.74504
k79_25931	593	11.4652	11.4652	39.7493
k79_21398	299	3.93377	3.93377	2.14225
k79_16751	268	4.15833	4.15833	0.87388
k79_25932	244	2.5625	2.5625	1.80658
k79_30298	324	3.19318	3.19318	1.23104
k79_35484	364	3.10185	3.10185	0.947719
k79_12288	413	3.95094	3.95094	0.705919
k79_30299	240	3.75	3.75	0.651099
k79_35485	240	14.6957	14.6957	29.7965
k79_16752	489	3.4868	3.4868	2.83879
k79_30300	266	2.05085	2.05085	0.373461
k79_35486	275	4.13386	4.13386	3.02162
k79_16753	252	3.96154	3.96154	2.48394
k79_12289	685	5.69088	5.69088	7.26992
k79_16754	243	6.56842	6.56842	2.86495
k79_30301	394	3.68293	3.68293	1.52354
k79_12290	274	6.88095	6.88095	1.72172
k79_16755	280	2.99242	2.99242	0.358721
k79_30302	306	9.66456	9.66456	1.77848
k79_16756	292	8.13889	8.13889	15.0155
k79_12291	326	6.42135	6.42135	4.53897
k79_12292	246	5.08163	5.08163	0.859247
k79_35487	883	9.41497	9.41497	13.0796
k79_16757	288	3.79286	3.79286	0.98556
k79_30303	575	5.90632	5.90632	2.38557
k79_16758	266	5.26271	5.26271	0.708171
k79_16759	255	5.1028	5.1028	4.58367
k79_35488	539	4.68798	4.68798	1.50753
k79_25933	339	5.77487	5.77487	0.849049
k79_30304	514	5.68579	5.68579	3.8106
k79_16760	359	7.83412	7.83412	1.04378
k79_35489	363	5.09302	5.09302	3.14084
k79_25934	363	3.36279	3.36279	0.849076
k79_35490	238	4.17778	4.17778	0.260175
k79_16761	350	3.43564	3.43564	0.953549
k79_30305	437	5.79585	5.79585	1.69776
k79_16762	239	4.64835	4.64835	2.4083
k79_25935	316	4.42262	4.42262	2.77242
k79_35491	360	5.93868	5.93868	8.5602
k79_30306	316	5.32738	5.32738	0.305353
k79_16763	283	3.9037	3.9037	1.75931
k79_35492	239	2.83516	2.83516	0.850306
