contigName	contigLen	totalAvgDepth	ERR011348_ERR011348.sorted.bam	ERR011348_ERR011348.sorted.bam-var
k79_7220	889	8.25235	8.25235	10.1889
k79_43707	273	5.45736	5.45736	0.750121
k79_7221	277	5.14286	5.14286	0.911256
k79_19263	1625	8.30858	8.30858	10.6798
k79_43708	243	4.57576	4.57576	0.552876
k79_79814	4612	8.09176	8.09176	6.38003
k79_7223	283	6.23022	6.23022	5.27995
k79_43709	247	2.27184	2.27184	0.631257
k79_43710	244	3.8	3.8	1.37374
k79_79815	278	6.12687	6.12687	1.35972
k79_67390	1060	4.64847	4.64847	4.56045
k79_55754	1703	4.33932	4.33932	2.08312
k79_31181	3964	8.5212	8.5212	9.38924
k79_43711	415	2.7786	2.7786	0.691542
k79_55755	250	3.87736	3.87736	1.44196
k79_43712	261	4.51282	4.51282	9.49335
k79_67391	482	5.31953	5.31953	3.3694
k79_7224	806	5.72961	5.72961	3.09925
k79_91681	7749	10.0538	10.0538	16.1182
k79_7225	571	3.31382	3.31382	2.46468
k79_91682	637	4.09533	4.09533	3.02544
k79_79816	1246	11.7831	11.7831	52.2173
k79_43713	771	5.66667	5.66667	4.86794
k79_7226	308	4.73171	4.73171	0.639234
k79_55756	1165	5.02742	5.02742	3.18551
k79_79817	445	3.73422	3.73422	1.05579
k79_79818	259	4.49565	4.49565	0.673227
k79_7227	665	5.64299	5.64299	6.01461
k79_55757	512	3.79348	3.79348	1.28148
k79_19264	2393	7.61894	7.61894	9.64348
k79_7228	270	3.53968	3.53968	1.73841
k79_91683	1005	3.6144	3.6144	1.7837
k79_55758	242	3.93878	3.93878	1.46013
k79_19265	237	3.27957	3.27957	0.464469
k79_55759	252	3.73148	3.73148	1.80573
k79_79819	657	3.78558	3.78558	1.88362
k79_43714	1286	6.09545	6.09545	9.91468
k79_19266	436	4.22945	4.22945	5.08463
k79_91684	481	5.44214	5.44214	4.06285
k79_55760	471	4.97554	4.97554	4.4043
k79_43715	324	2.52778	2.52778	1.31207
k79_7229	818	8.59941	8.59941	16.8854
k79_43716	240	3.3125	3.3125	0.469737
k79_55761	327	7.73224	7.73224	5.28506
k79_7230	271	14.8189	14.8189	15.3082
k79_43717	245	4.50495	4.50495	0.372475
k79_55762	257	4.02655	4.02655	1.79393
k79_91685	736	4.70777	4.70777	4.28165
k79_55763	266	5.63934	5.63934	2.33166
k79_91686	237	3.46237	3.46237	0.403459
k79_55764	282	5.41304	5.41304	6.50698
k79_19267	1092	3.75738	3.75738	2.41415
k79_43718	679	6.7028	6.7028	5.37031
k79_55765	249	2.17143	2.17143	0.374176
k79_7231	739	3.78992	3.78992	2.19318
k79_91687	403	3.16988	3.16988	1.35862
k79_55766	239	7.94737	7.94737	2.90146
k79_43719	246	4.28431	4.28431	2.08668
k79_79820	1627	4.79771	4.79771	4.18712
k79_91688	274	5.76154	5.76154	4.84968
k79_31182	3912	8.62951	8.62951	15.1991
k79_31183	250	6.04717	6.04717	4.75014
k79_31184	250	3.73585	3.73585	0.729559
k79_7232	958	5.25553	5.25553	3.90264
k79_7233	239	5.12632	5.12632	1.66472
k79_91689	962	7.08313	7.08313	5.95147
k79_7234	245	3.16832	3.16832	0.681386
k79_55767	1173	5.50146	5.50146	2.6841
k79_7235	249	2.97143	2.97143	0.701099
k79_55768	256	4.03571	4.03571	1.04376
k79_43720	1411	6.06551	6.06551	4.95067
k79_19268	1963	7.32985	7.32985	7.38833
k79_43721	371	4.39207	4.39207	1.27481
k79_19269	268	5.77419	5.77419	0.972987
k79_55769	601	5.83589	5.83589	19.506
k79_79821	1972	10.9655	10.9655	28.1154
k79_55770	314	2.84706	2.84706	0.438009
k79_55771	281	2.85401	2.85401	1.71382
k79_79822	510	4.02732	4.02732	2.20747
k79_43722	893	6.753	6.753	11.9536
k79_55772	281	3.77372	3.77372	1.10283
k79_79823	250	4.71698	4.71698	0.471518
k79_7236	1629	5.4936	5.4936	3.39838
k79_19270	1107	9.19626	9.19626	16.1808
k79_43723	610	5.96567	5.96567	3.71495
k79_7237	359	3.46977	3.46977	3.02595
k79_43724	253	4.30275	4.30275	0.787122
k79_7239	458	5.73248	5.73248	6.47131
k79_7240	380	3.55085	3.55085	1.37187
k79_31185	3502	7.13639	7.13639	6.39547
k79_91690	3233	14.4128	14.4128	35.5331
k79_79824	1810	7.48559	7.48559	9.01387
k79_43725	1286	6.91681	6.91681	6.39009
k79_55773	2062	7.14129	7.14129	10.1704
k79_79825	254	2.63636	2.63636	0.435363
k79_43726	237	7.10753	7.10753	3.11875
k79_19271	1888	10.1835	10.1835	10.8441
k79_55774	244	4.02	4.02	1.21172
k79_79826	268	5.10484	5.10484	2.97266
k79_31186	772	5.56529	5.56529	4.02283
k79_43727	287	6.32867	6.32867	7.98277
k79_55775	271	7.17323	7.17323	13.8269
k79_79827	348	3.76471	3.76471	0.446827
k79_43728	286	3.71127	3.71127	1.97987
k79_43729	245	3.71287	3.71287	0.786733
k79_43730	245	3.91089	3.91089	0.56198
k79_7241	1686	6.5655	6.5655	8.27052
k79_91691	1428	3.84969	3.84969	3.19564
k79_19272	965	4.52741	4.52741	3.84955
k79_7242	257	3.0885	3.0885	0.724241
k79_19273	245	4.34653	4.34653	0.948713
k79_7243	290	20.5548	20.5548	17.2418
k79_19274	280	2.28676	2.28676	0.206046
k79_91692	540	4.15404	4.15404	2.24204
k79_91693	242	4.64286	4.64286	1.48969
k79_43731	970	10.138	10.138	28.8123
k79_43732	264	2.89167	2.89167	0.601611
k79_91694	375	5.28571	5.28571	1.97019
k79_79828	1764	4.95864	4.95864	4.47452
k79_79829	257	3.89381	3.89381	0.970764
k79_55776	2196	6.6116	6.6116	9.66622
k79_79830	255	6.10811	6.10811	1.97003
k79_79831	265	10.7438	10.7438	5.44215
k79_19275	1406	13.2639	13.2639	36.0501
k79_91695	891	4.22892	4.22892	3.0722
k79_19276	251	2.91589	2.91589	0.587199
k79_31187	2731	12.2122	12.2122	23.5609
k79_31188	246	4.83333	4.83333	1.62541
k79_19277	430	4.38462	4.38462	3.09366
k79_7244	1953	30.2769	30.2769	202.092
k79_31189	328	3.90217	3.90217	1.02863
k79_79832	786	5.25234	5.25234	1.38396
k79_91696	850	5.54249	5.54249	6.88974
k79_91697	346	3.88119	3.88119	2.27437
k79_7245	617	8.65962	8.65962	14.3521
k79_91698	259	4.71304	4.71304	1.8029
k79_7246	273	2.64341	2.64341	0.746851
k79_31190	833	4.39913	4.39913	4.62391
k79_91699	258	2.15789	2.15789	0.222636
k79_79833	1034	4.05056	4.05056	2.37653
k79_43733	2491	10.2126	10.2126	24.2569
k79_79834	277	2.74436	2.74436	0.858394
k79_19278	1381	7.08407	7.08407	8.71945
k79_43734	251	3.95327	3.95327	1.49779
k79_7247	657	4.49318	4.49318	3.02777
k79_79835	279	2.64444	2.64444	0.738309
k79_91700	734	5.64576	5.64576	4.02881
k79_19279	448	5.72039	5.72039	3.60142
k79_79836	419	2.57455	2.57455	0.734387
k79_91701	257	2.59292	2.59292	2.02923
k79_19280	321	4.57627	4.57627	1.16602
k79_79837	294	6.46	6.46	2.70644
k79_91702	346	4.49505	4.49505	5.88307
k79_79838	256	3.03571	3.03571	0.953668
k79_7248	967	6.96112	6.96112	6.60678
k79_19281	514	6.62703	6.62703	4.47839
k79_31191	1611	6.68712	6.68712	13.0555
k79_43735	1161	4.9705	4.9705	3.21174
k79_31192	319	3.60571	3.60571	2.47008
k79_67392	13986	21.6029	21.6029	82.8051
k79_91703	647	5.06958	5.06958	4.08877
k79_31193	306	5.51235	5.51235	3.67997
k79_79839	627	7.37681	7.37681	5.40958
k79_91704	220	20.8947	20.8947	2.5221
k79_31194	291	3.17687	3.17687	1.11919
k79_7249	946	6.30175	6.30175	2.08361
k79_91705	340	10.3214	10.3214	6.53717
k79_31195	297	4.72549	4.72549	5.60836
k79_43736	1033	4.13048	4.13048	2.98745
k79_79840	598	4.01762	4.01762	3.1785
k79_7250	344	13.76	13.76	103.831
k79_43737	248	5.00962	5.00962	1.67952
k79_79841	237	3.72043	3.72043	0.681861
k79_19282	1294	5.11217	5.11217	8.82375
k79_91706	564	2.56429	2.56429	1.36817
k79_43738	253	3.25688	3.25688	0.729697
k79_31196	670	4.28707	4.28707	4.47933
k79_91707	290	4.83562	4.83562	1.72452
k79_19283	462	4.84591	4.84591	8.66704
k79_43739	425	4.66904	4.66904	2.37222
k79_31197	336	4.38542	4.38542	3.369
k79_7251	882	8.94309	8.94309	32.0267
k79_79842	795	3.76498	3.76498	1.50007
k79_31198	404	40.1308	40.1308	93.0099
k79_19284	589	4.44045	4.44045	3.70647
k79_7252	382	3.28992	3.28992	1.51475
k79_91708	759	5.29431	5.29431	5.82695
k79_43740	594	4.21778	4.21778	3.07496
k79_19285	247	12.5243	12.5243	54.644
k79_43741	315	4.07018	4.07018	0.771516
k79_91709	455	5.14148	5.14148	6.0767
k79_43742	245	3.9505	3.9505	1.36752
k79_79843	866	6.20637	6.20637	4.51074
k79_43743	316	2.01744	2.01744	0.309635
k79_79844	479	9.61194	9.61194	12.6095
k79_43744	381	1.79747	1.79747	0.441857
k79_91710	733	12.2462	12.2462	17.9784
k79_79845	302	5.5443	5.5443	2.59357
k79_7253	1376	7.00893	7.00893	8.09823
k79_79846	250	5.93396	5.93396	1.31941
k79_19286	1377	8.03325	8.03325	8.83408
k79_67393	3383	9.24823	9.24823	12.0038
k79_43745	466	4.48447	4.48447	2.45615
k79_7254	271	6.93701	6.93701	0.869016
k79_19287	253	6.37615	6.37615	7.1998
k79_79847	297	27.1242	27.1242	15.8463
k79_7255	256	3.77679	3.77679	0.859637
k79_19288	238	4.62766	4.62766	0.730838
k79_19289	244	6.18	6.18	7.94707
k79_91711	1013	5.85961	5.85961	5.38119
k79_91712	242	3.29592	3.29592	0.746581
k79_31199	2473	11.4135	11.4135	31.0871
k79_7256	714	4.78246	4.78246	1.59407
k79_79848	806	4.95921	4.95921	3.1012
k79_19290	634	4.63061	4.63061	3.05551
k79_79849	211	17.5672	17.5672	4.03709
k79_43746	1599	8.51065	8.51065	9.94605
k79_19291	584	5.11818	5.11818	6.1591
k79_67394	1817	6.68739	6.68739	5.93276
k79_79850	713	5.36907	5.36907	5.53609
k79_67395	243	9.19192	9.19192	12.6873
k79_19292	466	3.91304	3.91304	1.47528
k79_79851	265	3.87603	3.87603	0.676171
k79_31200	1429	5.9323	5.9323	5.04759
k79_43747	869	6.68	6.68	11.508
k79_67396	470	5.46319	5.46319	2.7048
k79_79852	337	6.01554	6.01554	8.89038
k79_43748	268	4.12903	4.12903	4.68241
k79_55777	9613	26.6772	26.6772	138.077
k79_31201	410	6.47368	6.47368	10.6955
k79_43749	271	5.66142	5.66142	1.09874
k79_67397	508	4.03571	4.03571	1.56622
k79_19293	1019	12.776	12.776	31.7621
k79_67398	296	2.11842	2.11842	0.422969
k79_19294	303	4.32704	4.32704	1.49996
k79_67399	291	2.21088	2.21088	0.496319
k79_67400	291	2.2381	2.2381	0.388128
k79_55778	975	12.8785	12.8785	15.9334
k79_43750	981	10.9295	10.9295	54.9699
k79_43751	254	2.50909	2.50909	0.380651
k79_7257	2941	6.94387	6.94387	8.00504
k79_43752	275	4.05344	4.05344	4.51251
k79_7258	261	4	4	0.396552
k79_19295	1023	4.35836	4.35836	3.43521
k79_7259	330	24.6935	24.6935	67.0894
k79_43753	493	5.78797	5.78797	7.35719
k79_43754	268	3.20968	3.20968	2.54104
k79_67401	1344	4.425	4.425	2.06608
k79_19296	686	3.03137	3.03137	1.55354
k79_43755	237	3.15054	3.15054	0.390135
k79_67402	261	3.71795	3.71795	0.445623
k79_43756	246	8.10784	8.10784	3.20608
k79_67403	243	5.33333	5.33333	1.36735
k79_19297	511	4.2752	4.2752	1.02515
k79_19298	297	3.09804	3.09804	1.54954
k79_19299	274	5.36923	5.36923	3.0099
k79_67404	631	5.65092	5.65092	7.15772
k79_19300	260	3.41379	3.41379	0.54033
k79_55779	2461	10.817	10.817	18.4016
k79_19301	247	2.72816	2.72816	0.748905
k79_91713	5164	13.1199	13.1199	19.0746
k79_67405	556	3.25	3.25	1.08333
k79_55780	267	3.4065	3.4065	0.472744
k79_91714	229	4.54118	4.54118	0.894118
k79_91715	245	4.37624	4.37624	0.51703
k79_67406	428	2.70775	2.70775	0.631601
k79_7260	2322	6.40909	6.40909	6.28596
k79_43757	1854	7.99825	7.99825	4.99415
k79_19302	893	6.02403	6.02403	4.54754
k79_7261	294	8.56667	8.56667	7.69687
k79_43758	246	4.52941	4.52941	2.03378
k79_19303	240	3.4375	3.4375	0.964474
k79_67407	700	6.09353	6.09353	1.48673
k79_43759	301	3.15287	3.15287	1.32264
k79_19304	262	3.39831	3.39831	0.771621
k79_7262	444	3.54667	3.54667	1.17173
k79_91717	732	6.18367	6.18367	3.33588
k79_19305	259	6.4	6.4	3.4
k79_91718	257	2.61062	2.61062	1.4006
k79_91719	390	3.22358	3.22358	0.443687
k79_19306	472	5.85671	5.85671	4.61855
k79_43760	914	7.13247	7.13247	8.32315
k79_67408	1051	9.30761	9.30761	25.308
k79_43761	252	3.52778	3.52778	0.382399
k79_67409	367	5.3722	5.3722	1.25274
k79_43762	296	3.88816	3.88816	3.45099
k79_67410	264	7.1	7.1	3.85546
k79_31202	6116	6.86152	6.86152	6.92354
k79_7263	1558	5.49505	5.49505	3.43626
k79_19307	1294	6.25739	6.25739	5.64299
k79_7265	333	5.60317	5.60317	4.18744
k79_67411	642	2.85141	2.85141	0.714293
k79_91720	1480	7.97904	7.97904	7.04525
k79_7266	237	4.45161	4.45161	1.07644
k79_31203	602	5.00655	5.00655	2.72424
k79_67412	265	5.5124	5.5124	0.818596
k79_7267	271	4.6378	4.6378	0.963005
k79_67413	261	6.19658	6.19658	0.521367
k79_43763	1283	4.59614	4.59614	3.0336
k79_19308	739	5.26891	5.26891	2.02184
k79_7268	401	3.05837	3.05837	0.672361
k79_43764	241	4.1134	4.1134	0.684922
k79_55781	3884	9.75294	9.75294	20.7218
k79_43765	257	5.0708	5.0708	2.1378
k79_7269	299	6.72258	6.72258	5.99396
k79_55782	281	5.54015	5.54015	0.970802
k79_91721	1087	7.68293	7.68293	16.3314
k79_7270	350	4.49515	4.49515	4.30973
k79_19309	771	4.92663	4.92663	5.10642
k79_91722	285	24.0567	24.0567	321.897
k79_19310	239	3.4	3.4	0.668085
k79_43766	624	5.92917	5.92917	3.63173
k79_43767	249	5.58095	5.58095	0.668865
k79_43768	260	7.59483	7.59483	5.13006
k79_7271	783	19.3443	19.3443	39.0662
k79_43769	244	6.22	6.22	1.32485
k79_7272	277	5.04511	5.04511	1.22522
k79_43770	240	3.03125	3.03125	2.97796
k79_55783	1300	16.0467	16.0467	60.4653
k79_31204	2383	8.70478	8.70478	10.7533
k79_55784	275	3.67176	3.67176	0.960658
k79_43771	634	6.46939	6.46939	5.05528
k79_7273	759	4.17561	4.17561	2.11569
k79_31205	494	14.5743	14.5743	25.2767
k79_7274	397	5.20158	5.20158	1.63778
k79_43772	510	4.62022	4.62022	2.78413
k79_43773	268	4.74194	4.74194	2.84343
k79_7275	454	6.84839	6.84839	4.42678
k79_7276	392	5.03226	5.03226	4.06373
k79_55785	1506	10.641	10.641	19.0164
k79_91723	2891	6.57008	6.57008	6.07402
k79_7277	412	4.45896	4.45896	3.43276
k79_19311	2862	7.40361	7.40361	8.05088
k79_91724	555	6.87105	6.87105	6.38089
k79_91725	239	7.72632	7.72632	16.3073
k79_19312	689	6.99633	6.99633	2.73527
k79_19313	240	3.64583	3.64583	3.87325
k79_31206	2292	9.19088	9.19088	14.1433
k79_31207	242	6.83673	6.83673	5.54008
k79_19314	266	2.67213	2.67213	0.899878
k79_91726	568	17.6722	17.6722	70.306
k79_55786	1744	11.2537	11.2537	46.282
k79_31208	455	8.65595	8.65595	11.0458
k79_79853	12596	14.1051	14.1051	31.1508
k79_79854	245	3.0495	3.0495	0.647525
k79_91727	879	5.13469	5.13469	3.90691
k79_31209	578	3.75576	3.75576	2.55915
k79_7279	1975	5.40142	5.40142	3.02401
k79_91728	432	4.82639	4.82639	2.81296
k79_31210	470	5.91718	5.91718	5.99619
k79_79855	607	5.4838	5.4838	0.609587
k79_55787	1020	14.1861	14.1861	35.2122
k79_91729	256	3.64286	3.64286	2.86229
k79_67414	6434	11.92	11.92	21.8642
k79_55788	240	4.48958	4.48958	0.484101
k79_55789	318	4.52874	4.52874	2.60899
k79_67415	384	3.4375	3.4375	0.891475
k79_31211	734	4.67119	4.67119	1.63024
k79_91730	650	5.5336	5.5336	3.14045
k79_31212	287	3.76923	3.76923	3.08017
k79_67416	456	2.87179	2.87179	0.645889
k79_79856	973	4.97949	4.97949	5.12159
k79_7280	1400	5.51035	5.51035	2.80148
k79_79857	246	3.14706	3.14706	1.17618
k79_67417	363	3.48858	3.48858	0.416153
k79_31213	465	3.05607	3.05607	1.9156
k79_91731	637	7.8641	7.8641	6.42662
k79_67418	278	4.41045	4.41045	3.11598
k79_31214	268	2.04839	2.04839	0.485445
k79_7281	437	4.2628	4.2628	2.00947
k79_91732	292	5.4527	5.4527	2.19503
k79_19316	2867	9.32868	9.32868	10.9253
k79_43774	4830	10.9844	10.9844	14.9202
k79_67419	325	9.42541	9.42541	11.4125
k79_31215	395	3.97211	3.97211	1.84322
k79_19317	266	3.63934	3.63934	0.777944
k79_7282	369	5.50222	5.50222	3.11718
k79_91733	532	4.34794	4.34794	4.28431
k79_79858	1093	6.77345	6.77345	15.6164
k79_91734	287	6.99301	6.99301	1.93657
k79_31216	608	4.18319	4.18319	2.89726
k79_91735	254	3.07273	3.07273	1.27907
k79_43775	827	5.58858	5.58858	5.20731
k79_43776	260	5.12069	5.12069	4.03748
k79_67420	1321	4.96262	4.96262	3.42887
k79_7283	1274	5.80354	5.80354	4.85418
k79_91736	775	4.80666	4.80666	4.69587
k79_67421	263	3.92437	3.92437	1.46033
k79_7284	256	2.03571	2.03571	0.0707851
k79_67422	243	4.13131	4.13131	1.11523
k79_31217	1177	8.30106	8.30106	9.48583
k79_91737	497	3.87819	3.87819	1.22091
k79_55790	3139	6.75426	6.75426	6.18811
k79_7285	462	3.68553	3.68553	2.39291
k79_31218	295	2.86755	2.86755	0.702339
k79_7286	243	4.24242	4.24242	0.287569
k79_55791	323	3.38547	3.38547	1.58653
k79_55792	271	4.35433	4.35433	3.08773
k79_7287	408	3.94318	3.94318	1.24011
k79_19318	2462	8.34081	8.34081	10.922
k79_55793	364	5.52273	5.52273	3.40131
k79_79859	2303	11.6559	11.6559	17.071
k79_7288	285	3.43262	3.43262	1.1615
k79_19319	697	3.48282	3.48282	1.2248
k79_7291	602	8.03712	8.03712	5.18244
k79_91738	1550	5.10811	5.10811	4.64739
k79_19320	393	3.4739	3.4739	3.00839
k79_19321	344	2.85	2.85	0.550251
k79_31219	1923	5.31984	5.31984	4.06582
k79_7292	620	4.72059	4.72059	1.08598
k79_7293	249	4.09524	4.09524	4.52931
k79_19322	681	3.21043	3.21043	1.20004
k79_55794	2094	8.94974	8.94974	13.664
k79_55795	245	2.49505	2.49505	0.772475
k79_91739	1571	8.72179	8.72179	13.1729
k79_31220	1249	6.30317	6.30317	4.71325
k79_91740	257	5.86726	5.86726	0.705436
k79_31221	281	4.75912	4.75912	0.845964
k79_91741	251	2.52336	2.52336	0.251807
k79_31222	255	4.48649	4.48649	1.57936
k79_91742	239	4.86316	4.86316	0.417245
k79_55796	709	11.2938	11.2938	4.4809
k79_31223	410	3.62782	3.62782	1.80436
k79_43777	5026	14.7114	14.7114	24.1451
k79_31224	404	7.41538	7.41538	2.79976
k79_43778	237	2.55914	2.55914	0.466573
k79_55797	869	6.86069	6.86069	8.82172
k79_43779	280	4.30882	4.30882	1.63725
k79_79860	4208	12.2968	12.2968	13.8862
k79_55798	696	6.24457	6.24457	7.15061
k79_55799	251	5.43925	5.43925	1.51278
k79_31225	1228	5.61347	5.61347	5.32137
k79_19323	2991	6.77731	6.77731	8.72103
k79_55800	317	5.16185	5.16185	0.496907
k79_31226	264	4.61667	4.61667	0.372829
k79_19324	411	3.4382	3.4382	1.69823
k79_43780	1518	7.13028	7.13028	6.85046
k79_19325	287	5.34266	5.34266	3.57894
k79_55801	668	5.32061	5.32061	2.23736
k79_31227	657	7.11501	7.11501	3.94573
k79_7294	4364	9.93791	9.93791	14.7964
k79_19326	599	4.35604	4.35604	3.5073
k79_55802	601	3.19256	3.19256	1.29618
k79_7295	243	3.9899	3.9899	0.989693
k79_19327	258	3.90351	3.90351	1.37999
k79_79862	1939	6.0195	6.0195	8.68245
k79_79863	345	3.79104	3.79104	0.766119
k79_19328	968	5.90655	5.90655	4.06297
k79_79864	751	3.90445	3.90445	3.74993
k79_7296	1858	6.44749	6.44749	7.80028
k79_67423	9133	8.54122	8.54122	8.80045
k79_43781	3083	9.4835	9.4835	16.9196
k79_67424	270	2.77778	2.77778	1.45422
k79_7297	685	6.83734	6.83734	6.40312
k79_43782	254	2.48182	2.48182	1.40792
k79_7298	247	5.48544	5.48544	0.605178
k79_43783	246	4.07843	4.07843	1.73636
k79_43784	412	3.57463	3.57463	0.949466
k79_55803	3073	5.25196	5.25196	4.66668
k79_7299	520	5.25	5.25	3.9
k79_43785	462	2.78931	2.78931	0.381335
k79_67425	1136	3.94657	3.94657	2.35537
k79_79865	2062	9.4025	9.4025	10.345
k79_55804	505	3.4626	3.4626	4.01039
k79_67426	282	7.65942	7.65942	3.80287
k79_55805	242	3.94898	3.94898	1.05923
k79_55806	243	2.35354	2.35354	0.23088
k79_43786	685	4.27726	4.27726	2.21187
k79_55807	585	5.41043	5.41043	2.45616
k79_79866	965	4.54811	4.54811	5.05531
k79_19329	4027	7.66546	7.66546	12.5951
k79_67427	1682	9.16905	9.16905	6.38386
k79_19330	441	3.43098	3.43098	0.921743
k79_79867	1103	8.09176	8.09176	7.69513
k79_67428	242	3.54082	3.54082	0.890069
k79_31228	6153	9.12947	9.12947	16.0312
k79_19331	448	3.48355	3.48355	1.7093
k79_43787	1865	6.35619	6.35619	7.22594
k79_55808	1532	9.87176	9.87176	19.2265
k79_79869	553	5.55012	5.55012	2.5177
k79_19332	253	1.77064	1.77064	0.604316
k79_31229	691	6.883	6.883	10.6237
k79_19333	372	5.0307	5.0307	0.540904
k79_19334	251	5.09346	5.09346	5.63269
k79_43788	806	14.7341	14.7341	106.265
k79_31230	373	2.45415	2.45415	1.40688
k79_31231	252	2.22222	2.22222	0.996885
k79_19335	428	2.87676	2.87676	0.716205
k79_31232	238	4.58511	4.58511	0.69698
k79_79871	1088	56.9778	56.9778	366.083
k79_31233	416	3.33824	3.33824	0.874104
k79_43789	985	6.95482	6.95482	5.39318
k79_43790	248	3.95192	3.95192	3.0365
k79_79872	806	11.4154	11.4154	7.6078
k79_19336	1141	5.48746	5.48746	4.2521
k79_91743	10912	14.2608	14.2608	22.5688
k79_55809	2046	6.04154	6.04154	7.23505
k79_19337	264	4.49167	4.49167	3.57976
k79_31234	950	4.01613	4.01613	0.850668
k79_67429	2800	6.01544	6.01544	6.18917
k79_19338	240	4.71875	4.71875	1.5727
k79_55810	261	15.4957	15.4957	21.4591
k79_19339	258	2.2807	2.2807	0.416084
k79_67430	328	6.44022	6.44022	6.12755
k79_55811	271	7.01575	7.01575	2.19023
k79_55812	243	4.36364	4.36364	0.96846
k79_55813	259	2.65217	2.65217	1.15866
k79_55814	238	12.5106	12.5106	4.29558
k79_79873	1177	4.4637	4.4637	3.38263
k79_43791	1476	4.80556	4.80556	3.25518
k79_79874	310	2.29518	2.29518	0.536583
k79_55815	345	3.12935	3.12935	0.903185
k79_67431	935	4.55373	4.55373	1.70312
k79_55816	253	3.15596	3.15596	0.558784
k79_79875	471	6.27829	6.27829	11.6861
k79_19340	1506	9.34214	9.34214	19.7374
k79_19341	300	4.05128	4.05128	2.12638
k79_55817	814	6.4194	6.4194	11.4666
k79_91744	2292	7.75093	7.75093	12.7817
k79_43792	1183	3.49471	3.49471	1.64135
k79_55818	255	4.05405	4.05405	0.687961
k79_79876	750	7.17327	7.17327	10.5832
k79_19342	497	5.8187	5.8187	3.75681
k79_79877	269	2.672	2.672	0.851225
k79_67432	1303	6.3503	6.3503	4.56112
k79_43793	408	4.58333	4.58333	1.22497
k79_55820	253	4.52294	4.52294	0.844376
k79_31235	2579	6.42669	6.42669	9.99808
k79_79878	259	3.91304	3.91304	3.58886
k79_19343	359	7.7814	7.7814	2.65759
k79_79879	246	6.2549	6.2549	1.1027
k79_7300	7900	16.7082	16.7082	42.9562
k79_67433	640	3.61895	3.61895	1.71916
k79_55821	652	4.40157	4.40157	1.32954
k79_7301	272	5.50781	5.50781	1.71647
k79_67434	263	2.84034	2.84034	1.11836
k79_91745	1371	9.70008	9.70008	16.0438
k79_43794	1053	6.19802	6.19802	4.69201
k79_67435	469	4.20308	4.20308	1.24258
k79_7302	575	6.02784	6.02784	11.3109
k79_43795	275	5.48092	5.48092	0.928478
k79_55823	659	3.98252	3.98252	2.26623
k79_67436	272	3.89062	3.89062	1.35802
k79_91746	616	4.70763	4.70763	2.64894
k79_67437	246	5.02941	5.02941	2.90012
k79_19344	1280	5.20687	5.20687	4.72811
k79_79880	1366	4.36825	4.36825	5.30569
k79_91747	262	5.44915	5.44915	3.24098
k79_19345	260	3.41379	3.41379	0.94033
k79_7303	685	6.97043	6.97043	13.6991
k79_55824	781	7.58556	7.58556	14.133
k79_79881	480	3.30952	3.30952	0.871074
k79_7304	364	3.88182	3.88182	1.11839
k79_7305	270	2.21429	2.21429	0.329714
k79_19346	659	4.67573	4.67573	4.44134
k79_43796	1231	9.90432	9.90432	10.6502
k79_55825	445	3.6711	3.6711	1.24146
k79_79882	430	3.65035	3.65035	1.42117
k79_55826	256	4.76786	4.76786	0.287967
k79_55827	267	5.68293	5.68293	8.92323
k79_43797	571	4.23419	4.23419	1.03892
k79_19347	669	6.03619	6.03619	3.02733
k79_79883	609	3.44946	3.44946	2.01523
k79_67438	1480	4.09506	4.09506	2.43515
k79_19348	471	3.93272	3.93272	2.54147
k79_55828	640	5.02823	5.02823	6.78304
k79_67439	606	3.48701	3.48701	1.19181
k79_19349	259	10.287	10.287	5.78535
k79_91748	1928	8.11323	8.11323	9.7471
k79_79884	787	7.479	7.479	11.4338
k79_67440	282	3.69565	3.69565	2.00889
k79_79885	244	3.15	3.15	0.229798
k79_31236	3914	6.97878	6.97878	12.4088
k79_91749	438	3.04762	3.04762	1.70421
k79_7307	1639	5.73846	5.73846	8.00455
k79_55829	774	5.5873	5.5873	1.93752
k79_31237	256	3.0625	3.0625	1.08615
k79_79886	414	4.95926	4.95926	2.55223
k79_55830	246	2.94118	2.94118	3.9569
k79_43798	1515	11.1721	11.1721	12.3981
k79_7308	381	4.21097	4.21097	5.38751
k79_67441	687	3.66298	3.66298	4.65188
k79_31238	250	2.76415	2.76415	0.239083
k79_55831	268	6.1129	6.1129	3.07658
k79_55832	270	5.65079	5.65079	7.58908
k79_31239	455	3.11576	3.11576	1.41236
k79_79887	623	4.68476	4.68476	3.53011
k79_43799	582	4.93151	4.93151	4.52161
k79_91750	937	5.35435	5.35435	7.33767
k79_43800	271	13.874	13.874	40.5236
k79_91751	257	3.00885	3.00885	1.74099
k79_79888	411	5.32584	5.32584	3.16786
k79_55833	650	4.63834	4.63834	2.84914
k79_91752	270	4.31746	4.31746	3.29041
k79_79889	279	4.4963	4.4963	0.789164
k79_55834	280	3.27206	3.27206	0.792103
k79_91753	237	2.34409	2.34409	0.510752
k79_79890	237	6.35484	6.35484	0.514025
k79_55835	245	4.08911	4.08911	0.621981
k79_43801	657	4.30604	4.30604	5.16593
k79_79891	262	3.13559	3.13559	0.733595
k79_43802	279	2.55556	2.55556	0.56219
k79_19350	2434	7.01703	7.01703	9.23913
