contigName	contigLen	totalAvgDepth	ERR011347_ERR011347.sorted.bam	ERR011347_ERR011347.sorted.bam-var
k79_19618	248	3.98	3.98	1.23192
k79_31061	683	8.93084	8.93084	15.9859
k79_91861	997	5.14252	5.14252	6.98087
k79_56041	290	4.05634	4.05634	0.691838
k79_68016	317	6.02959	6.02959	0.993166
k79_91862	315	5.74252	5.74252	2.77065
k79_43935	434	11.3776	11.3776	18.0183
k79_56042	287	2.52518	2.52518	0.280158
k79_68017	282	9.74627	9.74627	59.7548
k79_7248	1043	8.41453	8.41453	18.3057
k79_43936	282	1.95522	1.95522	0.464145
k79_56043	301	6.75163	6.75163	9.05633
k79_68018	284	5.44853	5.44853	1.12326
k79_91863	384	4.27542	4.27542	0.906797
k79_7249	301	2.15686	2.15686	0.356811
k79_43937	262	4.35088	4.35088	0.689956
k79_91864	249	14.1782	14.1782	5.04792
k79_31062	874	8.18871	8.18871	52.3878
k79_7250	289	7.51773	7.51773	23.0229
k79_56044	405	41.5136	41.5136	349.767
k79_43938	305	5.3949	5.3949	2.74049
k79_56045	297	7.18121	7.18121	1.05478
k79_68019	635	6.85421	6.85421	8.00545
k79_31063	413	6.44151	6.44151	4.48993
k79_7251	392	4.44672	4.44672	3.063
k79_43939	371	9.02691	9.02691	16.1254
k79_56046	247	5.26263	5.26263	1.97114
k79_68020	265	5.88034	5.88034	2.15797
k79_7252	390	5.07851	5.07851	2.96892
k79_91865	855	6.37624	6.37624	7.88092
k79_31064	501	4.83569	4.83569	3.25701
k79_56047	471	5.34675	5.34675	1.28312
k79_19619	1820	8.48206	8.48206	11.8787
k79_43940	539	3.00767	3.00767	1.69994
k79_68021	432	5.75704	5.75704	7.0185
k79_91866	338	12.9474	12.9474	12.6533
k79_31065	273	4.264	4.264	0.970064
k79_7253	425	5.58123	5.58123	12.9979
k79_43941	287	7.15827	7.15827	1.32259
k79_19620	306	8.82278	8.82278	16.72
k79_56048	392	4.29508	4.29508	1.27882
k79_68022	405	8.14786	8.14786	6.80618
k79_31066	289	5.94326	5.94326	2.56819
k79_68023	276	6.23438	6.23438	5.0155
k79_43942	380	6.80172	6.80172	4.14234
k79_19621	516	3.71196	3.71196	2.66885
k79_43943	270	2.14754	2.14754	0.473919
k79_31067	481	16.8138	16.8138	58.7242
k79_68024	288	3.4	3.4	2.70216
k79_80036	285	4.26277	4.26277	1.19515
k79_56049	607	6.24837	6.24837	7.47967
k79_7254	916	4.64714	4.64714	2.68237
k79_19622	372	3.46875	3.46875	1.17391
k79_56050	247	28.2222	28.2222	144.42
k79_68025	403	6.80784	6.80784	4.98261
k79_80037	330	4.14286	4.14286	1.47119
k79_19623	254	2.90566	2.90566	1.64816
k79_56051	283	6.03704	6.03704	9.18518
k79_80038	268	4.65	4.65	0.330252
k79_91867	1359	6.00165	6.00165	7.28595
k79_19624	317	4.56805	4.56805	1.62778
k79_7255	491	4.10496	4.10496	2.33983
k79_56052	298	3.30667	3.30667	0.64358
k79_68026	486	9.52071	9.52071	12.3809
k79_80039	319	2.83041	2.83041	0.482836
k79_56053	343	10.3795	10.3795	25.6593
k79_80040	269	8.23141	8.23141	2.52934
k79_7256	448	4.43	4.43	3.33622
k79_19625	470	8.13043	8.13043	6.59351
k79_31068	1157	7.00297	7.00297	17.614
k79_56054	242	2.2234	2.2234	0.433425
k79_91868	666	5.45946	5.45946	2.34168
k79_68027	488	5.94706	5.94706	6.56356
k79_80041	323	4.48571	4.48571	0.722495
k79_7257	396	6.35887	6.35887	5.68851
k79_91869	261	6.0177	6.0177	1.74968
k79_68028	424	5.85507	5.85507	11.9207
k79_31069	623	3.84632	3.84632	1.69152
k79_7258	356	2.44712	2.44712	1.25323
k79_91870	384	3.47458	3.47458	1.12701
k79_31070	252	5.13462	5.13462	0.836072
k79_7259	296	3.0473	3.0473	1.29707
k79_80042	715	7.83245	7.83245	13.1821
k79_56055	879	8.87688	8.87688	10.467
k79_31071	272	3.83065	3.83065	1.19873
k79_7260	255	2.45794	2.45794	0.835479
k79_68029	515	6.31335	6.31335	11.642
k79_91871	529	8.62205	8.62205	8.5094
k79_80043	364	6.44907	6.44907	4.20205
k79_56056	284	4.36765	4.36765	2.41198
k79_68030	390	4.92149	4.92149	2.12244
k79_56057	277	4.05426	4.05426	0.442345
k79_31072	508	4.28333	4.28333	2.65487
k79_7261	556	4.52696	4.52696	2.90346
k79_91872	530	6.50524	6.50524	5.52098
k79_56058	296	4.11486	4.11486	2.1976
k79_31073	262	4.59649	4.59649	3.18087
k79_7262	260	4.22321	4.22321	1.3281
k79_68031	494	4.5578	4.5578	2.55463
k79_91873	298	6.05333	6.05333	2.19848
k79_31074	318	6.14706	6.14706	1.72381
k79_7263	259	2.37838	2.37838	0.782801
k79_56059	485	9.5816	9.5816	20.1667
k79_91874	336	2.8883	2.8883	1.14788
k79_31075	301	3.45098	3.45098	0.893963
k79_56060	276	3.97656	3.97656	0.96795
k79_7264	509	10.7258	10.7258	33.7051
k79_91875	331	3.5847	3.5847	4.61779
k79_7265	311	5.60123	5.60123	2.5005
k79_19626	2627	11.0048	11.0048	45.0118
k79_56061	487	3.33628	3.33628	1.65581
k79_19627	247	9.72727	9.72727	7.97588
k79_56062	271	5.10569	5.10569	0.947754
k79_7266	392	3.2377	3.2377	1.63051
k79_91876	741	8.45194	8.45194	6.84607
k79_56063	291	4.76224	4.76224	1.94307
k79_56064	309	7.09938	7.09938	6.91506
k79_80044	2253	9.14109	9.14109	16.1223
k79_91877	591	7.78555	7.78555	13.8159
k79_56065	300	3.73684	3.73684	1.14883
k79_56066	321	8.86705	8.86705	14.9532
k79_7267	996	7.98231	7.98231	10.3551
k79_56067	324	7	7	2.04571
k79_80045	826	10.1254	10.1254	27.5663
k79_19628	1444	15.4992	15.4992	51.4564
k79_7268	462	4.87261	4.87261	2.39906
k79_56068	342	4.25258	4.25258	1.52654
k79_19629	311	3.47853	3.47853	0.732561
k79_56069	256	6.73148	6.73148	1.6562
k79_19630	278	3.71538	3.71538	0.732319
k79_7269	677	9.02836	9.02836	30.6564
k79_19631	313	3.22424	3.22424	0.34575
k79_91878	1643	8.08227	8.08227	7.30046
k79_19632	317	5.26035	5.26035	1.57467
k79_7270	480	5.70783	5.70783	8.16514
k79_80046	1249	8.96367	8.96367	21.9877
k79_56070	993	5.94911	5.94911	3.09338
k79_19633	547	6.84712	6.84712	8.46149
k79_80047	357	4.25837	4.25837	6.50984
k79_56071	238	2.06667	2.06667	0.377528
k79_56072	291	3.87413	3.87413	0.913622
k79_19634	379	7.04329	7.04329	6.40681
k79_80048	507	2.96657	2.96657	1.12178
k79_56073	281	10.1203	10.1203	16.7582
k79_19635	286	4.08696	4.08696	0.926689
k79_56074	301	3.4183	3.4183	1.13966
k79_80049	367	4.19635	4.19635	3.62642
k79_19636	307	12.2642	12.2642	8.53738
k79_56075	249	9.0099	9.0099	1.6699
k79_19637	429	5.60142	5.60142	3.40486
k79_80050	607	4.61656	4.61656	6.82208
k79_7271	1755	6.42253	6.42253	6.52181
k79_43944	554	4.68719	4.68719	5.11919
k79_56076	655	3.74951	3.74951	1.79681
k79_19638	450	27.2086	27.2086	376.604
k79_43945	240	3.86957	3.86957	0.686096
k79_7272	330	5.64835	5.64835	3.79831
k79_56077	313	8.71515	8.71515	17.1562
k79_43946	339	4.7644	4.7644	0.833675
k79_7273	339	7.80105	7.80105	7.10758
k79_43947	297	3.58389	3.58389	1.46082
k79_7274	312	3.65244	3.65244	1.56558
k79_80051	1105	11.2414	11.2414	36.1311
k79_7275	282	6.5597	6.5597	8.63926
k79_56078	639	6.59063	6.59063	5.62189
k79_80052	359	4.96682	4.96682	6.10842
k79_7276	389	3.81328	3.81328	1.99416
k79_80053	257	9.55963	9.55963	6.1191
k79_43948	839	5.00434	5.00434	2.47099
k79_56079	649	9.7006	9.7006	23.6342
k79_7277	459	5.52412	5.52412	1.52764
k79_7278	317	5.0355	5.0355	0.998731
k79_80054	682	35.6199	35.6199	941.594
k79_43949	663	6.51456	6.51456	13.297
k79_7279	313	13.3515	13.3515	15.2415
k79_80055	284	4.84559	4.84559	4.67968
k79_19639	2317	12.3568	12.3568	37.3522
k79_43950	430	7.5461	7.5461	5.18826
k79_80056	387	9.93724	9.93724	4.1179
k79_56080	1075	10.3657	10.3657	11.5562
k79_7280	575	7.58314	7.58314	10.6474
k79_80057	252	2.50962	2.50962	0.330004
k79_19640	429	5.23132	5.23132	1.48559
k79_43951	430	4.74113	4.74113	1.03952
k79_80058	244	4.36458	4.36458	0.381469
k79_7281	306	4.62658	4.62658	2.3756
k79_80059	404	2.75391	2.75391	0.601945
k79_43952	484	5.87798	5.87798	4.24476
k79_31076	1274	7.4254	7.4254	11.61
k79_80060	250	4.90196	4.90196	0.643759
k79_68032	1898	15.1029	15.1029	164.026
k79_43953	285	3.27737	3.27737	1.05485
k79_56081	1011	6.76362	6.76362	15.074
k79_7282	940	8.16667	8.16667	11.7547
k79_31077	469	14.5078	14.5078	9.63198
k79_80061	505	6.77871	6.77871	10.4818
k79_68033	440	4.13356	4.13356	2.69344
k79_43954	518	4.44865	4.44865	6.42689
k79_56082	572	4.68868	4.68868	2.38985
k79_19641	1310	21.8787	21.8787	77.7018
k79_68034	379	3.45887	3.45887	1.11895
k79_56083	239	2.86813	2.86813	0.893528
k79_80062	477	8.22492	8.22492	2.5895
k79_19642	263	8.53043	8.53043	4.68986
k79_7283	610	3.96537	3.96537	1.17884
k79_31078	590	6.06109	6.06109	3.66746
k79_68035	241	6.17204	6.17204	2.31791
k79_80063	322	4.51724	4.51724	2.38988
k79_7284	311	2.98773	2.98773	0.22207
k79_56084	405	4.76654	4.76654	4.48434
k79_31079	282	74.5224	74.5224	159.53
k79_43955	714	11.0707	11.0707	33.9526
k79_68036	382	6.03419	6.03419	5.28639
k79_56085	255	6.04673	6.04673	4.0827
k79_31080	274	10.4524	10.4524	17.0177
k79_80064	482	3.77844	3.77844	4.22102
k79_68037	281	4.64662	4.64662	0.305993
k79_56086	289	11.695	11.695	13.1706
k79_31081	294	4.68493	4.68493	1.50005
k79_7285	558	13.7805	13.7805	34.3136
k79_43956	570	5.38389	5.38389	7.39623
k79_91879	249	25.9505	25.9505	34.9275
k79_7286	323	6.70857	6.70857	13.9318
k79_19643	1101	13.5414	13.5414	28.7885
k79_56087	489	12.5161	12.5161	49.2622
k79_43957	376	6.30263	6.30263	8.60845
k79_68038	675	7.07211	7.07211	9.4739
k79_19644	271	6.52033	6.52033	0.776222
k79_43958	284	10.4338	10.4338	2.55855
k79_56088	355	2.78261	2.78261	0.598143
k79_19645	239	6.84615	6.84615	2.04273
k79_31082	839	9.53256	9.53256	27.5565
k79_68039	373	5.62667	5.62667	8.85107
k79_56089	246	4.73469	4.73469	0.794866
k79_43959	382	4.11966	4.11966	1.45343
k79_31083	243	6.68421	6.68421	2.81411
k79_7287	658	7.08627	7.08627	21.7882
k79_19646	328	4.63333	4.63333	5.25029
k79_56090	263	10.8348	10.8348	3.03387
k79_43960	291	10.5874	10.5874	6.45533
k79_19647	317	8.8284	8.8284	24.9883
k79_91880	1025	7.42303	7.42303	13.9225
k79_68040	613	5.7914	5.7914	8.81201
k79_19648	263	2.34783	2.34783	1.42181
k79_68041	273	5.216	5.216	0.638452
k79_19649	238	1.7	1.7	0.234831
k79_43961	588	5.45909	5.45909	9.89812
k79_31084	866	4.22563	4.22563	3.07036
k79_68042	279	4.55725	4.55725	1.21785
k79_91881	513	5.31507	5.31507	3.07903
k79_19650	279	6.35115	6.35115	20.7373
k79_43962	284	2.42647	2.42647	0.601961
k79_56091	937	10.981	10.981	13.2928
k79_31085	295	3.59184	3.59184	3.64048
k79_19651	289	4.75177	4.75177	1.20223
k79_56092	364	5.29167	5.29167	1.66802
k79_91882	564	12.7764	12.7764	118.723
k79_68043	698	3.54727	3.54727	6.5433
k79_31086	453	4.1082	4.1082	10.9126
k79_80065	2559	9.96226	9.96226	31.2184
k79_56093	317	3.49112	3.49112	0.989504
k79_19652	462	5.61783	5.61783	1.31674
k79_7288	1613	8.98225	8.98225	13.1705
k79_31087	280	9.46212	9.46212	6.11306
k79_56094	342	3.64433	3.64433	1.54642
k79_68044	409	8.45977	8.45977	13.1801
k79_31088	387	6.95397	6.95397	0.724763
k79_56095	535	11.0594	11.0594	45.5328
k79_68045	596	4.16964	4.16964	3.24184
k79_91883	991	11.9526	11.9526	17.2234
k79_80066	980	8.20192	8.20192	5.15532
k79_56096	257	5.55963	5.55963	1.8228
k79_31089	584	12.5161	12.5161	62.0939
k79_19653	1156	8.54663	8.54663	13.4356
k79_68046	348	5.055	5.055	0.826103
k79_31090	281	3.75188	3.75188	0.400091
k79_68047	325	23.2712	23.2712	302.335
k79_31091	290	3.3169	3.3169	4.16128
k79_19654	448	3.91667	3.91667	1.48133
k79_91884	723	8.01913	8.01913	5.92471
k79_7289	1526	6.07692	6.07692	9.93449
k79_68048	291	9.48252	9.48252	3.67399
k79_56097	763	10.1886	10.1886	28.6615
k79_91885	402	4.75591	4.75591	1.46587
k79_7290	366	5.6055	5.6055	10.028
k79_31092	499	7.90598	7.90598	18.034
k79_19655	530	13.8874	13.8874	29.7274
k79_91886	275	3.88189	3.88189	1.42245
k79_7291	301	4.29412	4.29412	1.34056
k79_31093	258	3.92727	3.92727	0.56347
k79_19656	263	4.33043	4.33043	2.83722
k79_80067	1347	17.8157	17.8157	102.63
k79_91887	245	3.95876	3.95876	0.769116
k79_19657	241	4.56989	4.56989	0.595606
k79_56098	846	6.91404	6.91404	9.85486
k79_91888	328	8.61111	8.61111	17.8032
k79_80068	330	5.37912	5.37912	5.93835
k79_31094	568	8.85952	8.85952	14.5602
k79_56099	288	4.12143	4.12143	5.96356
k79_7292	638	4	4	1.3865
k79_7293	262	6.97368	6.97368	6.62762
k79_56100	311	3.28834	3.28834	1.86079
k79_91889	560	6.40534	6.40534	7.42896
k79_80069	594	7.01794	7.01794	14.2379
k79_7294	292	11.7569	11.7569	33.0384
k79_56101	338	3.01579	3.01579	1.05266
k79_19658	1052	9.39159	9.39159	15.1377
k79_80070	543	5.4481	5.4481	1.27839
k79_19659	290	8.52817	8.52817	4.15168
k79_56102	495	4.85879	4.85879	4.17365
k79_56103	259	4.63063	4.63063	1.03505
k79_19660	396	3.47984	3.47984	2.42874
k79_80071	721	7.62827	7.62827	8.95074
k79_19661	393	2.64898	2.64898	0.654968
k79_80072	303	5.9871	5.9871	6.92191
k79_80073	264	3.21552	3.21552	0.883582
k79_19662	414	6.34211	6.34211	5.30516
k79_56104	882	15.3229	15.3229	88.8219
k79_56105	278	3.96154	3.96154	0.579905
k79_19663	450	6.06623	6.06623	7.2182
k79_56106	273	3.424	3.424	0.891355
k79_56107	290	6.80986	6.80986	3.06288
k79_19664	722	10.108	10.108	9.57295
k79_56108	423	9.47636	9.47636	23.5715
k79_56109	237	16.3596	16.3596	71.8011
k79_19665	341	3.70466	3.70466	1.21961
k79_56110	492	5.47093	5.47093	2.48312
k79_19666	696	7.56752	7.56752	2.54935
k79_56111	435	3.81185	3.81185	2.09734
k79_19667	261	5.26549	5.26549	2.42889
k79_80074	2327	9.63515	9.63515	20.7286
k79_56112	264	5.50862	5.50862	0.878187
k79_7295	3725	19.7079	19.7079	90.8343
k79_43963	537	9.80206	9.80206	86.9015
k79_19668	290	2.52817	2.52817	0.917641
k79_7296	263	3.17391	3.17391	1.35545
k79_80075	372	4.90179	4.90179	7.0217
k79_56113	484	6.4256	6.4256	8.35266
k79_19669	369	2.88688	2.88688	0.464418
k79_7297	357	4.84689	4.84689	3.13029
k79_43964	448	4.07	4.07	0.787724
k79_19670	288	6.34286	6.34286	7.06145
k79_80076	671	7.71511	7.71511	6.1773
k79_91890	3547	18.7258	18.7258	62.6185
k79_80077	312	7.31098	7.31098	2.69412
k79_7298	682	3.89513	3.89513	1.32107
k79_56114	808	3.56667	3.56667	1.93637
k79_80078	284	4.02941	4.02941	1.19913
k79_91891	380	11.2112	11.2112	4.26256
k79_7299	369	7.60633	7.60633	2.8216
k79_43965	978	6.58193	6.58193	5.63563
k79_80079	244	4.83333	4.83333	1.08772
k79_91892	388	11.3833	11.3833	24.1286
k79_80080	283	4.04444	4.04444	0.759205
k79_43966	282	5.44776	5.44776	7.37695
k79_7300	509	4.96953	4.96953	6.20185
k79_80081	275	4.83465	4.83465	0.932759
k79_68049	332	4.69022	4.69022	1.64668
k79_43967	298	5.95333	5.95333	11.5213
k79_91893	510	24.7983	24.7983	435.263
k79_7301	284	4.36029	4.36029	0.721078
k79_68050	385	9.81013	9.81013	64.8749
k79_43968	377	4.65065	4.65065	1.27216
k79_31095	458	5.64194	5.64194	1.52509
k79_56115	1311	4.93895	4.93895	5.319
k79_7302	420	7.06985	7.06985	5.15746
k79_68051	305	20.0637	20.0637	28.9446
k79_19671	342	2.1134	2.1134	0.453394
k79_68052	270	7.11475	7.11475	2.33383
k79_7303	371	8.39462	8.39462	8.33906
k79_56116	390	3.91736	3.91736	0.814717
k79_91894	786	4.96865	4.96865	3.64423
k79_31096	506	8.01397	8.01397	19.9802
k79_56117	295	2.7415	2.7415	0.371076
k79_91895	279	5.99237	5.99237	5.62302
k79_68053	401	5.70751	5.70751	12.7475
k79_80082	1245	7.5588	7.5588	8.08803
k79_56118	286	3.17391	3.17391	0.626467
k79_7304	533	7.09091	7.09091	9.10367
k79_91896	397	4.48594	4.48594	2.00887
k79_43969	1047	6.35373	6.35373	6.93266
k79_68054	349	2.95522	2.95522	0.612986
k79_7305	308	8.85	8.85	37.8138
k79_56119	397	8.96386	8.96386	13.9382
k79_91897	372	3.9375	3.9375	3.85258
k79_56120	246	4.03061	4.03061	1.30833
k79_68055	436	7.38194	7.38194	35.8327
k79_91898	264	5.22414	5.22414	3.75802
k79_7306	375	6.51542	6.51542	4.52521
k79_91899	237	2.52809	2.52809	0.479315
k79_7307	273	3.168	3.168	0.640904
k79_68056	315	3.16168	3.16168	1.35322
k79_80083	1043	5.04693	5.04693	17.6353
k79_56121	517	7.0271	7.0271	8.76557
k79_91900	250	2.93137	2.93137	0.401184
k79_7308	268	11.1333	11.1333	5.00728
k79_19672	252	6.18269	6.18269	2.03426
k79_31097	1530	11.1274	11.1274	41.6334
k79_43970	1010	6.80858	6.80858	12.0875
k79_56122	272	6.22581	6.22581	0.826646
k79_68057	403	4.1098	4.1098	1.28711
k79_91901	375	3.00441	3.00441	1.1814
k79_31098	249	4.43564	4.43564	0.488316
k79_19673	294	7.54795	7.54795	6.0425
k79_68058	246	6.52041	6.52041	0.78824
k79_7309	553	14.5037	14.5037	25.0971
k79_91902	366	3.34404	3.34404	1.21289
k79_31099	411	4.79468	4.79468	1.83554
k79_68059	379	8.59307	8.59307	21.6772
k79_19674	413	6.38868	6.38868	7.18551
k79_91903	271	3.04065	3.04065	0.416367
k79_31100	254	2.79245	2.79245	0.927943
k79_68060	306	2.11392	2.11392	0.471015
k79_91904	260	3.41071	3.41071	0.550514
k79_7310	601	4.5585	4.5585	3.19402
k79_19675	490	33.1462	33.1462	297.415
k79_91905	259	8.54955	8.54955	2.55889
k79_7311	284	3.80147	3.80147	0.426961
k79_80084	478	4.44848	4.44848	1.51254
k79_91906	317	4.28994	4.28994	1.39758
k79_7312	238	4.94444	4.94444	1.64857
k79_19676	351	6.62562	6.62562	1.31459
k79_43971	1440	8.72601	8.72601	6.93961
k79_19677	313	5.34545	5.34545	1.92261
k79_80085	382	8.2094	8.2094	11.9259
k79_91907	392	3.5082	3.5082	1.51845
k79_7313	415	2.69663	2.69663	1.84371
k79_43972	428	6.00714	6.00714	2.79566
k79_56123	1793	8.73799	8.73799	18.5026
k79_19678	286	7.21014	7.21014	8.1964
k79_7314	274	6.11111	6.11111	1.41156
k79_91908	316	4.95833	4.95833	0.626997
k79_80086	464	9.5981	9.5981	8.55225
k79_43973	398	3.452	3.452	1.81495
k79_68061	1434	8.6703	8.6703	33.7885
k79_91909	412	6.18182	6.18182	9.47254
k79_43974	258	5.97273	5.97273	1.43962
k79_7315	544	4.42424	4.42424	6.81703
k79_91910	344	4.31122	4.31122	0.30777
k79_56124	877	10.284	10.284	10.6953
k79_7316	443	4.4	4.4	3.23402
k79_91911	388	5.96667	5.96667	5.37127
k79_68062	770	5.71865	5.71865	4.42473
k79_7317	325	3.81921	3.81921	0.558038
k79_91912	248	8.26	8.26	3.56808
k79_31101	2443	7.4427	7.4427	11.3113
k79_43975	837	8.49347	8.49347	12.9799
k79_68063	365	6.80184	6.80184	1.82629
k79_7318	451	3.75248	3.75248	3.43853
k79_31102	456	5.86364	5.86364	2.73705
k79_43976	363	6.34419	6.34419	3.48846
k79_68064	246	4.46939	4.46939	0.808331
k79_56125	972	10.2075	10.2075	11.0006
k79_7319	289	3.92908	3.92908	1.60922
k79_43977	254	12.1321	12.1321	3.63953
k79_31103	289	5.12766	5.12766	6.08359
k79_68065	348	8.41	8.41	3.99186
k79_7320	275	3.0315	3.0315	1.22122
k79_91913	854	5.47592	5.47592	3.96322
k79_43978	373	4.11111	4.11111	2.67956
k79_80087	1904	25.9379	25.9379	173.777
k79_68066	325	2.9774	2.9774	1.03358
k79_31104	404	8.3125	8.3125	8.55294
k79_7321	306	7.93038	7.93038	5.28811
k79_7322	266	4.57627	4.57627	1.81892
k79_43979	430	3.62057	3.62057	1.06192
k79_68067	391	5.81482	5.81482	12.3912
k79_31105	443	5.01695	5.01695	4.92148
k79_7323	319	7.21053	7.21053	4.09659
k79_31106	350	4.32673	4.32673	0.638981
k79_7324	326	3.38202	3.38202	1.29956
k79_43980	553	4.22469	4.22469	4.338
k79_31107	288	5.34286	5.34286	4.34203
k79_43981	318	6.87647	6.87647	2.72429
k79_31108	303	4.52258	4.52258	2.43293
k79_91914	1432	5.71495	5.71495	4.41752
k79_7325	552	8.33663	8.33663	5.4596
k79_43982	274	3.94444	3.94444	2.05289
k79_56126	1914	13.2435	13.2435	44.2369
k79_31109	426	6.06475	6.06475	2.53009
k79_7326	372	3.16518	3.16518	1.19681
k79_68068	1319	7.26986	7.26986	11.8759
k79_56127	296	13.4459	13.4459	4.58889
k79_7327	311	2.0184	2.0184	0.474967
k79_43983	633	6.50722	6.50722	8.88683
k79_7328	281	7.01504	7.01504	8.74219
k79_43984	265	2.08547	2.08547	0.285735
k79_80088	2248	11.9457	11.9457	59.6779
k79_31110	873	14.1407	14.1407	51.9386
k79_91915	1245	7.0392	7.0392	8.76214
k79_56128	810	8.45317	8.45317	12.932
k79_80089	308	4.1625	4.1625	1.93569
k79_31111	240	3.76087	3.76087	0.601529
k79_43985	437	2.46021	2.46021	0.770114
k79_91916	271	4.29268	4.29268	3.78248
k79_56129	260	8.38393	8.38393	0.887307
k79_80090	259	2.44144	2.44144	0.266994
k79_68069	1180	7.83721	7.83721	9.10829
k79_56130	256	6.21296	6.21296	0.711232
k79_91917	330	4.31868	4.31868	1.66584
k79_31112	453	4.45574	4.45574	4.65674
k79_43986	382	5.64103	5.64103	1.862
k79_80091	415	4.97753	4.97753	1.38295
k79_68070	321	7.01734	7.01734	9.48225
k79_31113	342	4.31443	4.31443	1.28404
k79_56131	409	6.73563	6.73563	12.4952
k79_43987	275	5.89764	5.89764	5.37833
k79_80092	326	10.1573	10.1573	6.28019
k79_68071	371	7.59193	7.59193	10.8913
k79_43988	247	4.71717	4.71717	1.24572
k79_31114	284	6.75735	6.75735	2.17032
k79_80093	273	3.184	3.184	1.24813
k79_56132	407	6.91506	6.91506	4.19431
k79_43989	246	11.2041	11.2041	74.8651
k79_68072	355	2.88406	2.88406	0.656395
k79_31115	311	6.09202	6.09202	13.8248
k79_91918	869	10.2843	10.2843	17.4454
k79_56133	367	5.00457	5.00457	1.30732
k79_68073	239	5.74725	5.74725	1.21319
k79_68074	285	3.64234	3.64234	1.37849
k79_56134	364	19.6898	19.6898	64.1219
k79_7329	2083	9.34729	9.34729	23.1896
k79_31116	509	4.04986	4.04986	1.49195
k79_7330	255	12.9252	12.9252	5.82455
k79_80094	1102	10.8008	10.8008	18.9804
k79_7331	318	5.88824	5.88824	2.65608
k79_56135	586	5.60046	5.60046	6.99105
k79_31117	464	5.84177	5.84177	3.59393
k79_91919	1073	9.23027	9.23027	17.9264
k79_43990	1359	7.17424	7.17424	6.75891
k79_56136	264	4.85345	4.85345	1.03051
k79_31118	317	4.51479	4.51479	2.35841
k79_7332	442	28.1156	28.1156	61.6521
k79_91920	356	4.37019	4.37019	2.53379
k79_68075	1056	11.2048	11.2048	42.9282
k79_31119	254	3.33962	3.33962	1.08356
k79_56137	331	5.87432	5.87432	12.7369
k79_43991	351	8.62069	8.62069	10.7119
k79_68076	258	2.18182	2.18182	0.535447
k79_80095	837	12.5065	12.5065	17.0933
k79_31120	298	3.60667	3.60667	1.34089
k79_19679	398	7.396	7.396	14.465
k79_68077	262	6.54386	6.54386	8.86973
k79_31121	336	3.54787	3.54787	0.591279
k79_43992	519	5.02965	5.02965	1.56398
k79_68078	354	47.2427	47.2427	578.487
k79_80096	502	3.37571	3.37571	2.03692
k79_43993	276	5.65625	5.65625	0.88878
k79_19680	468	5.93437	5.93437	2.64459
k79_31122	346	5.65152	5.65152	2.10637
k79_80097	274	3.6746	3.6746	0.573269
k79_56138	902	3.42573	3.42573	2.67244
k79_31123	327	5.26257	5.26257	0.936288
k79_80098	277	17.3178	17.3178	1.85913
k79_43994	581	6.21016	6.21016	2.82841
k79_80099	312	8.64634	8.64634	7.57968
k79_31124	394	14.1545	14.1545	22.4903
k79_68079	804	5.03963	5.03963	1.75415
k79_56139	554	5.4335	5.4335	3.01162
k79_43995	237	7.16854	7.16854	0.77809
k79_68080	312	12.8232	12.8232	10.7722
k79_91921	1835	30.3847	30.3847	345.477
k79_31125	379	4.81818	4.81818	1.5668
k79_7333	1917	8.62691	8.62691	12.2192
k79_43996	372	3.83929	3.83929	4.28795
k79_56140	505	5.51821	5.51821	4.44701
k79_7334	241	15.0215	15.0215	9.26041
k79_91922	407	10.1274	10.1274	10.4062
k79_80100	741	17.0658	17.0658	32.8994
k79_56141	286	3.92029	3.92029	0.906008
k79_68081	607	14.3159	14.3159	48.627
k79_91923	284	7.02941	7.02941	7.49542
k79_7335	272	3.3871	3.3871	0.873328
k79_19681	1668	10.0763	10.0763	25.3003
k79_31126	749	6.00499	6.00499	4.42497
k79_91924	279	4.25954	4.25954	3.07058
k79_68082	321	6.54913	6.54913	6.35368
k79_80101	472	5.3858	5.3858	2.57206
k79_56142	390	6.92149	6.92149	8.32161
k79_43997	572	9.66745	9.66745	23.7024
k79_19682	244	7.71875	7.71875	1.06743
k79_91925	280	2.51515	2.51515	0.969234
k79_43998	259	8.97297	8.97297	5.95381
k79_80102	346	3.21212	3.21212	2.13752
k79_19683	292	5.90972	5.90972	3.56522
k79_56143	385	4.69198	4.69198	3.0276
k79_43999	247	7.17172	7.17172	8.4498
k79_68083	577	3.18648	3.18648	0.619349
k79_91926	398	5.58	5.58	4.64619
k79_80103	334	6.20968	6.20968	4.97742
k79_19684	423	4.04727	4.04727	1.54885
k79_68084	289	2.88652	2.88652	0.82989
k79_44000	439	4.9622	4.9622	1.25719
k79_91927	367	1.57078	1.57078	0.255289
k79_56144	642	10.1397	10.1397	12.9764
k79_68085	273	3.112	3.112	2.61639
k79_19685	333	5.04324	5.04324	3.55247
k79_44001	335	14.3048	14.3048	19.2454
k79_68086	259	5.18919	5.18919	0.827519
k79_19686	262	2.31579	2.31579	0.359572
k79_91928	428	4.075	4.075	4.25601
k79_44002	251	3.57282	3.57282	0.325528
k79_80104	803	10.8885	10.8885	7.80867
k79_56145	467	12.5172	12.5172	14.9738
k79_91929	248	4	4	1.09091
k79_19687	281	4.67669	4.67669	0.978012
k79_44003	253	5.81905	5.81905	1.6304
k79_68087	385	4.67511	4.67511	5.40671
