Contig	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz Mean	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz RPKM	ERR011349_assembly.fa/ERR011349_corrected_1.fastq.gz Covered Fraction
k79_11216	6.1634617	21.571648	1
k79_15636	3.6055045	13.462404	1
k79_20342	2.7012987	12.288873	1
k79_11217	3.2837837	10.71202	1
k79_15637	12.008849	30.46943	1
k79_20343	10.2591095	25.720991	1
k79_2011	5.506608	18.143042	1
k79_2012	13.631579	38.628857	1
k79_11218	5.3682632	17.49556	1
k79_24826	47.216255	155.7823	1
k79_11219	3.6089745	11.394649	1
k79_2013	5.049261	16.932882	1
k79_2014	3.1761363	10.69559	1
k79_11220	5.3320613	17.530533	1
k79_24827	8.851851	27.301273	1
k79_2015	4.54902	12.848047	1
k79_2016	5.7622952	16.481544	1
k79_11221	6.471503	18.152657	1
k79_24828	6.0488887	21.252647	1
k79_2017	7.3665767	23.901579	1
k79_24829	7.56682	22.697847	1
k79_24830	6.330645	17.270199	1
k79_2018	15.262712	44.845818	1
k79_2019	5.6902657	14.204628	1
k79_24831	6.3333335	17.732035	1
k79_20344	6.0932403	21.077148	1
k79_2020	5.1509433	21.403118	1
k79_11222	10.076866	31.981047	1
k79_2021	8.444445	19.852169	1
k79_24832	7.4005237	22.002932	1
k79_11223	6.0826445	15.623342	1
k79_2022	8.77551	22.093542	1
k79_20345	8.2483	26.924809	1
k79_20346	4.352941	13.836359	1
k79_6572	38.81205	125.32857	1
k79_11224	5.7447915	16.021048	1
k79_2023	15.631206	46.121197	1
k79_20347	6.334694	19.546047	1
k79_24833	8.149363	25.653677	1
k79_11225	2.8046358	8.816088	1
k79_2024	6.354839	18.772951	1
k79_11226	2.7354498	10.285436	1
k79_2025	7.834746	25.808754	1
k79_6573	5.077027	16.230516	1
k79_15638	49.489468	161.7229	1
k79_2026	6.608392	17.000305	1
k79_20348	7.275244	22.16715	1
k79_11227	3.0474138	11.73555	1
k79_6574	3.9448528	13.5740595	1
k79_11228	8.772414	21.10631	1
k79_20349	5.152318	14.893621	1
k79_2027	5.786802	15.790197	1
k79_15639	4.314815	13.638697	1
k79_6575	6.9346404	20.549047	1
k79_2028	4.4744897	13.676401	1
k79_20350	6.9147983	20.698896	1
k79_6576	5.6692915	12.58759	1
k79_15640	10.333333	27.301273	1
k79_11229	7.9269404	24.990158	1
k79_20351	5.006135	15.173486	1
k79_11230	4.5076923	13.342204	1
k79_15641	5.5667577	16.860556	1
k79_2029	6.219634	19.234566	1
k79_11231	5.0595236	14.868923	1
k79_15642	4.8170214	14.878578	1
k79_11232	8.970297	21.829477	1
k79_11233	4.188679	10.701559	1
k79_15643	3.4729064	12.69966	1
k79_15644	10.361445	24.432558	1
k79_11234	4.612121	13.49045	1
k79_15645	4.3093524	13.788482	0.982699
k79_11235	6.3565893	16.9607	1
k79_11236	2.9924812	11.440663	1
k79_11237	6.7923875	19.85628	1
k79_2030	9.947369	31.690226	1
k79_20352	8.673459	27.82291	1
k79_11238	5.507538	15.699709	1
k79_2031	4.6964855	13.985779	1
k79_11239	4.74269	16.293283	1
k79_15646	7.511344	23.44494	1
k79_2032	7.004926	21.87164	1
k79_11240	4.9166665	13.247579	1
k79_20353	7.362101	25.160702	1
k79_15647	6.555102	20.176563	1
k79_20354	14.257425	31.751965	1
k79_2033	10.6061945	28.482292	1
k79_6577	60.88326	195.075	1
k79_15648	3.0756302	10.184384	1
k79_11241	7.408163	20.71244	1
k79_2034	7.5108695	20.878819	1
k79_15649	3.9101124	11.462759	1
k79_6578	3.7714286	11.16451	1
k79_11242	8.358696	22.641315	1
k79_20355	14.934911	43.890743	1
k79_2035	4.1700683	12.578508	1
k79_15650	7.7900553	23.325344	1
k79_11243	7.479042	23.569822	1
k79_2036	10.220472	35.06543	1
k79_15651	5.154589	15.347895	1
k79_2037	3.2586207	12.2989855	1
k79_15652	3.0118344	10.149554	1
k79_11244	5.45	17.964586	1
k79_2038	5.2807016	16.031092	1
k79_6579	10.638392	33.33425	1
k79_2039	2.1965811	9.327883	1
k79_2040	2.9479167	10.124166	1
k79_6580	13.943686	41.960262	1
k79_11245	10.394405	31.671665	1
k79_2041	5.457576	15.565905	1
k79_6581	5.3525643	17.091972	1
k79_2042	3.377551	12.051023	1
k79_15653	52.84351	157.58205	1
k79_6582	3.4318182	12.557368	0.99159664
k79_2043	3.7407408	8.687946	1
k79_6583	6.1926603	18.270405	1
k79_2044	5.825688	16.347204	1
k79_15654	4.0467534	13.034626	1
k79_11246	10.540027	33.41317	1
k79_6584	18.462784	48.83421	1
k79_11247	2.4598215	9.322895	1
k79_2045	10.475687	31.581547	1
k79_6585	4.1991153	13.247578	1
k79_11248	8.090225	25.521482	1
k79_11249	4.6594596	13.3820305	1
k79_6586	3.216418	10.37727	1
k79_11250	4.634021	15.203906	1
k79_6587	5.5338645	16.148169	1
k79_24834	5.557778	17.433813	1
k79_15655	7.5840645	24.117922	1
k79_6588	8.008	21.735662	1
k79_15656	6.1846848	17.407032	1
k79_6589	16.495495	41.50908	1
k79_24835	5.8339696	19.214884	1
k79_2046	17.56805	57.943287	1
k79_24836	6.940594	16.868229	1
k79_15657	5.032258	16.231655	1
k79_6590	7.2661066	22.105425	1
k79_2047	3.04	10.626324	1
k79_15658	3.5666666	11.622542	1
k79_2048	17.068182	34.53276	1
k79_24837	4.5276074	14.12704	1
k79_15659	3.219697	11.481234	1
k79_2049	2.687805	9.821866	1
k79_15660	9.553125	29.674574	1
k79_15661	5.7272725	16.15029	1
k79_2050	8.122009	25.431618	1
k79_15662	2.21875	8.099333	1
k79_2051	3.510204	8.385672	1
k79_24838	63.926212	191.22318	1
k79_15663	2.8503401	10.901374	1
k79_2052	4.52809	14.588964	1
k79_24839	2.3053892	6.2852864	1
k79_15664	5.075472	12.896025	1
k79_24840	18.939024	50.314034	1
k79_15665	8.396625	25.144922	1
k79_2053	6.4573336	20.201084	1
k79_15666	2.7625	8.837417	1
k79_6591	10.36548	33.71204	1
k79_2054	6.967742	22.424444	1
k79_6592	2.1495328	6.7835846	1
k79_11251	8.874439	26.708254	1
k79_24841	5.7011113	17.789604	1
k79_2055	2.6060605	8.00175	1
k79_2056	9.1081085	31.758625	1
k79_6593	4.4814816	11.859736	1
k79_24842	10.71308	29.603373	1
k79_24843	3.0790699	11.599796	1
k79_6594	6.5191255	19.789213	1
k79_24844	3.747826	10.33811	1
k79_20356	8.771721	28.724056	1
k79_11252	11.802187	37.487434	1
k79_24845	2.3076923	8.348194	1
k79_2057	12.084951	38.866817	1
k79_11253	5.5137615	14.424005	1
k79_2058	9.255474	31.24028	1
k79_24846	4.762626	13.597802	1
k79_11254	8.82653	21.594318	1
k79_2059	10.278146	26.477552	1
k79_24847	5.5510206	15.835834	1
k79_2060	2.8344827	9.286777	1
k79_11255	4.1410255	13.620166	1
k79_24848	10.180147	29.508821	1
k79_2061	3.1734693	10.042519	1
k79_24849	16.054878	41.244686	1
k79_24850	4.170616	11.0384245	1
k79_20357	44.877193	143.10434	1
k79_24851	10.598548	33.311592	1
k79_20358	4.95671	15.464167	1
k79_2062	6.1868715	20.292324	1
k79_20359	6.52521	21.82436	1
k79_24852	7.9422493	24.967093	1
k79_2063	5.8251863	19.087444	1
k79_15667	6.1340995	19.997072	1
k79_11256	4.9049296	14.346455	1
k79_11257	5.8842974	18.380404	1
k79_15668	3.796875	12.882127	1
k79_11258	3.3820224	10.630374	1
k79_15669	8.5	21.863562	1
k79_24853	8.429412	26.884686	1
k79_15670	9.953125	33.738907	1
k79_24854	3.5555556	10.37727	1
k79_24855	7.18125	20.085037	1
k79_15671	5.894081	17.449677	1
k79_24856	8.441989	22.862421	0.9980469
k79_11259	4.888072	15.951088	1
k79_15672	8.381494	25.035501	1
k79_11260	5.6828194	15.854926	1
k79_11261	3.8757396	13.272495	1
k79_15673	6.79902	20.977705	1
k79_11262	4.2411346	13.693716	1
k79_34309	48.711464	161.5168	1
k79_15674	16.216	46.745605	1
k79_34310	8.787234	22.484083	1
k79_15675	8.503759	22.75017	1
k79_15676	4.814815	13.514583	1
k79_15677	5.949721	16.654099	1
k79_15678	10.466666	26.091421	1
k79_11263	57.510586	184.26991	1
k79_15679	5.955128	18.867762	1
k79_11264	7.0485435	17.719288	1
k79_15680	4.4166665	12.549255	1
k79_11265	10.847222	29.788866	1
k79_15681	7.801262	24.532131	1
k79_11266	2.4545455	8.621116	1
k79_6595	10.288733	27.545195	1
k79_15682	10	30.947596	1
k79_6596	4.4586205	13.018756	1
k79_6597	4.022059	13.933117	1
k79_11267	8.601398	26.48903	1
k79_6598	5.319149	14.29001	1
k79_11268	6.2021275	18.37287	1
k79_6599	4.6938777	13.055274	1
k79_20360	6.863057	21.894897	1
k79_11269	4.3831778	10.65992	1
k79_20361	11.4838705	24.597971	1
k79_11270	10.1	30.014256	1
k79_20362	5.635135	15.043557	1
k79_20363	3.5961537	10.785824	1
k79_15683	7.0197415	23.690172	1
k79_11271	2.2369943	7.7106643	1
k79_15684	2.7460318	10.828455	1
k79_6600	6.8329763	20.677954	1
k79_15685	6.6037736	18.484512	1
k79_11272	126.48156	345.8656	1
k79_11273	4.0111113	13.49045	1
k79_2064	5.767123	16.198666	1
k79_6601	13.117514	40.1856	1
k79_24857	2.9805825	10.828456	1
k79_6602	3.584	10.867831	1
k79_2065	8.3237705	26.54499	1
k79_2066	3.2957747	11.088041	1
k79_2067	9.522727	24.068289	1
k79_24858	12.128249	38.36878	1
k79_2068	3.8301888	11.674428	1
k79_6603	3.6870503	11.994124	1
k79_2069	3.0935252	9.479582	1
k79_6604	7.7622375	22.100395	1
k79_11274	9.887425	31.747602	1
k79_2070	3.7238805	11.40038	1
k79_6605	3.5142858	11.72021	1
k79_2071	4.617886	11.8597355	1
k79_11275	3.080597	10.783801	1
k79_2072	10.588039	34.238087	1
k79_11276	4.0487804	12.690674	1
k79_24859	8.237143	25.943172	1
k79_2073	3.955696	12.937894	1
k79_11277	3.2147238	11.139816	1
k79_2074	4.0107527	13.342202	1
k79_24860	6.2467866	18.944775	1
k79_11278	6.7826085	17.695974	1
k79_6606	6.0008125	20.559168	1
k79_15686	4.586592	14.707941	1
k79_24861	6.1152415	20.20967	1
k79_6607	6.7215686	19.063427	1
k79_11279	21.147583	60.084965	1
k79_2075	6.766773	20.86152	1
k79_6608	15.586855	39.107727	1
k79_11280	11.483334	28.679	1
k79_15687	8.332162	27.711206	1
k79_2076	5.211594	15.597351	1
k79_6609	15.1061945	41.06749	1
k79_24862	4.4804215	14.380294	1
k79_15688	3.9562044	13.016785	1
k79_11281	5.4086957	15.729756	1
k79_2077	4.55625	12.854424	1
k79_24863	7.979021	22.100395	1
k79_15689	5.3910255	17.091972	1
k79_11282	6.6923075	20.400366	1
k79_2078	6.214876	17.461384	1
k79_15690	4.395973	14.160287	1
k79_2079	2.3977273	9.418025	1
k79_11283	9.508671	25.445194	1
k79_24864	5.605948	20.20967	1
k79_15691	7.573034	18.757238	1
k79_24865	3.4174757	9.84405	1
k79_15692	2.9473684	11.320657	1
k79_11284	3.9907408	12.929057	1
k79_24866	5.990196	16.801292	1
k79_15693	5.138889	15.445238	1
k79_2080	12.145648	48.204094	1
k79_15694	4.978947	16.264782	1
k79_24867	6.420601	17.557365	1
k79_6610	14.138185	44.441616	1
k79_2081	4.414141	14.003062	1
k79_11285	3.6465755	11.606421	1
k79_15695	4.7670455	12.987502	1
k79_11286	11.344086	29.722548	1
k79_2082	6.781065	19.518375	1
k79_6611	7.214047	23.851542	1
k79_24868	6.949198	19.962381	1
k79_11287	2.9851851	9.612629	1
k79_15696	3.7991452	11.674427	1
k79_24869	3.642857	14.258844	1
k79_6612	20.779903	49.94964	1
k79_11288	5.856	16.301746	1
k79_15697	3.137931	8.455553	1
k79_24870	7.787671	21.035004	1
k79_2083	10.33805	32.320045	1
k79_6613	6.232365	16.561165	1
k79_15698	7.7236843	22.401724	1
k79_24871	6.1833334	18.113052	1
k79_11289	4.303448	13.018756	1
k79_24872	7.590909	19.8825	1
k79_11290	2.4833333	9.224239	1
k79_15699	4.63285	12.557367	1
k79_6614	3.84273	13.296541	1
k79_15700	7.748428	19.344036	1
k79_11291	31.651516	85.42448	1
k79_2084	4.732877	15.565904	1
k79_24873	5.556872	17.416397	1
k79_15701	5.535294	16.3442	1
k79_2085	7.8735633	21.017254	1
k79_24874	3.8269231	12.522291	1
k79_15702	8.911765	24.78741	1
k79_24875	3.8862276	13.356233	1
k79_15703	7.661111	23.396025	1
k79_24876	5.207143	15.458551	1
k79_2086	8.27673	25.665916	1
k79_24877	4.7564573	16.564192	1
k79_24878	2.9607842	9.041582	1
k79_15704	7.410569	22.717806	1
k79_34311	44.68219	148.76561	1
k79_2087	5.727692	17.74513	1
k79_24879	3.575	10.85622	1
k79_15705	7.233333	19.370903	1
k79_34312	51.740963	245.11372	1
k79_2088	5.3024693	15.96503	1
k79_24880	13.506757	35.101635	1
k79_15706	25.173431	61.52414	1
k79_34313	6.129032	18.17916	1
k79_24881	5.517544	16.037598	1
k79_15707	5.6346154	14.650262	1
k79_24882	5.272	17.2074	1
k79_2089	33.131966	91.810295	1
k79_20364	53.284275	176.22429	1
k79_15708	7.0128865	20.831692	1
k79_20365	7	21.139902	1
k79_15709	3.3166666	12.913936	1
k79_24883	11.128205	34.814064	1
k79_15710	8.487373	29.649342	1
k79_15711	6.878261	19.736391	1
k79_20366	7.5159388	23.731369	1
k79_20367	9.114285	26.623064	1
k79_15712	10.0273485	30.409273	1
k79_20368	7.8682795	24.810022	1
k79_15713	3.9935896	11.394649	1
k79_20369	5.3842106	14.650262	1
k79_15714	17.6	36.320442	1
k79_20370	4.90099	12.735739	1
k79_15715	4.4770117	14.605046	1
k79_11292	7.4778323	19.755028	1
k79_15716	4.982456	16.037598	1
k79_11293	3.4084506	10.235115	1
k79_15717	4.1944447	12.549255	1
k79_24884	8.400625	27.417885	1
k79_11294	9.592233	39.3762	1
k79_15718	7.783784	24.102045	1
k79_34314	6.3468356	19.193188	1
k79_20371	5.504076	17.990389	1
k79_11295	13.621514	36.02284	1
k79_34315	3.8045976	11.55949	1
k79_24885	5.5271316	17.623966	1
k79_15719	7.509346	21.210684	1
k79_20372	19.214952	54.053032	1
k79_11296	9.825397	25.713589	1
k79_34316	3.017699	11.260441	1
k79_24886	5.543147	15.07246	1
k79_15720	7.150685	22.273165	1
k79_20373	4.269231	13.913657	1
k79_34317	4.4264708	12.191477	1
k79_15721	2.7043478	9.175691	1
k79_11297	4.5466323	15.333577	1
k79_24887	4.8739495	14.736951	1
k79_20374	7.881119	22.277807	1
k79_15722	5.300813	16.421173	1
k79_24888	5.719178	16.828005	1
k79_2090	3.2238805	9.646476	1
k79_34318	4.997573	18.169455	1
k79_15723	3.5138888	11.568104	1
k79_24889	9.594286	25.288607	1
k79_6615	2.8296943	8.542766	1
k79_11298	4.7324724	14.756118	1
k79_15724	6.072581	16.361242	1
k79_24890	2.7	9.056526	1
k79_2091	6.031401	17.221851	1
k79_6616	3.7062147	13.709419	1
k79_15725	3.0759494	8.894803	1
k79_11299	11.849593	29.559494	1
k79_24891	6.5367646	16.545576	1
k79_15726	11.634409	25.622887	1
k79_2092	2.9308176	10.478019	1
k79_6617	6.8843536	17.609913	1
k79_11300	5.431818	17.663437	1
k79_34319	8.897756	26.684406	1
k79_2093	6.415254	15.79823	1
k79_11301	3.1188118	9.922488	1
k79_6618	13.627737	37.005733	1
k79_2094	6.1952662	16.395435	1
k79_34320	8.276786	19.962381	1
k79_2095	7.5555553	18.34122	1
k79_11302	4.5752506	14.421862	1
k79_15727	6.429639	20.384312	1
k79_15728	4.208633	12.064922	1
k79_29424	49.903996	165.40585	1
k79_15729	2.9319372	8.76438	1
k79_34321	9.821839	31.499796	1
k79_15730	7.48	19.924356	1
k79_34322	4.0117645	11.690311	1
k79_29425	6.3627453	19.283745	1
k79_15731	8.182796	24.702963	1
k79_34323	4.7920356	15.897094	1
k79_29426	7.5617976	18.757238	1
k79_29427	4.532258	13.634369	1
k79_15732	4.9269233	15.186248	1
k79_2096	9.870351	32.474983	1
k79_34324	7.7177916	25.114737	1
k79_15733	15.283334	38.490234	1
k79_29428	6.6889763	19.727087	1
k79_34325	9.333333	22.548141	1
k79_2097	5	14.515445	1
k79_15734	4.214286	14.746645	1
k79_29429	8.409938	21.622091	1
k79_2098	11.121951	34.550907	1
k79_15735	6.6441717	21.046856	1
k79_2099	8.71308	23.811407	1
k79_2100	9.638555	22.856264	1
k79_29430	5.1792784	16.290976	1
k79_34326	12.097667	37.34864	1
k79_2101	5.6157026	14.61289	1
k79_34327	6.1473684	15.248233	1
k79_29431	5.362573	15.692456	1
k79_2102	5.0924854	23.90306	1
k79_29432	5.4513273	17.045553	1
k79_34328	7.0603447	21.515175	1
k79_34329	4.887755	14.059526	1
k79_29433	3.1857924	10.470758	1
k79_2103	2.6666667	9.562301	1
k79_29434	4.0124483	12.739359	0.9820972
k79_2104	4.138235	13.215135	1
k79_34330	10.21219	30.239326	1
k79_29435	8.958333	19.370903	1
k79_2105	5.160714	16.160023	1
k79_29436	8.863636	21.073841	1
k79_2106	4.6666665	14.173831	1
k79_29437	11.011495	25.220705	1
k79_34331	5.535533	16.481544	1
k79_34332	3.3738317	10.65992	1
k79_2107	13.507163	39.429466	1
k79_34333	7.420792	22.641314	1
k79_2108	4.945652	13.378959	1
k79_2109	5.7908163	17.995264	1
k79_34334	4.873754	14.910134	1
k79_2110	6.161049	18.514841	1
k79_34335	6.962264	21.762041	1
k79_2111	4.262136	14.766075	1
k79_34336	7	22.534893	1
k79_2112	11.110181	35.045727	1
k79_34337	8.009259	23.136208	1
k79_34338	5.7032967	16.50361	1
k79_2113	3.405914	12.405011	1
k79_2114	3.5873015	12.633197	1
k79_24892	11.86014	29.750534	1
k79_20375	4.106426	12.683329	1
k79_6619	5.065104	15.8574	1
k79_34339	5.895288	21.534784	1
k79_20376	6.200957	17.343624	1
k79_2115	5.3281655	15.76881	1
k79_34340	3.0718231	10.534025	1
k79_6620	5.3010755	16.835848	1
k79_15736	7.922141	23.973158	1
k79_24893	4.7465887	15.02591	1
k79_15737	3.8074074	12.234255	1
k79_20377	5.884021	19.442913	1
k79_6621	9.604563	27.136686	1
k79_15738	2.4166667	7.0869155	1
k79_24894	8.623015	24.161999	1
k79_34341	6.599634	20.010115	1
k79_15739	7.546729	21.894897	1
k79_20378	8.949368	27.257034	1
k79_34342	2.6529412	9.339542	1
k79_20379	2.7527473	8.251805	1
k79_34343	5.3168316	17.86048	1
k79_15740	7.8474026	21.207693	1
k79_6622	11.320389	34.02696	1
k79_20380	7.0608697	21.616049	1
k79_2116	10.810981	35.47934	1
k79_15741	7.030303	20.004375	1
k79_34344	12.878049	31.44627	1
k79_24895	26.632088	79.8806	1
k79_20381	4.427536	13.836359	1
k79_6623	3.4256756	10.864792	1
k79_2117	10.073171	26.456335	1
k79_34345	5.5961537	17.649529	1
k79_6624	4.306818	11.510921	1
k79_20382	5.7702703	15.8793125	1
k79_24896	6.7172775	19.719856	1
k79_34346	7.090909	16.0035	1
k79_2118	4.634146	13.83636	1
k79_20383	2.3258426	10.420689	1
k79_15742	24.015837	66.47062	1
k79_6625	9.147541	23.185251	1
k79_2119	4.5643563	13.891484	1
k79_6626	5.1698112	12.647297	1
k79_2120	8.264045	24.297997	1
k79_6627	3.9383562	13.462404	1
k79_24897	4.4315066	14.251073	1
k79_6628	4.736842	15.09421	1
k79_20384	24.62378	73.67318	1
k79_24898	4.2572613	12.739359	1
k79_20385	3.7052631	10.165489	1
k79_20386	3.7707007	12.980038	1
k79_24899	3.5978837	11.754783	1
k79_34347	39.619186	122.07912	1
k79_24900	6.2683544	22.392052	1
k79_34348	3.8793774	12.850476	1
k79_20387	19.192066	54.64152	1
k79_34349	3.7477477	11.45078	1
k79_24901	5.1802573	14.956273	1
k79_20388	5.718232	16.55347	1
k79_6629	5.150897	17.013895	1
k79_24902	5.377682	16.256819	1
k79_34350	12.373057	37.63696	1
k79_6630	4.9239545	15.105374	1
k79_34351	5.0764046	15.48742	1
k79_34352	7.1559634	21.155207	1
k79_20389	6.71549	22.888538	1
k79_2121	10.51173	33.8361	1
k79_15743	9.49608	31.029245	1
k79_34353	2.878788	8.497921	1
k79_2122	5.044355	15.01836	1
k79_34354	5.4183674	14.059526	1
k79_15744	4.8514495	16.954412	1
k79_6631	18.107346	56.78923	1
k79_34355	3.4536083	12.0998125	1
k79_2123	5.937008	20.96003	1
k79_15745	6.9666667	18.679085	1
k79_34356	8.816667	23.060598	1
k79_2124	6.736842	17.28133	1
k79_6632	6.32	19.924356	1
k79_15746	2.8333333	11.242042	1
k79_34357	7.2843137	17.789604	1
k79_6633	8.070248	20.330978	1
k79_15747	7.154589	17.440788	1
k79_34358	6.24569	16.299376	1
k79_34359	5.9217877	18.92511	1
k79_15748	8.038136	23.227875	1
k79_6634	8.738494	24.191597	1
k79_15749	11.227642	28.280909	1
k79_34360	6.688259	21.956942	1
k79_6635	29.827272	74.04321	1
k79_34361	5.470588	17.59121	1
k79_20390	8.3694515	27.469242	1
k79_6636	3.3154762	12.531042	1
k79_34362	3.4084506	10.977608	1
k79_15750	10.135566	30.13014	1
k79_6637	6.051282	14.924612	1
k79_20391	9.597524	28.95982	1
k79_34363	8.471698	26.831833	1
k79_6638	8.317708	21.846884	1
k79_15751	4.0726643	13.615734	1
k79_20392	3.3088236	9.579019	1
k79_6639	6.631336	18.322807	1
k79_15752	12.784	32.37708	1
k79_6640	5.3255816	15.175361	1
k79_34364	8.023392	23.66581	1
k79_20393	6.3900294	19.78233	1
k79_15753	3.3076923	10.260672	1
k79_34365	3.7704918	12.714492	1
k79_6641	5.487562	14.900695	1
k79_29438	59.554874	195.77965	1
k79_34366	3.6761363	10.69559	1
k79_29439	3.6	11.414997	1
k79_29440	8.333333	27.229956	1
k79_29441	6.995763	20.647001	1
k79_29442	3.858108	11.700545	1
k79_29443	2.7816093	10.508627	1
k79_29444	3.7282608	11.320658	1
k79_2125	47.094963	153.55658	1
k79_2126	5.765182	18.949797	1
k79_29445	5.715942	18.086098	1
k79_11303	49.765823	164.7201	1
k79_29446	2.7142856	10.042519	1
k79_2127	5.698413	15.532429	1
k79_11304	3.6482759	10.131029	1
k79_2128	4.6525426	14.868923	1
k79_29447	3.6930232	10.917456	1
k79_11305	3.3941605	14.752355	1
k79_2129	3.9	9.962178	0.988
k79_29448	8.92	22.580938	1
k79_11306	5.6022725	16.807358	0.9907975
k79_29449	4.3060346	13.691475	1
k79_11307	5.3473053	17.284536	1
k79_2130	7.4938273	22.712515	1
k79_29450	8.648068	25.360636	1
k79_11308	6.005814	19.336527	1
k79_29451	4.75	15.445238	1
k79_2131	5.7896442	17.905876	1
k79_11309	5.7909093	17.242231	1
k79_2132	2.9357142	9.446894	1
k79_15754	5.051095	16.487926	1
k79_11310	6.0985913	19.024996	1
k79_15755	6.021164	19.10152	1
k79_11311	7.062992	17.982273	1
k79_11312	6.836283	21.099298	1
k79_11313	8.965087	27.572271	1
k79_15756	8.789326	28.422472	1
k79_11314	3.2574258	7.937991	1
k79_11315	4.2748814	11.728327	1
k79_11316	6.01	17.93192	1
k79_11317	4.1938777	16.06803	1
k79_15757	10.639651	31.916643	1
k79_11318	6.15683	19.441668	1
k79_34367	67.36127	220.60071	1
k79_15758	6.077124	19.597727	1
k79_34368	12.26	31.878971	1
k79_20394	8.327485	21.724377	1
k79_15759	4.927928	14.313476	1
k79_11319	6.355705	23.904781	1
k79_6642	3.971774	11.263769	1
k79_2133	10.680826	34.85513	1
k79_15760	13.462963	28.959822	1
k79_20395	3.2950819	9.156414	1
k79_34369	5.982979	20.053736	1
k79_11320	5.8802395	17.284536	1
k79_2134	5.0915494	16.641888	1
k79_34370	3.664179	10.523428	1
k79_11321	3.143791	9.041582	1
k79_2135	2.9142857	9.766842	1
k79_6643	7.470213	22.896944	1
k79_20396	5.6674876	22.396984	1
k79_11322	4.4356437	12.899235	1
k79_6644	5.2352943	16.665354	1
k79_11323	4.821429	12.882128	1
k79_34371	6.3421054	18.854475	1
k79_2136	7.371191	22.419775	1
k79_15761	9.212009	29.64934	1
k79_20397	2.7862597	10.276519	1
k79_6645	7.839286	22.641314	1
k79_34372	6.069091	18.752337	1
k79_6646	4.0086956	11.277938	1
k79_20398	5.322727	15.481765	1
k79_15762	5.778547	15.885022	1
k79_2137	5.7404256	16.469732	1
k79_6647	3.3219178	10.938202	1
k79_15763	7.943396	19.344036	1
k79_20399	6.4770117	14.605046	1
k79_2138	10.7615385	31.131807	1
k79_34373	4.5979166	14.231683	1
k79_15764	6.041885	15.337665	1
k79_2139	2.264706	9.579019	1
k79_6648	5.196875	16.9569	1
k79_34374	2.9152544	9.2930765	1
k79_15765	5.6949153	23.232693	1
k79_2140	4.884956	16.098577	1
k79_6649	4.8495574	14.204628	1
k79_15766	6.137931	19.662195	1
k79_20400	6.424144	20.56413	1
k79_34375	4	12.752788	1
k79_15767	8.642157	21.106312	1
k79_20401	6.0171824	18.07198	1
k79_34376	4.7216115	14.71953	1
k79_11324	9.492861	31.360605	1
k79_2141	8.325887	26.79181	1
k79_11325	9.301075	23.573057	1
k79_20402	9.704918	29.916452	1
k79_34377	6.151899	19.406841	1
k79_6650	6.986928	21.503063	1
k79_15768	6.571709	23.431528	1
k79_11326	13.113208	30.15894	1
k79_29452	6.2423625	19.815567	1
k79_6651	9.797784	27.29364	1
k79_2142	4.190965	13.684312	1
k79_15769	10.545732	30.741032	1
k79_34378	5.2633834	16.953465	1
k79_20403	4.4557195	14.756118	1
k79_29453	6.638298	17.117146	1
k79_20404	5.6633663	16.868229	1
k79_2143	5.371179	15.771259	1
k79_29454	5.230769	16.603632	0.973913
k79_15770	7.075235	21.24132	1
k79_34379	39.918034	115.67867	1
k79_6652	6.3533835	19.719856	1
k79_29455	5.141104	14.32262	1
k79_20405	5.3421054	16.457344	1
k79_15771	5.198238	17.176168	1
k79_2144	13.142858	33.796535	1
k79_34380	5.514493	15.565903	1
k79_29456	3.3861387	8.93024	1
k79_20406	4.849624	14.080818	1
k79_34381	10.92	26.82125	1
k79_20407	2.1503758	7.9204593	1
k79_34382	3.418182	10.536921	1
k79_6653	8.998368	28.398085	1
k79_2145	6.4897957	20.242453	1
k79_20408	6.1123595	16.704872	1
k79_15772	10.265343	29.362955	1
k79_11327	5.591981	17.943794	1
k79_2146	5.148867	16.27807	1
k79_20409	8.333333	22.25849	1
k79_11328	4.25	12.830077	1
k79_34383	4.976303	14.803936	1
k79_6654	5.467811	16.980986	1
k79_15773	5.6845794	17.666492	1
k79_20410	2.75	9.63194	1
k79_6655	3.4955752	10.416727	1
k79_11329	3.069498	9.742962	1
k79_34384	5.8513513	22.336723	1
k79_20411	9.868421	29.245033	1
k79_2147	4.423326	13.407499	1
k79_6656	4.2125	13.657825	1
k79_15774	5.284091	16.868229	1
k79_2148	3.1904762	9.9260845	1
k79_11330	7.7649255	20.853842	1
k79_20412	7.017143	19.158035	1
k79_15775	5.202247	15.631034	1
k79_34385	8.40393	25.80663	1
k79_15776	4.0842104	11.182037	1
k79_11331	9.150685	23.623053	1
k79_20413	4.238606	13.333699	1
k79_15777	2.9226804	9.411942	1
k79_6657	7.6223774	23.456654	1
k79_34386	4.451087	14.913441	1
k79_15778	5.184466	12.797264	1
k79_34387	3.9238095	11.72021	1
k79_6658	2.05	9.224239	1
k79_20414	7.8431373	22.192972	1
k79_34388	3.0659342	9.300789	1
k79_6659	9.326923	24.417105	1
k79_15779	4.424	18.056448	1
k79_20415	4.3267326	13.443281	1
k79_34389	8.193548	19.473394	1
k79_6660	12.034722	36.426334	0.97959185
k79_15780	5.133721	17.016144	1
k79_34390	5.125	13.308254	1
