#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_431	11235	13061	-	BJCDML_03109	69.1	6.4	PF02493.26|MORN, PF08238.18|Sel1	PFAM:PF02493.26, PFAM:PF08238.18, SO:0001217, UniRef:UniRef50_UPI0032C0AB68, UniRef:UniRef90_UPI0032C0AB68
contig_432	8	364	+	BJCDML_03110	13.1	9.3		
contig_433	1465	2076	-	BJCDML_03113	23.1	6.9	PF00984.24|UDPG_MGDP_dh, PF03720.21|UDPG_MGDP_dh_C	PFAM:PF00984.24, PFAM:PF03720.21
contig_434	36	467	+	BJCDML_03114	16.8	9.4		
contig_435	19493	19690	-	BJCDML_03133	7.5	9.9		
contig_436	8231	9595	+	BJCDML_03137	49.2	4.3		RefSeq:WP_022402047.1, SO:0001217, UniParc:UPI00033CF3C6, UniRef:UniRef100_A0A174HXX2, UniRef:UniRef50_A0A174HXX2, UniRef:UniRef90_A0A174HXX2
contig_437	407	514	+	BJCDML_03154	4.1	5.4		SO:0001217, UniParc:UPI000268E103, UniRef:UniRef100_A0A174LIB5, UniRef:UniRef50_A0A174LIB5, UniRef:UniRef90_A0A174LIB5
contig_437	11358	11684	-	BJCDML_03163	12.4	7.8		
contig_438	60	260	-	BJCDML_03164	7.7	6.8		RefSeq:WP_147393523.1, SO:0001217, UniParc:UPI0011C4906D, UniRef:UniRef100_UPI0011C4906D, UniRef:UniRef50_UPI0011C4906D, UniRef:UniRef90_UPI0011C4906D
contig_438	1127	1258	+	BJCDML_03166	5.1	9.8		SO:0001217, UniParc:UPI0006C50EC6, UniRef:UniRef100_A0A174EAK4, UniRef:UniRef50_A0A174MXY3, UniRef:UniRef90_A0A174MXY3
contig_438	2175	2639	-	BJCDML_03168	16.6	4.6		
contig_440	359	997	+	BJCDML_03170	24.6	8.5		
contig_442	17204	17449	+	BJCDML_03198	9.0	8.9		SO:0001217, UniRef:UniRef50_R9HRI9, UniRef:UniRef90_A0A174PRP7
contig_443	2706	2852	+	BJCDML_03212	5.3	9.1		SO:0001217, UniRef:UniRef50_A0A174T2I1, UniRef:UniRef90_A0A6N2TDH1
contig_443	10457	10789	-	BJCDML_03216	12.3	11.6		
contig_444	100	279	+	BJCDML_03217	6.7	9.7		
contig_445	668	1030	+	BJCDML_03220	12.9	8.3		
contig_446	16557	17582	-	BJCDML_03230	37.6	9.4		
contig_447	100	297	+	BJCDML_03231	7.4	6.2	PF00072.30|Response_reg	PFAM:PF00072.30
contig_450	146	892	+	BJCDML_03259	26.0	4.7		SO:0001217, UniRef:UniRef50_R6FG43
contig_450	1014	1160	+	BJCDML_03260	5.4	10.5		
contig_450	1445	1927	+	BJCDML_03261	17.6	4.4		
contig_451	13	324	-	BJCDML_03269	12.0	10.4		SO:0001217, UniParc:UPI000268E131, UniRef:UniRef100_A0A174UNE8, UniRef:UniRef50_R9I1Y5, UniRef:UniRef90_R9I1Y5
contig_451	5509	5625	-	BJCDML_03275	4.6	10.2		SO:0001217, UniParc:UPI000268E133, UniRef:UniRef100_R9I1I0, UniRef:UniRef50_F3PSI2, UniRef:UniRef90_R9I1I0
contig_454	1902	2315	-	BJCDML_03297	15.0	5.0	PF00702.32|Hydrolase	PFAM:PF00702.32
contig_456	12	1091	+	BJCDML_03300	38.1	5.2	PF01256.23|Carb_kinase, PF03853.21|YjeF_N	PFAM:PF01256.23, PFAM:PF03853.21
contig_456	1702	1986	-	BJCDML_03302	11.0	9.4		
contig_457	104	379	+	BJCDML_03303	10.2	6.5		
contig_457	746	2002	+	BJCDML_03304	47.9	10.4		
contig_458	4	1383	+	BJCDML_03305	52.2	8.5		
contig_462	7805	8212	-	BJCDML_03328	16.3	11.0		
contig_462	8267	8527	-	BJCDML_03329	10.1	9.1		
contig_462	8657	8881	-	BJCDML_03330	9.0	10.1		
contig_465	12	443	+	BJCDML_03338	15.3	5.1	PF00082.27|Peptidase_S8	PFAM:PF00082.27
contig_465	5121	5246	-	BJCDML_03344	4.7	9.1		SO:0001217, UniParc:UPI000268E986, UniRef:UniRef100_R9I5Q8, UniRef:UniRef50_R9I5Q8, UniRef:UniRef90_R9I5Q8
contig_465	7537	7692	-	BJCDML_03347	5.9	9.6		SO:0001217, UniParc:UPI00015BEF3D, UniRef:UniRef100_A0A078RY89, UniRef:UniRef50_A0A078RY89, UniRef:UniRef90_A0A078RY89
contig_465	7677	8189	-	BJCDML_03348	18.9	8.5		
contig_466	43111	44019	-	BJCDML_03391	32.7	11.6		
contig_468	62	217	-	BJCDML_03397	6.4	9.9		
contig_468	652	873	-	BJCDML_03399	8.3	5.3		SO:0001217, UniRef:UniRef50_UPI00307F8B4B
contig_469	6083	6370	-	BJCDML_03406	10.8	8.9		
contig_471	117	800	+	BJCDML_03410	24.2	6.8		
contig_471	822	1211	+	BJCDML_03411	14.0	5.4		
contig_471	1302	1739	+	BJCDML_03412	16.6	6.1		
contig_471	9276	9752	-	BJCDML_03420	17.7	9.8		
contig_471	9762	10196	-	BJCDML_03421	16.8	6.0		
contig_472	1534	1692	+	BJCDML_03425	6.1	9.4		RefSeq:WP_008672755.1, SO:0001217, UniParc:UPI0001A26792, UniRef:UniRef100_A0AAW8VAM9, UniRef:UniRef50_K0X6I0, UniRef:UniRef90_A0AAW8VAM9
contig_472	2019	2225	+	BJCDML_03427	7.7	5.4		RefSeq:WP_004293549.1, SO:0001217, UniParc:UPI0001A26794, UniRef:UniRef100_A0A7J5L0G2, UniRef:UniRef50_A0A3Q9IMJ2, UniRef:UniRef90_A0A7J5L0G2
contig_473	15	401	+	BJCDML_03429	14.1	7.7		
contig_474	810	1094	+	BJCDML_03434	10.4	4.7		
contig_475	1479	2045	-	BJCDML_03441	21.7	9.6		
contig_475	2024	3028	-	BJCDML_03442	36.4	5.1	PF02347.22|GDC-P, PF21478.3|GcvP2_C	PFAM:PF02347.22, PFAM:PF21478.3
contig_476	504	818	+	BJCDML_03443	10.9	4.9		
contig_477	64	780	+	BJCDML_03447	27.1	5.5	PF13558.12|SbcC_Walker_B	PFAM:PF13558.12
contig_477	13880	14488	-	BJCDML_03459	22.6	4.8		
contig_479	3172	3666	-	BJCDML_03464	18.5	5.9		
contig_480	5014	5352	-	BJCDML_03469	13.1	5.9		RefSeq:WP_004320782.1, SO:0001217, UniParc:UPI000268ECD4, UniRef:UniRef100_A0A6N2YXD8, UniRef:UniRef50_A0A6N2YXD8, UniRef:UniRef90_A0A6N2YXD8
contig_480	5460	5882	-	BJCDML_03470	16.2	8.5		SO:0001217, UniParc:UPI000268ECD6, UniRef:UniRef100_A0A6N2YSB4, UniRef:UniRef50_A0A6N2YSB4, UniRef:UniRef90_A0A6N2YSB4
contig_483	939	1118	-	BJCDML_03493	6.5	9.2		SO:0001217, UniParc:UPI00015BF3D0, UniRef:UniRef100_A0A174PAU2, UniRef:UniRef50_R9HNV9, UniRef:UniRef90_R9HNV9
contig_484	22	156	+	BJCDML_03495	4.8	9.9	PF18096.6|Thump_like	PFAM:PF18096.6
contig_485	124	354	+	BJCDML_03496	8.9	4.7		
contig_485	1144	1443	+	BJCDML_03497	11.4	6.9		
contig_486	673	1335	-	BJCDML_03501	24.5	6.0		SO:0001217, UniRef:UniRef50_W6P635
contig_487	8890	9171	-	BJCDML_03511	10.1	10.0		
contig_489	116	625	+	BJCDML_03514	18.3	10.5		
contig_489	601	1053	-	BJCDML_03515	16.9	5.4	PF01497.23|Peripla_BP_2	PFAM:PF01497.23
contig_492	73	783	+	BJCDML_03544	25.9	8.6		
contig_492	14010	14801	-	BJCDML_03555	29.4	4.5		
contig_492	15351	15797	-	BJCDML_03556	15.9	4.4		
contig_492	16236	16469	-	BJCDML_03557	9.1	9.8		
contig_493	55	465	+	BJCDML_03558	15.9	6.4		
contig_493	1609	2130	-	BJCDML_03560	20.2	5.6		RefSeq:WP_005825529.1, SO:0001217, UniParc:UPI00015BE3B1, UniRef:UniRef100_A0A139JY77, UniRef:UniRef50_S3Y9P8, UniRef:UniRef90_A0A139JY77
contig_494	1210	1524	+	BJCDML_03563	12.0	4.5		RefSeq:WP_009036810.1, SO:0001217, UniParc:UPI0001BEE0E3, UniRef:UniRef100_R9I350, UniRef:UniRef50_A0A1P8JKN0, UniRef:UniRef90_K9DWM7
contig_494	4278	5669	-	BJCDML_03567	52.3	5.1	PF00271.37|Helicase_C, PF03461.20|TRCF	PFAM:PF00271.37, PFAM:PF03461.20
contig_497	176	772	+	BJCDML_03573	23.4	5.5		RefSeq:WP_272194928.1, SO:0001217, UniParc:UPI00232D048C, UniRef:UniRef100_UPI00232D048C, UniRef:UniRef50_UPI00232C736F, UniRef:UniRef90_UPI00232C736F
contig_497	17065	17169	+	BJCDML_03587	4.0	5.7		SO:0001217, UniParc:UPI00015BF7A4, UniRef:UniRef100_A0A174J0D5, UniRef:UniRef50_A0A174J0D5, UniRef:UniRef90_A0A174J0D5
contig_499	6648	6803	-	BJCDML_03613	5.2	5.0	PF04960.20|Glutaminase	PFAM:PF04960.20
contig_500	32	451	+	BJCDML_03614	15.6	5.5	PF00717.28|Peptidase_S24	PFAM:PF00717.28
contig_503	1340	1540	-	BJCDML_03636	7.6	10.9		SO:0001217, UniParc:UPI000268E706, UniRef:UniRef100_R9IC32, UniRef:UniRef50_R9IC32, UniRef:UniRef90_R9IC32
contig_503	5498	5710	-	BJCDML_03640	8.4	4.7		RefSeq:WP_008662841.1, SO:0001217, UniParc:UPI0001BEEA87, UniRef:UniRef100_R9I414, UniRef:UniRef50_Q8A758, UniRef:UniRef90_A0A139K8A0
